date,gross_ret,net_ret,0050_ret,equal_weight_ret,buy_turnover,sell_turnover,turnover,transaction_cost,stocks,year,seed,top_k
2018-01-02,0.03042000949183491,0.028951660978309146,0.013863965563603031,0.015995608302274398,1.0,0.0,0.5,0.001425,"2618.TW,2887.TW,1101.TW",2018,42,3
2018-01-02,0.039575879442070055,0.03809448381386504,0.013863965563603031,0.015995608302274398,0.9999999999999999,0.0,0.49999999999999994,0.0014249999999999998,"2618.TW,2887.TW,1101.TW,1102.TW,1303.TW,2327.TW,2886.TW,2883.TW,3231.TW,2880.TW",2018,42,10
2018-01-02,0.04649403706329616,0.04500278306048111,0.013863965563603031,0.015995608302274398,1.0,0.0,0.5,0.001425,"2618.TW,2887.TW,1101.TW,1102.TW,1303.TW",2018,42,5
2018-01-09,-0.07712285614465123,-0.08252168743620503,0.006539668161630541,0.004547027648275283,1.0,1.0000000000000002,1.0,0.005850000000000001,"1590.TW,2327.TW,2345.TW",2018,42,3
2018-01-09,-0.01248770326719404,-0.017112882905842786,0.006539668161630541,0.004547027648275283,0.800626990342716,0.800626990342716,0.800626990342716,0.004683667893504889,"1590.TW,2327.TW,2345.TW,3017.TW,3008.TW,1216.TW,2886.TW,2892.TW,2412.TW,2002.TW",2018,42,10
2018-01-09,-0.03463351812215794,-0.04028091204114337,0.006539668161630541,0.004547027648275283,1.0,1.0,1.0,0.00585,"1590.TW,2327.TW,2345.TW,3017.TW,3008.TW",2018,42,5
2018-01-16,0.06251990423711636,0.06033770671759342,0.03957472980937049,0.007712087258277363,0.35107598034155485,0.35107598034155496,0.3510759803415549,0.0020537944849980967,"2345.TW,2327.TW,3008.TW",2018,42,3
2018-01-16,0.018587126075246832,0.016095988225584223,0.03957472980937049,0.007712087258277363,0.41806490476435315,0.41806490476435326,0.4180649047643532,0.0024456796928714664,"2345.TW,2327.TW,3008.TW,4904.TW,2884.TW,2412.TW,2892.TW,2880.TW,2886.TW,5880.TW",2018,42,10
2018-01-16,0.038826074955348934,0.036226383936186046,0.03957472980937049,0.007712087258277363,0.42778251135678014,0.42778251135678025,0.4277825113567802,0.0025025276914371645,"2345.TW,2327.TW,3008.TW,4904.TW,2884.TW",2018,42,5
2018-01-23,0.0012995603246624223,-0.0027410705698408533,-0.01617277867250766,-0.013470273157685802,0.6898096865123455,0.6898096865123456,0.6898096865123455,0.004035386666097222,"2891.TW,2603.TW,3008.TW",2018,42,3
2018-01-23,-0.004098949523771001,-0.00822548833739567,-0.01617277867250766,-0.013470273157685802,0.7082945136516773,0.7082945136516773,0.7082945136516773,0.004143522904862312,"2891.TW,2603.TW,3008.TW,2615.TW,2609.TW,2379.TW,2883.TW,2886.TW,2892.TW,1101.TW",2018,42,10
2018-01-23,-0.0052869413040596,-0.00999829932140539,-0.01617277867250766,-0.013470273157685802,0.8096408685950534,0.8096408685950535,0.8096408685950534,0.004736399081281062,"2891.TW,2603.TW,3008.TW,2615.TW,2609.TW",2018,42,5
2018-01-30,-0.0367357954322723,-0.04237089102899361,-0.03613751857873937,-0.034971424779102984,1.0,1.0,1.0,0.00585,"2327.TW,2395.TW,9910.TW",2018,42,3
2018-01-30,-0.030805381454477924,-0.035915190595154356,-0.03613751857873937,-0.034971424779102984,0.9012345211838881,0.9012345211838881,0.9012345211838881,0.005272221948925746,"2327.TW,2395.TW,9910.TW,2330.TW,3034.TW,2454.TW,1590.TW,2379.TW,2207.TW,2345.TW",2018,42,10
2018-01-30,-0.029978494670981574,-0.0356531204771563,-0.03613751857873937,-0.034971424779102984,1.0,1.0,1.0,0.00585,"2327.TW,2395.TW,9910.TW,2330.TW,3034.TW",2018,42,5
2018-02-06,-0.004492526030870614,-0.008016306358314518,0.001843798177777467,0.005253834693744314,0.605073921873501,0.6050739218735011,0.6050739218735011,0.003539682442959981,"2327.TW,2345.TW,3008.TW,3037.TW,1326.TW,2330.TW,5871.TW,6669.TW,2379.TW,3017.TW",2018,42,10
2018-02-06,-0.007551657521424172,-0.012196315764223975,0.001843798177777467,0.005253834693744314,0.8,0.8,0.8,0.00468,"2327.TW,2345.TW,3008.TW,3037.TW,1326.TW",2018,42,5
2018-02-06,-0.022109897295978377,-0.02592366869652407,0.001843798177777467,0.005253834693744314,0.6666666666666666,0.6666666666666665,0.6666666666666665,0.0038999999999999994,"2327.TW,2345.TW,3008.TW",2018,42,3
2018-02-21,0.005881450638607944,0.0010290421986274279,-0.007975610027672886,0.004377143004465862,0.8246215572175233,0.8246215572175232,0.8246215572175233,0.004824036109722511,"2327.TW,6669.TW,2330.TW,2207.TW,3017.TW",2018,42,5
2018-02-21,-0.0035673973477843264,-0.007667322548898681,-0.007975610027672886,0.004377143004465862,0.7033510473814053,0.7033510473814053,0.7033510473814053,0.0041146036271812216,"2327.TW,6669.TW,2330.TW",2018,42,3
2018-02-21,0.020562861782465348,0.017455188960556534,-0.007975610027672886,0.004377143004465862,0.5205226873290513,0.5205226873290512,0.5205226873290512,0.0030450577208749495,"2327.TW,6669.TW,2330.TW,2207.TW,3017.TW,2317.TW,2345.TW,2609.TW,2303.TW,2357.TW",2018,42,10
2018-03-01,0.00696286796902772,0.0021700352282874036,0.02535598996917665,0.012736104620989196,0.813622501932215,0.8136225019322151,0.813622501932215,0.004759691636303458,"6669.TW,1301.TW,1326.TW,1590.TW,3037.TW",2018,42,5
2018-03-01,0.03500221958600055,0.03084607744694634,0.02535598996917665,0.012736104620989196,0.6864252406973015,0.6864252406973015,0.6864252406973015,0.004015587658079214,"6669.TW,1301.TW,1326.TW",2018,42,3
2018-03-01,0.014663626936060305,0.00927303546918612,0.02535598996917665,0.012736104620989196,0.9081518272204292,0.9081518272204294,0.9081518272204293,0.0053126881892395115,"6669.TW,1301.TW,1326.TW,1590.TW,3037.TW,2883.TW,1303.TW,2408.TW,2891.TW,2412.TW",2018,42,10
2018-03-08,0.03411605597133298,0.029183687048955687,0.013268757344246485,0.017530983015966655,0.8153243360477647,0.8153243360477646,0.8153243360477647,0.004769647365879422,"1590.TW,3231.TW,5871.TW,2912.TW,3008.TW",2018,42,5
2018-03-08,0.04917503729075061,0.043037363322599775,0.013268757344246485,0.017530983015966655,1.0,1.0,1.0,0.00585,"1590.TW,3231.TW,5871.TW",2018,42,3
2018-03-08,0.02421468302949686,0.019368110120908,0.013268757344246485,0.017530983015966655,0.8088870577579274,0.8088870577579272,0.8088870577579272,0.0047319892878838745,"1590.TW,3231.TW,5871.TW,2912.TW,3008.TW,9910.TW,3017.TW,2345.TW,2379.TW,2891.TW",2018,42,10
2018-03-15,-0.04472601550781321,-0.048111622120573294,-0.02559525394992357,-0.018540627276318902,0.605832653789951,0.605832653789951,0.605832653789951,0.0035441210246712138,"3231.TW,5876.TW,9910.TW,3008.TW,3711.TW",2018,42,5
2018-03-15,-0.034276414415519374,-0.03715706833357968,-0.02559525394992357,-0.018540627276318902,0.5098969110034356,0.5098969110034355,0.5098969110034355,0.002982896929370098,"3231.TW,5876.TW,9910.TW,3008.TW,3711.TW,2615.TW,2891.TW,2412.TW,5871.TW,2609.TW",2018,42,10
2018-03-15,-0.04067264808333511,-0.04441402475581013,-0.02559525394992357,-0.018540627276318902,0.6666666666666666,0.6666666666666667,0.6666666666666667,0.0039000000000000003,"3231.TW,5876.TW,9910.TW",2018,42,3
2018-03-22,0.007785510846131152,0.0024434884127240153,0.009774233889929818,0.012670941545665702,0.9061116855769793,0.9061116855769792,0.9061116855769793,0.005300753360625328,"3037.TW,2408.TW,2912.TW,6669.TW,1216.TW,2330.TW,3008.TW,3017.TW,2345.TW,2887.TW",2018,42,10
2018-03-22,0.030560988470564168,0.02453220668801137,0.009774233889929818,0.012670941545665702,1.0,1.0,1.0,0.00585,"3037.TW,2408.TW,2912.TW,6669.TW,1216.TW",2018,42,5
2018-03-22,0.03309994830754655,0.027056313609947313,0.009774233889929818,0.012670941545665702,1.0,0.9999999999999999,1.0,0.005849999999999999,"3037.TW,2408.TW,2912.TW",2018,42,3
2018-03-29,0.0287658008865177,0.02274752095133148,0.003024803331935999,0.008975097086399757,1.0,1.0,1.0,0.00585,"5871.TW,3711.TW,1303.TW",2018,42,3
2018-03-29,-0.004436415430817466,-0.008560741648457326,0.003024803331935999,0.008975097086399757,0.7081546970819242,0.7081546970819244,0.7081546970819244,0.004142704977929257,"5871.TW,3711.TW,1303.TW,3231.TW,2345.TW,2886.TW,3037.TW,2412.TW,1301.TW,2330.TW",2018,42,10
2018-03-29,-0.009706515506115522,-0.015499732390404808,0.003024803331935999,0.008975097086399757,1.0,1.0000000000000002,1.0,0.005850000000000001,"5871.TW,3711.TW,1303.TW,3231.TW,2345.TW",2018,42,5
