year,model,seed,top_k,best_epoch,best_valid_ic,clip_lo,clip_hi,mean_ic,median_ic,positive_ic_days,mean_top_bottom_spread,gross_return,net_return,0050_return,equal_weight_return,alpha_vs_0050,alpha_vs_equal_weight,mean_turnover,total_cost,max_drawdown,sharpe,active_sharpe,periods
2018,mlp_rank,42,3,15,0.06366337419129335,-0.0901692733168602,0.12218410521745682,0.06959120063525803,0.06734865687540653,0.6489795918367347,0.007777491067193616,0.3842493365631252,0.12044029472035511,-0.07975129418101068,0.014311323285618016,0.2001915889013658,0.1061289714347371,0.7410927429722685,0.21093423477300074,-0.30898198411779343,0.49312247993183594,0.852803305380191,49
2018,mlp_rank,42,5,15,0.06366337419129335,-0.0901692733168602,0.12218410521745682,0.06959120063525803,0.06734865687540653,0.6489795918367347,0.007777491067193616,0.21400598991980013,-0.007912489784194898,-0.07975129418101068,0.014311323285618016,0.07183880439681578,-0.022223813069812914,0.7078790162625387,0.20141352001165677,-0.28474444945411637,0.12313371308486948,0.4888907629774649,49
2018,mlp_rank,42,10,15,0.06366337419129335,-0.0901692733168602,0.12218410521745682,0.06959120063525803,0.06734865687540653,0.6489795918367347,0.007777491067193616,0.2407358353957021,0.026313970517572338,-0.07975129418101068,0.014311323285618016,0.10606526469858302,0.012002647231954322,0.6657622044694084,0.18934073591115586,-0.21793331026215157,0.22787795252062984,0.7606129331044273,49
2019,mlp_rank,42,3,30,0.08515299824899875,-0.08685477823019028,0.11706120520830154,0.031695824901578636,0.034526639305013214,0.5601659751037344,0.0019559758253354606,0.46766497699618115,0.14267351557488728,0.3568104046050311,0.36463254446228577,-0.21413688903014383,-0.2219590288873985,0.8761088313944692,0.24963659651922457,-0.1729465923482303,0.7697276891624367,-0.9833383861339939,49
2019,mlp_rank,42,5,30,0.08515299824899875,-0.08685477823019028,0.11706120520830154,0.031695824901578636,0.034526639305013214,0.5601659751037344,0.0019559758253354606,0.549220310543483,0.2267030318591099,0.3568104046050311,0.36463254446228577,-0.1301073727459212,-0.13792951260317587,0.8175237111415246,0.23284317179871797,-0.12136351008899016,1.3075499274178901,-0.7275819296145416,49
2019,mlp_rank,42,10,30,0.08515299824899875,-0.08685477823019028,0.11706120520830154,0.031695824901578636,0.034526639305013214,0.5601659751037344,0.0019559758253354606,0.4176596586057466,0.16120883259018148,0.3568104046050311,0.36463254446228577,-0.19560157201484962,-0.20342371187210428,0.6998858601026777,0.19912228179843258,-0.0976055237955491,1.1722774946344163,-1.6640152060889812,49
2020,mlp_rank,42,3,1,0.07894110170524067,-0.09084537625312805,0.11951235681772232,0.07635916402409863,0.09637454981992796,0.6408163265306123,0.012567030709290813,2.04205234748677,1.4896989415809103,0.3140110207168767,0.2948164337637449,1.1756879208640336,1.1948825078171654,0.7026178600519961,0.1999054095839047,-0.22766978481121414,2.789183858854724,2.0436432663204416,49
2020,mlp_rank,42,5,1,0.07894110170524067,-0.09084537625312805,0.11951235681772232,0.07635916402409863,0.09637454981992796,0.6408163265306123,0.012567030709290813,1.3624707454677045,1.0179173592676807,0.3140110207168767,0.2948164337637449,0.703906338550804,0.7231009255039358,0.5542208723111229,0.1573674130479834,-0.2307554405427621,2.325319374664595,1.6458195641980968,49
2020,mlp_rank,42,10,1,0.07894110170524067,-0.09084537625312805,0.11951235681772232,0.07635916402409863,0.09637454981992796,0.6408163265306123,0.012567030709290813,0.7116450309208993,0.5182867762096341,0.3140110207168767,0.2948164337637449,0.20427575549275745,0.22347034244588926,0.4228245314797448,0.11970265194866886,-0.2809693138553805,1.5170567569198095,0.8159841131279544,49
2021,mlp_rank,42,3,10,0.05320750687429578,-0.08901359885931015,0.11716481298208237,0.047711036477049634,0.04028811524609843,0.5802469135802469,0.0024214412495087594,0.4579096528435578,0.12600493463314977,0.22318424658314662,0.4155932728921081,-0.09717931194999685,-0.28958833825895836,0.9039321178548343,0.25761214158308826,-0.2790346161163705,0.5244377705557116,-0.19426248762311787,49
