date,gross_ret,net_ret,0050_ret,equal_weight_ret,buy_turnover,sell_turnover,turnover,transaction_cost,stocks,year,seed,top_k
2018-01-02,0.02629736127910043,0.02483488753927765,0.013863965563603031,0.015995608302274398,1.0,0.0,0.5,0.001425,"2618.TW,2883.TW,2886.TW",2018,8765,3
2018-01-02,0.03139651485136187,0.029926774817698787,0.013863965563603031,0.015995608302274398,0.9999999999999999,0.0,0.49999999999999994,0.0014249999999999998,"2618.TW,2883.TW,2886.TW,4904.TW,2887.TW,3231.TW,2454.TW,2379.TW,1102.TW,2880.TW",2018,8765,10
2018-01-02,0.03025829653317058,0.028790178460610827,0.013863965563603031,0.015995608302274398,1.0,0.0,0.5,0.001425,"2618.TW,2883.TW,2886.TW,4904.TW,2887.TW",2018,8765,5
2018-01-09,-0.02099932074449858,-0.026726474718143267,0.006539668161630541,0.004547027648275283,1.0,1.0,1.0,0.00585,"3008.TW,1590.TW,2327.TW",2018,8765,3
2018-01-09,-0.012487703267194042,-0.017686955509492286,0.006539668161630541,0.004547027648275283,0.8999999999999999,0.9,0.8999999999999999,0.005265,"3008.TW,1590.TW,2327.TW,2345.TW,1216.TW,3017.TW,2892.TW,2002.TW,2412.TW,2886.TW",2018,8765,10
2018-01-09,-0.032263126969260106,-0.03792438767648998,0.006539668161630541,0.004547027648275283,1.0,0.9999999999999998,0.9999999999999999,0.005849999999999999,"3008.TW,1590.TW,2327.TW,2345.TW,1216.TW",2018,8765,5
2018-01-16,0.03120985164607356,0.02918461308645992,0.03957472980937049,0.007712087258277363,0.33571694938943003,0.3357169493894301,0.3357169493894301,0.001963944153928166,"2345.TW,3008.TW,1590.TW",2018,8765,3
2018-01-16,0.021775028491137927,0.01926670450046286,0.03957472980937049,0.007712087258277363,0.4196357512988861,0.4196357512988861,0.4196357512988861,0.0024548691450984837,"2345.TW,3008.TW,1590.TW,2884.TW,2327.TW,4904.TW,2412.TW,2892.TW,2880.TW,5880.TW",2018,8765,10
2018-01-16,0.040906739496917276,0.03951415072699693,0.03957472980937049,0.007712087258277363,0.2286942272029178,0.22869422720291763,0.2286942272029177,0.0013378612291370683,"2345.TW,3008.TW,1590.TW,2884.TW,2327.TW",2018,8765,5
2018-01-23,0.0012995603246624223,-0.0026859028712620248,-0.01617277867250766,-0.013470273157685802,0.6803915501232997,0.6803915501232998,0.6803915501232998,0.003980290568221304,"3008.TW,2603.TW,2891.TW",2018,8765,3
2018-01-23,-0.012115509208501463,-0.016204206645319297,-0.01617277867250766,-0.013470273157685802,0.7074942923866537,0.7074942923866537,0.7074942923866537,0.004138841610461925,"3008.TW,2603.TW,2891.TW,2615.TW,2886.TW,5880.TW,2454.TW,2892.TW,2379.TW,2609.TW",2018,8765,10
2018-01-23,-0.004428587031077291,-0.009146226671560509,-0.01617277867250766,-0.013470273157685802,0.8100213767422766,0.8100213767422765,0.8100213767422766,0.004738625053942317,"3008.TW,2603.TW,2891.TW,2615.TW,2886.TW",2018,8765,5
2018-01-30,-0.012951148077592121,-0.018725383861338263,-0.03613751857873937,-0.034971424779102984,1.0,1.0,1.0,0.00585,"2327.TW,1590.TW,2395.TW",2018,8765,3
2018-01-30,-0.04175610012649668,-0.0457116899462644,-0.03613751857873937,-0.034971424779102984,0.7056337118864602,0.7056337118864602,0.7056337118864602,0.004127957214535793,"2327.TW,1590.TW,2395.TW,2454.TW,2379.TW,9910.TW,3008.TW,2308.TW,2883.TW,2330.TW",2018,8765,10
2018-01-30,-0.025298921596971672,-0.03100092290562939,-0.03613751857873937,-0.034971424779102984,1.0,0.9999999999999999,1.0,0.005849999999999999,"2327.TW,1590.TW,2395.TW,2454.TW,2379.TW",2018,8765,5
2018-02-06,0.0075087271760702285,0.003915512114949893,0.001843798177777467,0.005253834693744314,0.6096471228535402,0.60964712285354,0.6096471228535401,0.003566435668693209,"3008.TW,1590.TW,3017.TW,2327.TW,2408.TW,2345.TW,2603.TW,9910.TW,2207.TW,1102.TW",2018,8765,10
2018-02-06,0.016279435558520492,0.012712294739710028,0.001843798177777467,0.005253834693744314,0.6000000000000001,0.6,0.6000000000000001,0.00351,"3008.TW,1590.TW,3017.TW,2327.TW,2408.TW",2018,8765,5
