year,model,top_k,mean_ic,median_ic,positive_ic_days,mean_top_bottom_spread,gross_return,net_return,0050_return,equal_weight_return,alpha_vs_0050,alpha_vs_equal_weight,cost_drag,mean_turnover,total_transaction_cost,max_drawdown,sharpe,active_sharpe,periods
2018,ridge,3,0.030338697447547896,0.027418967587034812,0.5714285714285714,0.0009101073995903396,-0.013153161581376027,-0.17924036051515624,-0.07975129418101068,0.014311323285618016,-0.09948906633414556,-0.19355168380077425,0.1660871989337802,0.6467161541581914,0.1838811855894456,-0.40819390558071433,-0.40837794311156395,-0.23255395765159528,49
2018,ridge,5,0.030338697447547896,0.027418967587034812,0.5714285714285714,0.0009101073995903396,-0.0002876740387842691,-0.16394199127343423,-0.07975129418101068,0.014311323285618016,-0.08419069709242355,-0.17825331455905224,0.16365431723464996,0.6276221290485801,0.1784078832917755,-0.3471996876974597,-0.445907629695403,-0.25731492926754507,49
2018,ridge,10,0.030338697447547896,0.027418967587034812,0.5714285714285714,0.0009101073995903396,-0.010473346957194485,-0.15140505084069256,-0.07975129418101068,0.014311323285618016,-0.07165375665968188,-0.16571637412631057,0.14093170388349807,0.5403286711644765,0.15338521358929716,-0.27683191243335237,-0.7165210213278747,-0.5383272977578268,49
2019,ridge,3,0.04790150292943556,0.033565426170468184,0.6265560165975104,0.005069170669358021,0.6543641958657251,0.34370512853603996,0.3568104046050311,0.36463254446228577,-0.013105276068991145,-0.020927415926245807,0.3106590673296852,0.7291442172570608,0.20750918987673647,-0.1916337345362844,1.4372462932203849,0.03649393601498867,49
2019,ridge,5,0.04790150292943556,0.033565426170468184,0.6265560165975104,0.005069170669358021,0.5818936337158398,0.3045597546398906,0.3568104046050311,0.36463254446228577,-0.052250649965140505,-0.06007278982239517,0.2773338790759492,0.6762604130398449,0.19235004739787154,-0.15398508128789234,1.4569373606487432,-0.1955313222319297,49
2019,ridge,10,0.04790150292943556,0.033565426170468184,0.6265560165975104,0.005069170669358021,0.5338808395931098,0.33001528489513454,0.3568104046050311,0.36463254446228577,-0.026795119709896564,-0.034617259567151226,0.2038655546979753,0.5019699706706935,0.1423896920927543,-0.05749293824132473,2.0473938058501546,-0.19195402437373868,49
2020,ridge,3,0.05774016940226838,0.06090297966211288,0.6122448979591837,0.005943236860075437,0.18217442048814125,-0.03253750277197154,0.3140110207168767,0.2948164337637449,-0.34654852348884824,-0.3273539365357164,0.2147119232601128,0.7028263809422144,0.19996518209708575,-0.3913379859498718,0.16047046416010893,-0.6959858745938033,49
2020,ridge,5,0.05774016940226838,0.06090297966211288,0.6122448979591837,0.005943236860075437,0.25062620987548523,0.047448713659480335,0.3140110207168767,0.2948164337637449,-0.26656230705739636,-0.24736772010426455,0.2031774962160049,0.6224454487682939,0.17692398788943145,-0.35346247285415533,0.3332694988149304,-0.6212801365221207,49
2020,ridge,10,0.05774016940226838,0.06090297966211288,0.6122448979591837,0.005943236860075437,0.3889679160269155,0.1879651351755307,0.3140110207168767,0.2948164337637449,-0.126045885541346,-0.10685129858821418,0.2010027808513848,0.5496262165779255,0.15605035498206235,-0.3084667314623185,0.7190566263476601,-0.3510997761623924,49
2021,ridge,3,0.016690431178542967,0.03442977190876351,0.551440329218107,0.00425473020564003,0.6669693093823787,0.38904772027402834,0.22318424658314662,0.4155932728921081,0.16586347369088172,-0.026545552618079782,0.2779215891083504,0.6400574650902867,0.18197247236813072,-0.34887758166412564,0.9247657191078161,0.5831394768960396,49
2021,ridge,5,0.016690431178542967,0.03442977190876351,0.551440329218107,0.00425473020564003,0.6553580549671112,0.39718550532682073,0.22318424658314662,0.4155932728921081,0.17400125874367411,-0.018407767565287392,0.25817254964029046,0.5955950180083662,0.16922731191209814,-0.30706252423951197,1.026874470551984,0.6449737817606243,49
2021,ridge,10,0.016690431178542967,0.03442977190876351,0.551440329218107,0.00425473020564003,0.5804705636645491,0.3735857156780136,0.22318424658314662,0.4155932728921081,0.15040146909486696,-0.04200755721409455,0.2068848479865355,0.49392387185274794,0.1400832778665902,-0.25881861427321307,1.110535359894989,0.6878970079359771,49
2022,ridge,3,-0.03639808310881981,-0.06343337334933974,0.4146341463414634,-0.000901777678689226,-0.27065170601713584,-0.382278892809216,-0.18344788049490113,-0.07152450292523171,-0.19883101231431488,-0.3107543898839843,0.11162718679208017,0.5718724973333913,0.16577270547001693,-0.4206081988201482,-1.1873824397443653,-0.9165689980090473,50
2022,ridge,5,-0.03639808310881981,-0.06343337334933974,0.4146341463414634,-0.000901777678689226,-0.15660169951515346,-0.26696968782915964,-0.18344788049490113,-0.07152450292523171,-0.08352180733425851,-0.19544518490392793,0.11036798831400618,0.4838371872196523,0.14002237726174835,-0.32375323759843344,-0.7577270487530133,-0.3171218810471109,50
2022,ridge,10,-0.03639808310881981,-0.06343337334933974,0.4146341463414634,-0.000901777678689226,-0.09656789590952053,-0.19124508967809095,-0.18344788049490113,-0.07152450292523171,-0.007797209183189824,-0.11972058675285924,0.09467719376857042,0.3831508011937364,0.11057160934916789,-0.2933775461038711,-0.5426450346932563,0.06220520821182764,50
2023,ridge,3,0.05333305690506575,0.05152460984393757,0.5732217573221757,0.009803606412387,1.2406975005854308,0.9347472769944978,0.2467194348868127,0.3304531968260205,0.6880278421076851,0.6042940801684773,0.30595022359093305,0.5271725869182665,0.14653006240664923,-0.21891134628965614,1.6315325809362906,1.1887094410135102,48
2023,ridge,5,0.05333305690506575,0.05152460984393757,0.5732217573221757,0.009803606412387,1.1150770387305404,0.911763311307239,0.2467194348868127,0.3304531968260205,0.6650438764204263,0.5813101144812185,0.20331372742330145,0.3647582314067228,0.10092411137900778,-0.206548614032404,1.7562985443355614,1.2643666837451553,48
2023,ridge,10,0.05333305690506575,0.05152460984393757,0.5732217573221757,0.009803606412387,0.6715366630695387,0.5313007100502198,0.2467194348868127,0.3304531968260205,0.28458127516340714,0.20084751322419936,0.1402359530193189,0.31707391824359893,0.08753435624280259,-0.1326098499397419,1.7527828355708168,0.9830006510744298,48
2024,ridge,3,0.058481394992182134,0.09771908763505402,0.5991735537190083,0.007343356303397709,0.14737649453208324,0.004438783933103263,0.5589771562124362,0.1484945422661479,-0.5545383722793329,-0.14405575833304463,0.14293771059897997,0.4685491987710259,0.13280962782771458,-0.3459818161891499,0.1808018365660296,-1.5276467962493818,49
2024,ridge,5,0.058481394992182134,0.09771908763505402,0.5991735537190083,0.007343356303397709,0.23620336779765538,0.09981687117780447,0.5589771562124362,0.1484945422661479,-0.4591602850346317,-0.04867767108834342,0.13638649661985092,0.4124607602362209,0.11673187692171275,-0.2547173484480225,0.4809770634221509,-1.6409213290710583,49
2024,ridge,10,0.058481394992182134,0.09771908763505402,0.5991735537190083,0.007343356303397709,0.3326071251551592,0.21911915633932044,0.5589771562124362,0.1484945422661479,-0.3398579998731157,0.07062461407317255,0.11348796881583878,0.31542292270036915,0.0889159807920608,-0.18796945412999955,0.9725364989635662,-1.8563348133260693,49
2025,ridge,3,0.09228503401594393,0.10266506602641057,0.6157024793388429,0.016900801162635044,1.1116679227404065,0.8262722786720547,0.4512290555641256,0.28262954345920255,0.37504322310792904,0.5436427352128521,0.28539564406835183,0.5108814151122357,0.14494415764192237,-0.20216042743369889,1.7976962529590539,0.8994648679288902,49
2025,ridge,5,0.09228503401594393,0.10266506602641057,0.6157024793388429,0.016900801162635044,1.2738272813254423,0.9960818514504519,0.4512290555641256,0.28262954345920255,0.5448527958863263,0.7134523079912494,0.2777454298749904,0.4590360039163396,0.13008267052261877,-0.19582471576779903,2.23860851105207,1.3736485583580773,49
2025,ridge,10,0.09228503401594393,0.10266506602641057,0.6157024793388429,0.016900801162635044,1.0397810858853522,0.8555224036832043,0.4512290555641256,0.28262954345920255,0.4042933481190787,0.5728928602240018,0.18425868220214792,0.3351360320435201,0.09456674358527502,-0.20466798890345816,2.2946291020058673,1.3388862541768474,49
2026,ridge,3,0.06273570063629634,0.11803121248499399,0.5723684210526315,0.020231997870347976,1.087357419802541,0.8853082006542603,0.5596433461554582,0.5790623148812866,0.3256648544988021,0.30624588577297374,0.20204921914828078,0.5685824324310386,0.10161242412136881,-0.2927220646981845,1.9141631076597077,1.0580783923403996,31
2026,ridge,5,0.06273570063629634,0.11803121248499399,0.5723684210526315,0.020231997870347976,0.991288292502722,0.8170786810207102,0.5596433461554582,0.5790623148812866,0.25743533486525205,0.23801636613942367,0.17420961148201175,0.5122659002716552,0.09139942101426465,-0.2186059794351155,2.0421865557033296,0.9928912742141879,31
2026,ridge,10,0.06273570063629634,0.11803121248499399,0.5723684210526315,0.020231997870347976,1.133531860572714,1.002306298007654,0.5596433461554582,0.5790623148812866,0.44266295185219584,0.42324398312636746,0.13122556256506002,0.35789361796220753,0.06340400761744633,-0.17665307060698054,2.8033637602079997,1.904321337641037,31
