date,gross_ret,net_ret,0050_ret,equal_weight_ret,buy_turnover,sell_turnover,turnover,transaction_cost,stocks,year,seed,top_k
2018-01-02,0.034358490268299846,0.032884529419667574,0.013863965563603031,0.015995608302274398,1.0,0.0,0.5,0.001425,"1303.TW,2308.TW,2883.TW",2018,123,3
2018-01-02,0.03345063262200782,0.03197796547052145,0.013863965563603031,0.015995608302274398,0.9999999999999999,0.0,0.49999999999999994,0.0014249999999999998,"1303.TW,2308.TW,2883.TW,5880.TW,4904.TW,2880.TW,2886.TW,1101.TW,2884.TW,2002.TW,2618.TW,2887.TW,3045.TW,2892.TW,1102.TW",2018,123,15
2018-01-02,0.03575989347970037,0.03428393563149168,0.013863965563603031,0.015995608302274398,1.0,0.0,0.5,0.001425,"1303.TW,2308.TW,2883.TW,5880.TW,4904.TW",2018,123,5
2018-01-02,0.0276649747542507,0.026200552165225988,0.013863965563603031,0.015995608302274398,1.0000000000000002,0.0,0.5000000000000001,0.0014250000000000003,"1303.TW,2308.TW,2883.TW,5880.TW,4904.TW,2880.TW,2886.TW,1101.TW,2884.TW,2002.TW,2618.TW,2887.TW,3045.TW,2892.TW,1102.TW,2891.TW,1301.TW,2357.TW,2885.TW,2412.TW",2018,123,20
2018-01-02,0.03363493358803025,0.032162003807667094,0.013863965563603031,0.015995608302274398,0.9999999999999999,0.0,0.49999999999999994,0.0014249999999999998,"1303.TW,2308.TW,2883.TW,5880.TW,4904.TW,2880.TW,2886.TW,1101.TW,2884.TW,2002.TW",2018,123,10
2018-01-09,0.007234801608324909,0.004535020282311564,0.006539668161630541,0.004547027648275283,0.45818619514823405,0.45818619514823394,0.458186195148234,0.0026803892416171686,"1590.TW,1216.TW,2357.TW,2885.TW,2892.TW,2886.TW,2412.TW,2207.TW,2002.TW,2881.TW,3034.TW,2880.TW,2912.TW,4904.TW,3711.TW,2618.TW,9910.TW,2327.TW,5880.TW,2887.TW",2018,123,20
2018-01-09,0.01350670844492229,0.008752000686280681,0.006539668161630541,0.004547027648275283,0.8019390007588802,0.80193900075888,0.8019390007588801,0.004691343154439449,"1590.TW,1216.TW,2357.TW,2885.TW,2892.TW,2886.TW,2412.TW,2207.TW,2002.TW,2881.TW",2018,123,10
2018-01-09,0.016225498819965815,0.012246143148247679,0.006539668161630541,0.004547027648275283,0.6693708626137385,0.6693708626137385,0.6693708626137385,0.00391581954629037,"1590.TW,1216.TW,2357.TW,2885.TW,2892.TW,2886.TW,2412.TW,2207.TW,2002.TW,2881.TW,3034.TW,2880.TW,2912.TW,4904.TW,3711.TW",2018,123,15
2018-01-09,0.010250415262908132,0.004340450333620183,0.006539668161630541,0.004547027648275283,1.0,1.0,1.0,0.00585,"1590.TW,1216.TW,2357.TW,2885.TW,2892.TW",2018,123,5
2018-01-09,0.010642946028033099,0.0047306847937691465,0.006539668161630541,0.004547027648275283,1.0,0.9999999999999999,1.0,0.005849999999999999,"1590.TW,1216.TW,2357.TW",2018,123,3
