model,seed,top_k,mean_ic,median_year_ic,mean_spread,positive_alpha_years,years,mean_alpha_vs_0050,mean_alpha_vs_equal_weight,median_alpha_vs_0050,mean_turnover,mean_active_sharpe,mean_best_epoch,mean_valid_ic
mlp_rank,1,3,0.04470044920997919,0.045611660946601504,0.004761774784047096,1,9,-0.18754832542994157,-0.1776697897480757,-0.2127664043926536,0.8106850020861558,-0.7284908437831313,14.11111111111111,0.06516959898448497
mlp_rank,1,5,0.04470044920997919,0.045611660946601504,0.004761774784047096,3,9,-0.1524015435601055,-0.14252300787823965,-0.11704424640333588,0.758936553683971,-0.7142126077248709,14.11111111111111,0.06516959898448497
mlp_rank,1,10,0.04470044920997919,0.045611660946601504,0.004761774784047096,2,9,-0.15290871934632422,-0.14303018366445835,-0.1393660997283901,0.6504704182455122,-0.7836616676599241,14.11111111111111,0.06516959898448497
mlp_rank,1,15,0.04470044920997919,0.045611660946601504,0.004761774784047096,2,9,-0.13397792668340666,-0.12409939100154078,-0.09574932996490615,0.5643576638476479,-0.6995452043386837,14.11111111111111,0.06516959898448497
mlp_rank,1,20,0.04470044920997919,0.045611660946601504,0.004761774784047096,3,9,-0.12075408280476035,-0.11087554712289453,-0.087773241943649,0.49386929346252006,-0.7204016973640042,14.11111111111111,0.06516959898448497
