year,horizon,seed,feature_set,train_window,train_rows,valid_rows,refit_rows,test_rows,best_epoch,best_valid_ic,test_ic,test_spread,refit_final_loss,clip_lo,clip_hi,run
2020,20,42,all,expanding,79790,11000,91840,12250,20,0.0690999575472223,0.0703928265183624,0.025241523285892,0.6839182337125143,-0.1599200069904327,0.6954249143600464,v5_4_repaired_h20_seed42_20260829_155441
2021,20,42,all,expanding,91840,11200,104090,12150,35,0.1078768650317269,0.0567958983125994,0.0178086278539977,0.6687224717701182,-0.1662531495094299,0.5463051795959473,v5_4_repaired_h20_seed42_20260829_155441
2022,20,42,all,expanding,104090,11100,116240,12300,5,0.0829966761961931,0.0736021400350023,0.0151260408243927,0.6893029307064257,-0.175417959690094,0.5726451873779297,v5_4_repaired_h20_seed42_20260829_155441
2023,20,42,all,expanding,116240,11250,128540,11950,15,0.0954092909384041,0.0598564251901385,0.0211153560892167,0.6820620667366755,-0.1767710298299789,0.4736236035823822,v5_4_repaired_h20_seed42_20260829_155441
2024,20,42,all,expanding,128540,10900,140490,12100,30,0.0817544867990365,-0.0281716243737708,-0.0088375642818493,0.6721371464107347,-0.174796313047409,0.4286563694477081,v5_4_repaired_h20_seed42_20260829_155441
2025,20,42,all,expanding,140490,11050,152590,12150,1,0.0569657640689459,0.034747528641086,0.0009392930373315,0.7333113336563111,-0.1791461855173111,0.3991438746452331,v5_4_repaired_h20_seed42_20260829_155441
2026,20,42,all,expanding,152590,11100,164740,6850,5,0.1123956609670895,0.10343335298312,0.0726897835659396,0.6905480954382155,-0.1806980967521667,0.3842253684997558,v5_4_repaired_h20_seed42_20260829_155441
2018,20,123,all,expanding,55678,10878,67585,12226,5,0.0398437271118623,0.072622038834676,0.0140755539774894,0.6913279565897855,-0.1552808582782745,0.7390825152397156,v5_4_repaired_h20_seed123_20260829_155441
2019,20,123,all,expanding,67585,11176,79790,12050,25,0.0759812237176525,0.0598977604735532,0.0064574901318857,0.6794096919206473,-0.1627968847751617,0.7242862582206726,v5_4_repaired_h20_seed123_20260829_155441
2020,20,123,all,expanding,79790,11000,91840,12250,15,0.0522587037060894,0.0783240316534777,0.0265184611651991,0.6844813466072083,-0.1599200069904327,0.6954249143600464,v5_4_repaired_h20_seed123_20260829_155441
