horizon,feature_set,train_window,execution_delay,slippage_bps,entry_k,exit_k,periods,start,end,total_return,cagr,gross_total_return,market_total_return,market_cagr,ew_net_total_return,ew_net_cagr,active_sharpe,strategy_sharpe,rebalance_max_drawdown,mean_turnover,cost_sum,positive_alpha_years,years,worst_year,worst_year_alpha
10,no_market_context,5,1,20,5,10,208,2018-01-03,2026-07-31,6.035087343990324,0.2555646719716296,20.4930238792888,5.388176246555,0.24151526248992838,5.361256182007542,0.24090380237035558,0.16739575486531744,0.8584142936253077,-0.4572274715147613,0.5441206201489232,1.113294326561114,4,9,2024,-0.7394776493238806
10,no_market_context,5,1,20,10,15,208,2018-01-03,2026-07-31,6.168286272670727,0.25831492980528115,19.467668012994423,5.388176246555,0.24151526248992838,5.361256182007542,0.24090380237035558,0.13662091075586538,1.0201639637825313,-0.40239880588062904,0.5114010175637274,1.0462584047845649,5,9,2024,-0.5268447412491982
10,no_market_context,5,1,20,10,20,208,2018-01-03,2026-07-31,5.1656408320423,0.23639065997165054,13.539884943579825,5.388176246555,0.24151526248992838,5.361256182007542,0.24090380237035558,0.04308951463176335,0.961720906394967,-0.4119085037905217,0.41846697572291913,0.8558551398611167,4,9,2024,-0.5517043706473862
10,no_market_context,5,1,20,15,25,208,2018-01-03,2026-07-31,6.411194563024957,0.26321623129068716,14.3565724746085,5.388176246555,0.24151526248992838,5.361256182007542,0.24090380237035558,0.1349164663484655,1.1692748031021447,-0.3378413781674463,0.3556258064074961,0.7271061521676779,5,9,2024,-0.39317826144635326
10,no_market_context,5,1,30,5,10,208,2018-01-03,2026-07-31,4.601158478736513,0.22261893467958327,20.4930238792888,5.388176246555,0.24151526248992838,5.30290030880511,0.23957042459690148,0.06866521938583069,0.77746707640088,-0.4790530519866165,0.5441206201489232,1.3396485045430657,4,9,2024,-0.7600386706726827
10,no_market_context,5,1,30,10,15,208,2018-01-03,2026-07-31,4.786989464323755,0.2272829385656212,19.467668012994423,5.388176246555,0.24151526248992838,5.30290030880511,0.23957042459690148,0.009671110224513429,0.9238641660102973,-0.4243001400540001,0.5114010175637274,1.2590012280910754,3,9,2024,-0.5519533938477418
10,no_market_context,5,1,30,10,20,208,2018-01-03,2026-07-31,4.175780329392514,0.2114056076080888,13.539884943579825,5.388176246555,0.24151526248992838,5.30290030880511,0.23957042459690148,-0.0629938223241557,0.8820914455292427,-0.4301119078014115,0.41846697572291913,1.029937401761851,4,9,2024,-0.5718771755476175
10,no_market_context,5,1,30,15,25,208,2018-01-03,2026-07-31,5.387877342747604,0.24150848571982797,14.3565724746085,5.388176246555,0.24151526248992838,5.30290030880511,0.23957042459690148,0.02622186909616652,1.0911476705019012,-0.3557136158546106,0.3556258064074961,0.8750464876331964,5,9,2024,-0.4123299020500826
10,no_market_context,5,1,50,5,10,208,2018-01-03,2026-07-31,2.547401486047548,0.15917859308821236,20.4930238792888,5.388176246555,0.24151526248992838,5.187764130497063,0.23690737044728194,-0.1286553814076465,0.6155182539500894,-0.5733873659430662,0.5441206201489232,1.7923568605069697,3,9,2024,-0.7996209483619827
10,no_market_context,5,1,50,10,15,208,2018-01-03,2026-07-31,2.7688538098146322,0.16739622052164038,19.467668012994423,5.388176246555,0.24151526248992838,5.187764130497063,0.23690737044728194,-0.24398073902678424,0.7309020030569271,-0.4657992980444725,0.5114010175637274,1.6844868747040964,3,9,2024,-0.600355466584886
10,no_market_context,5,1,50,10,20,208,2018-01-03,2026-07-31,2.6454246947443587,0.16287036107577135,13.539884943579825,5.388176246555,0.24151526248992838,5.187764130497063,0.23690737044728194,-0.2747785731321491,0.7224066770940172,-0.46489911359947567,0.41846697572291913,1.3781019255633198,3,9,2024,-0.611021463867253
10,no_market_context,5,1,50,15,25,208,2018-01-03,2026-07-31,3.743905114646492,0.1991550322976534,14.3565724746085,5.388176246555,0.24151526248992838,5.187764130497063,0.23690737044728194,-0.19096062952288617,0.9345945287010016,-0.3900699832895458,0.3556258064074961,1.1709271585642331,3,9,2024,-0.4497016292815368
10,no_market_context,5,2,0,5,10,208,2018-01-04,2026-08-03,9.816206090648258,0.3199396112367263,19.968988237732393,5.473021198490027,0.243254717099322,5.480857797693004,0.24343009643626057,0.3538545252226816,1.0150026951938278,-0.4317031685604392,0.5442620124236943,0.6607580167171512,5,9,2024,-0.6346057301596665
10,no_market_context,5,2,0,10,15,208,2018-01-04,2026-08-03,8.14541078194664,0.29437036811347594,16.038526799286657,5.473021198490027,0.243254717099322,5.480857797693004,0.24343009643626057,0.2777211135396031,1.1277890759127407,-0.3951095443069079,0.5117478060602897,0.6211947304141604,6,9,2024,-0.48989150523057057
10,no_market_context,5,2,0,10,20,208,2018-01-04,2026-08-03,7.175592378749208,0.2775647115839257,12.598658260529374,5.473021198490027,0.243254717099322,5.480857797693004,0.24343009643626057,0.21035591273380727,1.0716857272784075,-0.38418243339751323,0.41879983984451247,0.5080956451228027,5,9,2024,-0.49190783767697965
10,no_market_context,5,2,0,15,25,208,2018-01-04,2026-08-03,7.573520410248172,0.2846627911974269,12.205792844834974,5.473021198490027,0.243254717099322,5.480857797693004,0.24343009643626057,0.2319999237361042,1.2426309361428136,-0.3326654009677318,0.35582531487963737,0.4314682431455428,5,9,2024,-0.3857046917770035
10,no_market_context,5,2,5,5,10,208,2018-01-04,2026-08-03,8.654047624391017,0.3025636478961291,19.968988237732393,5.473021198490027,0.243254717099322,5.450959386484684,0.24275997505486857,0.30324348061377243,0.9744260801152751,-0.44320145398416766,0.5442620124236943,0.7739645153012796,5,9,2024,-0.6463193183049215
10,no_market_context,5,2,5,10,15,208,2018-01-04,2026-08-03,7.2188092126101004,0.2783501906037156,16.038526799286657,5.473021198490027,0.243254717099322,5.450959386484684,0.24275997505486857,0.21244596664378668,1.079871254946524,-0.40627669912497266,0.5117478060602897,0.7276382740747007,6,9,2024,-0.5029376070914668
10,no_market_context,5,2,5,10,20,208,2018-01-04,2026-08-03,6.491536694978867,0.26461646952712115,12.598658260529374,5.473021198490027,0.243254717099322,5.450959386484684,0.24275997505486857,0.15706272505998986,1.0329040578490585,-0.3937797594379203,0.41879983984451247,0.5952060118104614,5,9,2024,-0.5026511048768185
10,no_market_context,5,2,5,15,25,208,2018-01-04,2026-08-03,6.960383998187055,0.2735977565324166,12.205792844834974,5.473021198490027,0.243254717099322,5.450959386484684,0.24275997505486857,0.17657926427522871,1.2037872952663944,-0.3417275653393176,0.35582531487963737,0.5054799086405073,5,9,2024,-0.3953773624072303
10,no_market_context,5,2,10,5,10,208,2018-01-04,2026-08-03,7.616127560888716,0.2854054526305758,19.968988237732393,5.473021198490027,0.243254717099322,5.421196702547365,0.2420901651121492,0.2526360488728643,0.9338384923621212,-0.454474879189109,0.5442620124236943,0.8871710138854081,5,9,2024,-0.6578844407924592
10,no_market_context,5,2,10,10,15,208,2018-01-04,2026-08-03,6.385641018157666,0.2625193493064699,16.038526799286657,5.473021198490027,0.243254717099322,5.421196702547365,0.2420901651121492,0.14718558945621912,1.031919230957935,-0.4172444958851165,0.5117478060602897,0.8340818177352409,6,9,2024,-0.5158245403628138
10,no_market_context,5,2,10,10,20,208,2018-01-04,2026-08-03,5.8644236554214935,0.25179323827320377,12.598658260529374,5.473021198490027,0.243254717099322,5.421196702547365,0.2420901651121492,0.10379207138901583,0.9940808753601049,-0.40323246498719656,0.41879983984451247,0.6823163784981199,5,9,2024,-0.5132864080971687
10,no_market_context,5,2,10,15,25,208,2018-01-04,2026-08-03,6.390873921526119,0.2626236018151762,12.205792844834974,5.473021198490027,0.243254717099322,5.421196702547365,0.2420901651121492,0.12116792674945114,1.1649154029747588,-0.3506707376112843,0.35582531487963737,0.5794915741354718,5,9,2024,-0.4049707154345952
10,no_market_context,5,2,20,5,10,208,2018-01-04,2026-08-03,5.861544827077111,0.25173202373370906,19.968988237732393,5.473021198490027,0.243254717099322,5.362076089354652,0.2407514789373597,0.1514430798813543,0.8526361136622629,-0.4763640545450072,0.5442620124236943,1.113584011053665,5,9,2024,-0.6805763981932248
10,no_market_context,5,2,20,10,15,208,2018-01-04,2026-08-03,4.963036921724842,0.23141716745441143,16.038526799286657,5.473021198490027,0.243254717099322,5.362076089354652,0.2407514789373597,0.016723477793626963,0.9359181901654477,-0.4385957094274183,0.5117478060602897,1.0469689050563213,5,9,2024,-0.541128291648769
10,no_market_context,5,2,20,10,20,208,2018-01-04,2026-08-03,4.762551198337394,0.22651722832049836,12.598658260529374,5.473021198490027,0.243254717099322,5.362076089354652,0.2407514789373597,-0.0026696749935287115,0.9163144372690135,-0.4217124047353029,0.41879983984451247,0.8565371118734371,5,9,2024,-0.5342372465281229
10,no_market_context,5,2,20,15,25,208,2018-01-04,2026-08-03,5.370596966313024,0.24094509584590051,12.205792844834974,5.473021198490027,0.243254717099322,5.362076089354652,0.2407514789373597,0.010384269385595174,1.0870906189027212,-0.368206124303861,0.35582531487963737,0.727514905125401,5,9,2024,-0.42392194364800706
10,no_market_context,5,2,30,5,10,208,2018-01-04,2026-08-03,4.462657170897502,0.2188989301648785,19.968988237732393,5.473021198490027,0.243254717099322,5.3034911306240105,0.23941403670165462,0.05029769707636971,0.7714069958325513,-0.49740374080464955,0.5442620124236943,1.3399970082219217,4,9,2024,-0.7026956202963248
10,no_market_context,5,2,30,10,15,208,2018-01-04,2026-08-03,3.8132771367456524,0.20104703385115608,16.038526799286657,5.473021198490027,0.243254717099322,5.3034911306240105,0.23941403670165462,-0.11363662510902242,0.8397972341289849,-0.45919000679981625,0.5117478060602897,1.2598559923774018,4,9,2024,-0.5658173360808991
10,no_market_context,5,2,30,10,20,208,2018-01-04,2026-08-03,3.8367230759853284,0.20172762144342626,12.598658260529374,5.473021198490027,0.243254717099322,5.3034911306240105,0.23941403670165462,-0.10900550300931705,0.8383954074486237,-0.4396387396980027,0.41879983984451247,1.0307578452487542,4,9,2024,-0.5547685073245835
10,no_market_context,5,2,30,15,25,208,2018-01-04,2026-08-03,4.490502608987866,0.21962165305572445,12.205792844834974,5.473021198490027,0.243254717099322,5.3034911306240105,0.23941403670165462,-0.1003289878970217,1.0091641259721609,-0.38528341454582316,0.35582531487963737,0.8755382361153301,5,9,2024,-0.44256328047079285
10,no_market_context,5,2,50,5,10,208,2018-01-04,2026-08-03,2.459261028603331,0.15567445350858566,19.968988237732393,5.473021198490027,0.243254717099322,5.187909079075775,0.23674287921048687,-0.15176236586092304,0.608914310125715,-0.5600777837072741,0.5442620124236943,1.7928230025584353,2,9,2024,-0.745270354128324
10,no_market_context,5,2,50,10,15,208,2018-01-04,2026-08-03,2.133781838502128,0.14243754022012056,16.038526799286657,5.473021198490027,0.243254717099322,5.187909079075775,0.23674287921048687,-0.37393712531569046,0.647241054038363,-0.4982107376792926,0.5117478060602897,1.6856301670195628,3,9,2024,-0.6134080108142969
10,no_market_context,5,2,50,10,20,208,2018-01-04,2026-08-03,2.4056542399029577,0.15357215944895697,12.598658260529374,5.473021198490027,0.243254717099322,5.187909079075775,0.23674287921048687,-0.321204983382741,0.6821360267352511,-0.4738942545800804,0.41879983984451247,1.3791993119993884,1,9,2024,-0.5946041769560023
10,no_market_context,5,2,50,15,25,208,2018-01-04,2026-08-03,3.0767922012764712,0.17801789095930887,12.205792844834974,5.473021198490027,0.243254717099322,5.187909079075775,0.23674287921048687,-0.3214565047921962,0.8530364258255474,-0.41810968341932575,0.35582531487963737,1.1715848980951882,3,9,2024,-0.4789355337486547
10,no_market_context,8,1,0,5,10,208,2018-01-03,2026-07-31,21.061528237433723,0.4346408118905074,43.96344487237645,5.388176246555,0.24151526248992838,5.479567142054408,0.24357426530635662,0.6462910175753546,1.2308320314528143,-0.39796088752979153,0.5857172637113395,0.710600766483958,7,9,2024,-0.580821264156681
10,no_market_context,8,1,0,10,15,208,2018-01-03,2026-07-31,16.413067729489246,0.3955826868979375,31.59418156536138,5.388176246555,0.24151526248992838,5.479567142054408,0.24357426530635662,0.6495434771682674,1.4090440605365118,-0.25494345229472926,0.5155944966629297,0.6258753835394527,7,9,2024,-0.369762900565068
10,no_market_context,8,1,0,10,20,208,2018-01-03,2026-07-31,16.71338635394499,0.39836935018766506,28.093569594448308,5.388176246555,0.24151526248992838,5.479567142054408,0.24357426530635662,0.6637160792021289,1.455635785823268,-0.2543838741054807,0.4084549729089287,0.49550801103558445,7,9,2024,-0.369264039885683
10,no_market_context,8,1,0,15,25,208,2018-01-03,2026-07-31,10.485962141197177,0.3294588751226488,16.584023384529054,5.388176246555,0.24151526248992838,5.479567142054408,0.24357426530635662,0.46613872086363706,1.4029182337672526,-0.245168859658346,0.3508181885461375,0.4253755718229401,7,9,2024,-0.3377603225255297
10,no_market_context,8,1,5,5,10,208,2018-01-03,2026-07-31,18.520787760848517,0.41430893161412996,43.96344487237645,5.388176246555,0.24151526248992838,5.449788007770647,0.24290618577395984,0.5957262867091121,1.1889685338841338,-0.39955284353377396,0.5857172637113395,0.8324299573359166,7,9,2024,-0.5930072627293055
10,no_market_context,8,1,5,10,15,208,2018-01-03,2026-07-31,14.636239211645995,0.37816978016063607,31.59418156536138,5.388176246555,0.24151526248992838,5.449788007770647,0.24290618577395984,0.5870776802376871,1.3611113879366725,-0.25563002499191523,0.5155944966629297,0.7331190388453422,7,9,2024,-0.38213975960558
10,no_market_context,8,1,5,10,20,208,2018-01-03,2026-07-31,15.266466332872852,0.38453725589385823,28.093569594448308,5.388176246555,0.24151526248992838,5.449788007770647,0.24290618577395984,0.6127510500821629,1.41614097088342,-0.25804732199849745,0.4084549729089287,0.5804666454006416,7,9,2024,-0.3788465729425625
10,no_market_context,8,1,5,15,25,208,2018-01-03,2026-07-31,9.675731646686902,0.3181619680378056,16.584023384529054,5.388176246555,0.24151526248992838,5.449788007770647,0.24290618577395984,0.41115376386984487,1.3641808009644631,-0.2506366512122923,0.3508181885461375,0.49834575504053674,7,9,2024,-0.3463296743961912
10,no_market_context,8,1,10,5,10,208,2018-01-03,2026-07-31,16.271213180643944,0.39425162415147263,43.96344487237645,5.388176246555,0.24151526248992838,5.420143536109551,0.24223841554046266,0.5451406608086431,1.1470765737459268,-0.4084454588821411,0.5857172637113395,0.954259148187875,7,9,2024,-0.6050418322119502
10,no_market_context,8,1,10,10,15,208,2018-01-03,2026-07-31,13.039859152163778,0.3609644232513707,31.59418156536138,5.388176246555,0.24151526248992838,5.420143536109551,0.24223841554046266,0.5245995606173035,1.3131364728970218,-0.2621985040799897,0.5155944966629297,0.8403626941512315,6,9,2024,-0.39438925072706343
10,no_market_context,8,1,10,10,20,208,2018-01-03,2026-07-31,13.937131130695285,0.37083548447151626,28.093569594448308,5.388176246555,0.24151526248992838,5.420143536109551,0.24223841554046266,0.5618160129813391,1.3766279504865708,-0.2616947747417979,0.4084549729089287,0.6654252797656988,7,9,2024,-0.388352994939029
10,no_market_context,8,1,10,15,25,208,2018-01-03,2026-07-31,8.922368577576322,0.30695664522283717,16.584023384529054,5.388176246555,0.24151526248992838,5.420143536109551,0.24223841554046266,0.3561719784187901,1.3254287610401807,-0.25907725155791395,0.3508181885461375,0.5713159382581333,7,9,2024,-0.3548397080425669
10,no_market_context,8,1,20,5,10,208,2018-01-03,2026-07-31,12.516520734042462,0.35494666592158697,43.96344487237645,5.388176246555,0.24151526248992838,5.361256182007542,0.24090380237035558,0.44391655434751737,1.0632128151905582,-0.4291254032150321,0.5857172637113395,1.1979175298917921,7,9,2024,-0.6286638252354164
10,no_market_context,8,1,20,10,15,208,2018-01-03,2026-07-31,10.317325248694404,0.3271669496742593,31.59418156536138,5.388176246555,0.24151526248992838,5.361256182007542,0.24090380237035558,0.3996178853690168,1.2170649796530222,-0.28761355144966905,0.5155944966629297,1.0548500047630103,6,9,2024,-0.4185111034208431
10,no_market_context,8,1,20,10,20,208,2018-01-03,2026-07-31,11.593954615969704,0.34381825123155196,28.093569594448308,5.388176246555,0.24151526248992838,5.361256182007542,0.24090380237035558,0.46004571799346494,1.2975520113348666,-0.27585232599703013,0.4084549729089287,0.8353425484958131,7,9,2024,-0.40713979491067853
10,no_market_context,8,1,20,15,25,208,2018-01-03,2026-07-31,7.57063582301666,0.28481792938910555,16.584023384529054,5.388176246555,0.24151526248992838,5.361256182007542,0.24090380237035558,0.24622759687155582,1.2478842505413839,-0.27804139912701686,0.3508181885461375,0.7172563046933265,6,9,2024,-0.37168337798959294
10,no_market_context,8,1,30,5,10,208,2018-01-03,2026-07-31,9.574537191265668,0.31669824043466077,43.96344487237645,5.388176246555,0.24151526248992838,5.30290030880511,0.23957042459690148,0.34263839642779814,0.9792518947413218,-0.4491080050371713,0.5857172637113395,1.4415759115957096,7,9,2024,-0.6517013261965182
10,no_market_context,8,1,30,10,15,208,2018-01-03,2026-07-31,8.120489946467867,0.29417170114829205,31.59418156536138,5.388176246555,0.24151526248992838,5.30290030880511,0.23957042459690148,0.2746215265196521,1.1208397649573214,-0.3121819127559692,0.5155944966629297,1.2693373153747889,6,9,2024,-0.44213829191526166
10,no_market_context,8,1,30,10,20,208,2018-01-03,2026-07-31,9.616619121138879,0.3173084311344394,28.093569594448308,5.388176246555,0.24151526248992838,5.30290030880511,0.23957042459690148,0.3584246895037707,1.2184174215750792,-0.2966249409444661,0.4084549729089287,1.0052598172259275,6,9,2024,-0.42562897741796446
10,no_market_context,8,1,30,15,25,208,2018-01-03,2026-07-31,6.402192105726256,0.2630371332538124,16.584023384529054,5.388176246555,0.24151526248992838,5.30290030880511,0.23957042459690148,0.1363249008481059,1.170291494872816,-0.2965363490977341,0.3508181885461375,0.8631966711285197,6,9,2024,-0.388294422814907
10,no_market_context,8,1,50,5,10,208,2018-01-03,2026-07-31,5.465701907668022,0.24326354408383466,43.96344487237645,5.388176246555,0.24151526248992838,5.187764130497063,0.23690737044728194,0.13999893165512442,0.8110834115974399,-0.48707109631932866,0.5857172637113395,1.928892675003544,4,9,2024,-0.6960776166739581
10,no_market_context,8,1,50,10,15,208,2018-01-03,2026-07-31,4.918966023743524,0.23051560970464702,31.59418156536138,5.388176246555,0.24151526248992838,5.187764130497063,0.23690737044728194,0.024677050329783776,0.9279693310648379,-0.35888672962787393,0.5155944966629297,1.6983119365983466,6,9,2024,-0.48794710270154074
10,no_market_context,8,1,50,10,20,208,2018-01-03,2026-07-31,6.540869271371938,0.2657749311593729,28.093569594448308,5.388176246555,0.24151526248992838,5.187764130497063,0.23690737044728194,0.15570744538857392,1.0600102150402109,-0.3364597237227348,0.4084549729089287,1.345094354686156,6,9,2024,-0.4617323188152618
10,no_market_context,8,1,50,15,25,208,2018-01-03,2026-07-31,4.519547703309889,0.22052733073001263,16.584023384529054,5.388176246555,0.24151526248992838,5.187764130497063,0.23690737044728194,-0.08327841067863308,1.014988494422988,-0.33216323511653434,0.3508181885461375,1.155077403998906,3,9,2024,-0.42083080729096367
10,no_market_context,8,2,0,5,10,208,2018-01-04,2026-08-03,14.264393168599629,0.3740267802895936,30.102599175593983,5.473021198490027,0.243254717099322,5.480857797693004,0.24343009643626057,0.5070030891138009,1.0864553330149664,-0.4192365928843924,0.5855154393794393,0.7103551866369017,7,9,2024,-0.6079148199789063
10,no_market_context,8,2,0,10,15,208,2018-01-04,2026-08-03,12.432081242743415,0.3536946018707763,24.133484628043465,5.473021198490027,0.243254717099322,5.480857797693004,0.24343009643626057,0.5243123207870092,1.273114077916226,-0.29657481632509497,0.5153008040138314,0.6255180183240302,6,9,2024,-0.369151398368758
10,no_market_context,8,2,0,10,20,208,2018-01-04,2026-08-03,13.820307356616775,0.3693054915100942,23.333265675549608,5.473021198490027,0.243254717099322,5.480857797693004,0.24343009643626057,0.5842801760259305,1.348954197316272,-0.2762428616277782,0.40816706657578916,0.4951576866094202,7,9,2024,-0.39624223845005213
10,no_market_context,8,2,0,15,25,208,2018-01-04,2026-08-03,9.54979337725113,0.31610751034465046,15.15144315371225,5.473021198490027,0.243254717099322,5.480857797693004,0.24343009643626057,0.4079446598687176,1.3294984079156285,-0.2815405728501652,0.3508491475055113,0.42541324268470615,7,9,2024,-0.3445911471481953
10,no_market_context,8,2,5,5,10,208,2018-01-04,2026-08-03,12.507021743322882,0.3545729283118113,30.102599175593983,5.473021198490027,0.243254717099322,5.450959386484684,0.24275997505486857,0.4552769400265155,1.0455524990084395,-0.4294476494953382,0.5855154393794393,0.8321423980278251,6,9,2024,-0.6197184680260035
10,no_market_context,8,2,5,10,15,208,2018-01-04,2026-08-03,11.0622112095016,0.33682460037896167,24.133484628043465,5.473021198490027,0.243254717099322,5.450959386484684,0.24275997505486857,0.4582505485528601,1.2260934626827622,-0.3087667325645681,0.5153008040138314,0.732700585558907,6,9,2024,-0.3815564503754554
10,no_market_context,8,2,5,10,20,208,2018-01-04,2026-08-03,12.610524827283836,0.35577896490664984,23.333265675549608,5.473021198490027,0.243254717099322,5.450959386484684,0.24275997505486857,0.5306550787186566,1.310328027398202,-0.28666496007610187,0.40816706657578916,0.5800564364571844,7,9,2024,-0.40561949087828775
10,no_market_context,8,2,5,15,25,208,2018-01-04,2026-08-03,8.80553672455101,0.30493016472263235,15.15144315371225,5.473021198490027,0.243254717099322,5.450959386484684,0.24275997505486857,0.35123951996597047,1.2917743623288669,-0.28676356191300034,0.3508491475055113,0.4983898653658525,7,9,2024,-0.3531372056841382
10,no_market_context,8,2,10,5,10,208,2018-01-04,2026-08-03,10.950977433436963,0.33538152274228916,30.102599175593983,5.473021198490027,0.243254717099322,5.421196702547365,0.2420901651121492,0.4035530839377247,1.0046336036391759,-0.43948565461439615,0.5855154393794393,0.9539296094187484,6,9,2024,-0.6313752136728887
10,no_market_context,8,2,10,10,15,208,2018-01-04,2026-08-03,9.83138485530703,0.3201554235971591,24.133484628043465,5.473021198490027,0.243254717099322,5.421196702547365,0.2420901651121492,0.3921979549283948,1.1790427217195314,-0.320754411028199,0.5153008040138314,0.839883152793784,6,9,2024,-0.3938332031462215
10,no_market_context,8,2,10,10,20,208,2018-01-04,2026-08-03,11.498989121735924,0.34237970070832047,23.333265675549608,5.473021198490027,0.243254717099322,5.421196702547365,0.2420901651121492,0.4770739379474809,1.2716914427879258,-0.29694226144593894,0.40816706657578916,0.6649551863049485,7,9,2024,-0.41492184961374035
10,no_market_context,8,2,10,15,25,208,2018-01-04,2026-08-03,8.113521395161733,0.29384337954122475,15.15144315371225,5.473021198490027,0.243254717099322,5.421196702547365,0.2420901651121492,0.29453459205809523,1.2540361417700874,-0.29195102097800196,0.3508491475055113,0.5713664880469989,6,9,2024,-0.36162373501145995
10,no_market_context,8,2,20,5,10,208,2018-01-04,2026-08-03,8.353672944079422,0.29777262450933084,30.102599175593983,5.473021198490027,0.243254717099322,5.362076089354652,0.2407514789373597,0.30012283669002054,0.9227528791318225,-0.4590537606543508,0.5855154393794393,1.197504032200595,6,9,2024,-0.654254936517182
10,no_market_context,8,2,20,10,15,208,2018-01-04,2026-08-03,7.732091830925807,0.2874104518828655,24.133484628043465,5.473021198490027,0.243254717099322,5.362076089354652,0.2407514789373597,0.2601339713181059,1.084855756164287,-0.34413021596956406,0.5153008040138314,1.054248287263538,6,9,2024,-0.4180068473698335
10,no_market_context,8,2,20,10,20,208,2018-01-04,2026-08-03,9.539546414615614,0.31595841681549075,23.333265675549608,5.473021198490027,0.243254717099322,5.362076089354652,0.2407514789373597,0.37005492429245523,1.1943914964015736,-0.31707020263671215,0.40816706657578916,0.8347526860004768,6,9,2024,-0.43330415142532464
10,no_market_context,8,2,20,15,25,208,2018-01-04,2026-08-03,6.871874432543464,0.27193870088468564,15.15144315371225,5.473021198490027,0.243254717099322,5.362076089354652,0.2407514789373597,0.18113607080745087,1.178520327301604,-0.30222024886861776,0.3508491475055113,0.7173197334092916,6,9,2024,-0.3784197788978261
10,no_market_context,8,2,30,5,10,208,2018-01-04,2026-08-03,6.318386996581665,0.26117363993837417,30.102599175593983,5.473021198490027,0.243254717099322,5.3034911306240105,0.23941403670165462,0.19673348947188307,0.840823676928948,-0.4779629725208362,0.5855154393794393,1.4410784549824418,6,9,2024,-0.6765676716770626
10,no_market_context,8,2,30,10,15,208,2018-01-04,2026-08-03,6.037946674975912,0.2554417467532153,24.133484628043465,5.473021198490027,0.243254717099322,5.3034911306240105,0.23941403670165462,0.12814765069255502,0.9905630048809403,-0.3667280432731499,0.5153008040138314,1.2686134217332916,6,9,2024,-0.4416822866161265
10,no_market_context,8,2,30,10,20,208,2018-01-04,2026-08-03,7.885833129463117,0.2900326504762265,23.333265675549608,5.473021198490027,0.243254717099322,5.3034911306240105,0.23941403670165462,0.2632457620059474,1.1170632965169665,-0.3366418965945618,0.40816706657578916,1.0045501856960048,6,9,2024,-0.4513936342046181
10,no_market_context,8,2,30,15,25,208,2018-01-04,2026-08-03,5.79860308662253,0.25038794615522564,15.15144315371225,5.473021198490027,0.243254717099322,5.3034911306240105,0.23941403670165462,0.06777047478160285,1.1029572784675725,-0.31504051614351636,0.3508491475055113,0.8632729787715842,5,9,2024,-0.3949823999162505
10,no_market_context,8,2,50,5,10,208,2018-01-04,2026-08-03,3.4755180410727533,0.19090281804278075,30.102599175593983,5.473021198490027,0.243254717099322,5.187909079075775,0.23674287921048687,-0.009838271140035527,0.6768620131267185,-0.5138895417826884,0.5855154393794393,1.9282273005461352,4,9,2024,-0.7195453865033288
10,no_market_context,8,2,50,10,15,208,2018-01-04,2026-08-03,3.568571194966153,0.1937632971911578,24.133484628043465,5.473021198490027,0.243254717099322,5.187909079075775,0.23674287921048687,-0.13548344319622047,0.8016997089310327,-0.4096890383031324,0.5153008040138314,1.6973436906727997,3,9,2024,-0.48757744969186834
10,no_market_context,8,2,50,10,20,208,2018-01-04,2026-08-03,5.313026660366028,0.2396324705344106,23.333265675549608,5.473021198490027,0.243254717099322,5.187909079075775,0.23674287921048687,0.05034604339853859,0.9623579027675373,-0.3741754484221411,0.40816706657578916,1.3441451850870616,5,9,2024,-0.4867117837327992
10,no_market_context,8,2,50,15,25,208,2018-01-04,2026-08-03,4.069336951459696,0.2083264986058213,15.15144315371225,5.473021198490027,0.243254717099322,5.187909079075775,0.23674287921048687,-0.15877666523743658,0.9517148082664701,-0.34974931756145966,0.3508491475055113,1.1551794694961695,4,9,2024,-0.4274196630280127
10,no_volatility,expanding,1,0,5,10,208,2018-01-03,2026-07-31,9.110483213350351,0.3098232429361718,20.90578610447717,5.388176246555,0.24151526248992838,5.479567142054408,0.24357426530635662,0.32017032041477944,1.0124597995583466,-0.40513887802618753,0.6353259335189196,0.7715645959058215,7,9,2024,-0.5351947007235494
10,no_volatility,expanding,1,0,10,15,208,2018-01-03,2026-07-31,8.783572931528083,0.3048106567997164,18.16643290220673,5.388176246555,0.24151526248992838,5.479567142054408,0.24357426530635662,0.3312758987474105,1.1972968854292612,-0.27895043204955605,0.5528992000211941,0.671267746585789,7,9,2024,-0.33257513481191814
10,no_volatility,expanding,1,0,10,20,208,2018-01-03,2026-07-31,9.204236132217714,0.3112343524944263,16.80642905667468,5.388176246555,0.24151526248992838,5.479567142054408,0.24357426530635662,0.35233760673137415,1.2226157367595305,-0.2516287172550503,0.45809489099882406,0.5559098633673691,6,9,2024,-0.3862596881138647
10,no_volatility,expanding,1,0,15,25,208,2018-01-03,2026-07-31,9.479394193971807,0.31531071465355587,15.949979256919697,5.388176246555,0.24151526248992838,5.479567142054408,0.24357426530635662,0.4073423782515251,1.3268620179892587,-0.2462870675982971,0.3959085517581159,0.4802415257792755,6,9,2024,-0.3254013714605317
10,no_volatility,expanding,1,5,5,10,208,2018-01-03,2026-07-31,7.8536048776634715,0.28969574192932424,20.90578610447717,5.388176246555,0.24151526248992838,5.449788007770647,0.24290618577395984,0.2604937715239802,0.9637587754372059,-0.4178303694656502,0.6353259335189196,0.9037123900777568,6,9,2024,-0.5500384617724511
