horizon,feature_set,train_window,year,seeds,ic_mean,ic_median,ic_std,spread_mean
20,no_absolute_returns,5,2018,16,0.05739008137341222,0.0573780611399219,0.014323134701638096,0.013708789324463493
20,no_absolute_returns,5,2019,16,-0.017946968056057326,-0.0021396941816628004,0.048423680853685036,-0.0088078535213793
20,no_absolute_returns,5,2020,16,0.10588992331626525,0.10999260112208145,0.04372185511847841,0.033041484054418264
20,no_absolute_returns,5,2021,16,0.02915608617744513,0.04441180396565965,0.032019312099382795,0.02874507555915963
20,no_absolute_returns,5,2022,16,0.030850596018415218,0.03243894562665515,0.012513863718686269,0.008656376123010056
20,no_absolute_returns,5,2023,16,0.016579898840967777,0.0228345223622704,0.034788908437788396,0.0004916872683780472
20,no_absolute_returns,5,2024,16,-0.024422538671584136,-0.040902178572640946,0.05245825420242278,-0.0015271568317377561
20,no_absolute_returns,5,2025,16,0.0668946008155328,0.08958181619755334,0.061029796877019316,0.02190207712876472
20,no_absolute_returns,5,2026,16,0.08976524402041691,0.0905783992852508,0.02222201408954515,0.06666821574644252
20,no_absolute_returns,8,2018,16,0.06417235519062546,0.06455517000002485,0.012566046555691312,0.01645379100661318
20,no_absolute_returns,8,2019,16,0.0042335432323600125,0.0064618861157651,0.058801104895615144,-0.004392288340103269
20,no_absolute_returns,8,2020,16,0.07648506749638626,0.0734668397971433,0.032772303670336504,0.024374900236121294
20,no_absolute_returns,8,2021,16,0.051339296572287016,0.057558062471878155,0.02683193186120998,0.025294786170580195
20,no_absolute_returns,8,2022,16,0.0619557740462107,0.0620555633658494,0.022004387483234297,0.01620057772924747
20,no_absolute_returns,8,2023,16,0.02527622680652413,0.03785648675779585,0.046089288536330326,0.006751886188751613
20,no_absolute_returns,8,2024,16,0.0007126820091075434,-0.01120605884255815,0.03948648966045654,-0.003090746068964656
20,no_absolute_returns,8,2025,16,0.05262607522347779,0.05667357852231795,0.0618533318002619,0.015152797228713375
20,no_absolute_returns,8,2026,16,0.08011588677894672,0.08585202449886606,0.037299474414580175,0.06416946266344387
20,no_absolute_returns,expanding,2018,16,0.06417235519062546,0.06455517000002485,0.012566046555691312,0.01645379100661318
20,no_absolute_returns,expanding,2019,16,0.0042335432323600125,0.0064618861157651,0.058801104895615144,-0.004392288340103269
20,no_absolute_returns,expanding,2020,16,0.07648506749638626,0.0734668397971433,0.032772303670336504,0.024374900236121294
20,no_absolute_returns,expanding,2021,16,0.05801034658904023,0.0626191652483281,0.022407806462532494,0.02846704229174813
20,no_absolute_returns,expanding,2022,16,0.07056831101172159,0.069736877690467,0.01968076688918489,0.01767222645423885
20,no_absolute_returns,expanding,2023,16,0.029084993206751564,0.04065597710387895,0.0457868893816446,0.0077971591038996126
20,no_absolute_returns,expanding,2024,16,-0.016617388582203622,-0.01551420549924385,0.025986279535516743,-0.006771779440607037
20,no_absolute_returns,expanding,2025,16,0.09163368419651172,0.10151121605667054,0.0401567974116038,0.02999608131787098
20,no_absolute_returns,expanding,2026,16,0.08639140406649634,0.08874087462505535,0.01921294062477225,0.06762486901357832
20,no_market_context,3,2018,16,0.0602703201233854,0.0638603140888823,0.013548601244890962,0.013551400308547226
20,no_market_context,3,2019,16,-0.005994453680433306,-0.0074784204616095504,0.044120722987852135,-0.0034537981906540885
20,no_market_context,3,2020,16,0.07474054928093682,0.09218864688732631,0.062397410187371945,0.023024777503608013
20,no_market_context,3,2021,16,0.029423737507723265,0.03191619317842415,0.018470512032101767,0.03392202133290151
20,no_market_context,3,2022,16,0.02335491354662801,0.01951064426394825,0.015463688582975565,0.009819903640572357
20,no_market_context,3,2023,16,-0.015821443096373906,-0.0042437081616945,0.02729105871056588,-0.012649692017695825
20,no_market_context,3,2024,16,-0.005191008636685205,-0.014477119404334701,0.053431925918225355,-0.0010890400673903315
20,no_market_context,3,2025,16,0.032393916244183585,0.0330479299157679,0.035902991626016095,0.0031366001065994313
20,no_market_context,3,2026,16,0.11097954416426395,0.11254123959901036,0.028361184818938914,0.061717876785819935
20,no_market_context,5,2018,16,0.04770501949670944,0.05123007635082495,0.02501362792578129,0.014081591812687075
20,no_market_context,5,2019,16,0.005687522744828545,0.021441054837196098,0.052049484145222355,-0.0025242006586818186
20,no_market_context,5,2020,16,0.09849383835166715,0.09217041918808336,0.03656358179857093,0.030452082035929393
20,no_market_context,5,2021,16,0.04257345741462464,0.0466519924555112,0.017672465038982434,0.031864041215445844
20,no_market_context,5,2022,16,0.012778338960975376,0.01555432247105825,0.011314791592439987,0.006388254792477525
20,no_market_context,5,2023,16,0.015472257681411356,0.0286530782787039,0.03317425496988764,-0.0011239395129538316
20,no_market_context,5,2024,16,-0.016120543928061306,-0.01790236433831525,0.026436045504211154,-0.00010317042067985895
20,no_market_context,5,2025,16,0.08646133660075597,0.1109398470131854,0.04984628140976648,0.02229539376582282
20,no_market_context,5,2026,16,0.08376934297770626,0.08593996900402535,0.016082082287558155,0.06350747744008421
20,no_market_context,8,2018,16,0.05034872817543031,0.05583079061684945,0.02555494788132,0.01577816604917422
20,no_market_context,8,2019,16,0.004564850146645908,0.0158001831700595,0.046418648730733196,-0.003581012579822506
20,no_market_context,8,2020,16,0.07421569444104169,0.08254541000073495,0.03530389399076838,0.022932612472528924
20,no_market_context,8,2021,16,0.049765593255657034,0.055726809004683506,0.025813552194523262,0.02959137304895442
20,no_market_context,8,2022,16,0.04156243461416587,0.04312261678841655,0.020223900909654095,0.009623762107400943
20,no_market_context,8,2023,16,0.010219217847738464,0.01063994244305465,0.02414736377906118,0.006663067232675806
20,no_market_context,8,2024,16,0.009588005021901474,0.0019797969519504497,0.05712676001683791,0.0015089836684560435
20,no_market_context,8,2025,16,0.10882417429781827,0.12002619229509985,0.04104979425175471,0.03748100232980734
20,no_market_context,8,2026,16,0.10202525430792256,0.10759173221306625,0.028553966710926006,0.067703222687417
20,no_market_context,expanding,2018,16,0.05034872817543031,0.05583079061684945,0.02555494788132,0.01577816604917422
20,no_market_context,expanding,2019,16,0.004564850146645908,0.0158001831700595,0.046418648730733196,-0.003581012579822506
20,no_market_context,expanding,2020,16,0.07421569444104169,0.08254541000073495,0.03530389399076838,0.022932612472528924
20,no_market_context,expanding,2021,16,0.045508421788094194,0.0482391795613485,0.016959281045878693,0.031801974570410625
20,no_market_context,expanding,2022,16,0.05311153118605459,0.055252930201439746,0.020416914056295452,0.011538523974897874
20,no_market_context,expanding,2023,16,0.005383066009230544,0.0100516595294869,0.024865114066664747,-6.230651637875013e-05
20,no_market_context,expanding,2024,16,0.02552782965443015,0.018247697225639202,0.036159760630678536,0.0034685503660475065
20,no_market_context,expanding,2025,16,0.12355295010566206,0.12784935461788016,0.03227000168384349,0.0361535478934761
20,no_market_context,expanding,2026,16,0.08325855003802235,0.08424634141668716,0.02238679842727655,0.0625540332653024
20,no_relative,3,2018,16,0.051157228530980176,0.05679056102647485,0.02005896247300724,0.013124964712014088
20,no_relative,3,2019,16,-0.027374161546044357,-0.015859061494369,0.04457713099294493,-0.00856419798022375
20,no_relative,3,2020,16,0.08476225592277721,0.08516216282431335,0.03464164608754542,0.02473352368284053
20,no_relative,3,2021,16,0.03629134995579604,0.041441236596368794,0.02233200120630779,0.026155291612672694
20,no_relative,3,2022,16,0.011123664167130325,0.010141820874688401,0.012691344017175112,0.006971882595127837
20,no_relative,3,2023,16,0.0033935514372163376,0.0018459935620489002,0.011157996692819125,-0.0008534137551785312
20,no_relative,3,2024,16,-0.03122156864184712,-0.04249149330982445,0.048571172625616575,-0.006587858305048388
20,no_relative,3,2025,16,0.021533911085095163,0.02424255652674285,0.040009719787928284,0.004943628574772106
20,no_relative,3,2026,16,0.08415039971588016,0.0960669836116334,0.05103030525497394,0.051973025627126024
20,no_relative,5,2018,16,0.04632190316556155,0.0499252551026768,0.028822829890130748,0.011322462432940893
20,no_relative,5,2019,16,-0.034875234920393135,-0.0100702702530789,0.053287586329255704,-0.01108574508277735
20,no_relative,5,2020,16,0.08752156075134626,0.10238577063478445,0.06997984427047173,0.026968585012649374
20,no_relative,5,2021,16,0.039268201499634885,0.0488917107840937,0.0287172137720405,0.030842906583225794
20,no_relative,5,2022,16,0.024221728063415982,0.0221300408788907,0.010761586944363022,0.007577106054860506
20,no_relative,5,2023,16,0.02868954760280744,0.033998084908880996,0.02408885352420098,0.006287610003649144
20,no_relative,5,2024,16,-0.022483035987159474,-0.0393340086949881,0.04621122882433268,-0.002063073718079477
20,no_relative,5,2025,16,0.05557714474772693,0.0620533171946464,0.0535278866643411,0.018529746600243487
20,no_relative,5,2026,16,0.07483685847641548,0.08064034023372349,0.039519553174837734,0.05265970154559627
20,no_relative,8,2018,16,0.061792263798693424,0.06817117043980285,0.033522021621998424,0.01458729842121042
20,no_relative,8,2019,16,-0.0021861484223520875,0.01492802244064105,0.054066701800508876,-0.005601070066978275
20,no_relative,8,2020,16,0.08866696568686475,0.09714501310728366,0.03575247513303734,0.02722401808156033
20,no_relative,8,2021,16,0.049920250090687866,0.060469524318371,0.02404884664346664,0.02939405110904743
20,no_relative,8,2022,16,0.05753795655960075,0.0601061120757747,0.02345969281717172,0.014231889705835863
20,no_relative,8,2023,16,0.05771446600593537,0.0588087432110042,0.015859878280767042,0.016059187425062908
20,no_relative,8,2024,16,0.0014311393547114981,-0.0025181399023898,0.04606565747259198,-0.003944686207792713
20,no_relative,8,2025,16,0.09676207673151901,0.1061585625985931,0.03137497437100105,0.03840520256703062
20,no_relative,8,2026,16,0.0764207738218766,0.07812336830359505,0.027994377867572223,0.05887576529709584
20,no_relative,expanding,2018,16,0.061792263798693424,0.06817117043980285,0.033522021621998424,0.01458729842121042
20,no_relative,expanding,2019,16,-0.0021861484223520875,0.01492802244064105,0.054066701800508876,-0.005601070066978275
20,no_relative,expanding,2020,16,0.08866696568686475,0.09714501310728366,0.03575247513303734,0.02722401808156033
20,no_relative,expanding,2021,16,0.05481283141051616,0.06358852478888474,0.02353887003249673,0.03199510397696515
20,no_relative,expanding,2022,16,0.06053002715719347,0.060800246634818755,0.01792555712070697,0.01521560426651872
20,no_relative,expanding,2023,16,0.03710031927373847,0.048234573690223354,0.03926185876514281,0.00944327570938792
20,no_relative,expanding,2024,16,-0.013098298736722887,-0.0153977243970923,0.021355409761908792,-0.005847612615328969
20,no_relative,expanding,2025,16,0.08640190846404092,0.09095969440862595,0.031516398346704416,0.027871593995574637
20,no_relative,expanding,2026,16,0.08722720118519756,0.08365434209696776,0.022682430295674873,0.06506065366723543
20,no_trend,3,2018,16,0.039242334936372136,0.0358068656396594,0.02804704505114982,0.006044535556547631
20,no_trend,3,2019,16,-0.03921957717912538,-0.042270475903992605,0.029719809091136855,-0.00905825224209368
20,no_trend,3,2020,16,0.05167743832226765,0.044295661121591445,0.04828881336771899,0.01582639579256306
20,no_trend,3,2021,16,0.01116902988065695,0.0136251486284719,0.014420579458002592,0.025951549402081994
20,no_trend,3,2022,16,-0.022736888669370257,-0.02363628530737315,0.009317664556772137,0.0030563844100850437
20,no_trend,3,2023,16,0.014672286294219076,0.0086186240251576,0.03531233849867984,0.0036074582295262747
20,no_trend,3,2024,16,-0.02382407611515965,-0.02817042000316005,0.026106067229124758,-0.0059146180100732
20,no_trend,3,2025,16,0.008406288135088726,0.0155592154217058,0.06778233566193455,0.005317009293351592
20,no_trend,3,2026,16,0.05975450343396273,0.0576265377427256,0.023606776491611345,0.037762786713107205
20,no_trend,5,2018,16,0.03945454360611695,0.04062667656238715,0.007821547129945585,0.004052763534099656
20,no_trend,5,2019,16,-0.043971463484077655,-0.02218627724750455,0.06610086390755332,-0.010110980778086637
20,no_trend,5,2020,16,0.06667160741847757,0.06073430188401885,0.04606743381974667,0.019675457892544757
20,no_trend,5,2021,16,0.017194858566682077,0.0171076312141982,0.014164913835016859,0.020823146819418544
20,no_trend,5,2022,16,-0.0052773616596340995,-0.0066060636349549,0.014743362438061994,0.0018959920319051062
20,no_trend,5,2023,16,0.0008520530492741425,0.01132831522845855,0.04510060323621132,-0.0016274677836520374
20,no_trend,5,2024,16,-0.011805518814400043,-0.02166055694876835,0.03085755101426804,0.0016134997031541874
20,no_trend,5,2025,16,0.06780741222108676,0.07282192215729265,0.03789662518559486,0.023895911978981093
20,no_trend,5,2026,16,0.039569139354211524,0.0332510328623906,0.04475076644396196,0.03602482053932201
20,no_trend,8,2018,16,0.04071684085161241,0.043259072627125805,0.008610598415107541,0.006771033726372012
20,no_trend,8,2019,16,-0.0280220522908435,-0.0146494211972452,0.05169187221759573,-0.006789480320145303
20,no_trend,8,2020,16,0.07397919984320256,0.0634972682950731,0.031100033690942754,0.021655013246402507
20,no_trend,8,2021,16,0.03585838586517705,0.04445345504180645,0.020403034589646662,0.024379932626557563
20,no_trend,8,2022,16,0.008125162153458819,0.01060608287773125,0.01576374633525086,0.0038764819945666
20,no_trend,8,2023,16,0.022659588935027813,0.0312364721874091,0.03904207585158902,0.009325551152980806
20,no_trend,8,2024,16,0.0021501413812596627,-0.00248639914825825,0.02873994054433202,0.0019761072422846
20,no_trend,8,2025,16,0.050097849056978117,0.062041014753008605,0.04330960554320618,0.020932690786163718
20,no_trend,8,2026,16,0.07713153134291612,0.0930878463790086,0.03726161553832477,0.06250995695139401
20,no_trend,expanding,2018,16,0.04071684085161241,0.043259072627125805,0.008610598415107541,0.006771033726372012
20,no_trend,expanding,2019,16,-0.0280220522908435,-0.0146494211972452,0.05169187221759573,-0.006789480320145303
20,no_trend,expanding,2020,16,0.07397919984320256,0.0634972682950731,0.031100033690942754,0.021655013246402507
20,no_trend,expanding,2021,16,0.03756803645683454,0.0387847403247787,0.01916882339067881,0.024661490461119106
20,no_trend,expanding,2022,16,0.010585206444332305,0.01170690337011875,0.018281231046088708,0.0047756423531520814
20,no_trend,expanding,2023,16,0.024163213324827425,0.0267875804088317,0.025134746944039135,0.007226652964207257
20,no_trend,expanding,2024,16,-0.005362702395137106,-0.0119637447246416,0.0265851697650019,0.0004138008528362625
20,no_trend,expanding,2025,16,0.08250989652059167,0.0876223547270147,0.040399315287336715,0.03334338997330049
20,no_trend,expanding,2026,16,0.09795645894231747,0.09933785220313204,0.018014460757186376,0.07528159096893175
20,no_volatility,3,2018,16,0.06311740882487288,0.06379832245190964,0.020330815538948506,0.0138287391709299
20,no_volatility,3,2019,16,0.00933413503198455,0.0052022140434916,0.022986639706766603,-0.001999052655616622
20,no_volatility,3,2020,16,0.07001315628292129,0.05991836734693875,0.045876182631950084,0.022202214373761506
20,no_volatility,3,2021,16,0.04887670944425649,0.049185759674721205,0.007131088212023264,0.037359432221092136
20,no_volatility,3,2022,16,0.02841614447105094,0.0288921687127862,0.015326149326936912,0.010141546768602025
20,no_volatility,3,2023,16,0.014833356047672505,0.01274635360480015,0.01315631675998354,0.003348679445214125
20,no_volatility,3,2024,16,-0.008864982835084707,-0.0133407290637005,0.038908313279014055,-0.001865564507934895
20,no_volatility,3,2025,16,0.03394169237943107,0.0238643556596192,0.03223296432028248,0.009859384850458688
20,no_volatility,3,2026,16,0.08420950794831679,0.0919708227389011,0.0378867033884798,0.051898023774211655
20,no_volatility,5,2018,16,0.041401534100772484,0.0415577440949642,0.017305547987813995,0.002840924162268819
20,no_volatility,5,2019,16,0.038394275826164205,0.03767703651061865,0.015811432827596908,0.0045278993736037314
20,no_volatility,5,2020,16,0.07489715069701346,0.07729798858318834,0.026579171437752264,0.02251054640553635
20,no_volatility,5,2021,16,0.06175572754617782,0.0603363843669616,0.007957425457804201,0.037397591690097536
20,no_volatility,5,2022,16,0.025113529524346163,0.01976665786227745,0.01684245291038201,0.007779377694801644
20,no_volatility,5,2023,16,0.03315010606419487,0.031552311800686905,0.012143362002112103,0.01211265608523588
20,no_volatility,5,2024,16,0.005981865556202338,9.263861372489998e-05,0.04585596668658927,0.0016526099255937312
20,no_volatility,5,2025,16,0.09004077688540599,0.09320964749536174,0.015092725622728662,0.03296024780438093
20,no_volatility,5,2026,16,0.024738291681136976,0.0116216759917686,0.03165329385902267,0.023208360194441207
20,no_volatility,8,2018,16,0.047582600377111754,0.04881585007528475,0.02067274966802337,0.0038325827945574573
20,no_volatility,8,2019,16,0.03208788436429693,0.03703701567655545,0.02258679247216994,0.00390820333255195
20,no_volatility,8,2020,16,0.1136793247911409,0.12017443712178745,0.024276670859243767,0.03457955281988994
20,no_volatility,8,2021,16,0.06926792071294616,0.06758293827230155,0.006798638958634308,0.03546577111439796
20,no_volatility,8,2022,16,0.06873625733689617,0.0719957376120992,0.014736183527197416,0.016457616912644663
20,no_volatility,8,2023,16,0.04346624765626759,0.043989707210083745,0.013757768464156373,0.015040476281067812
20,no_volatility,8,2024,16,0.02629940287694959,0.02085958323125675,0.04131281810885136,0.002425856365927131
20,no_volatility,8,2025,16,0.08944470350123515,0.0914321431051759,0.013818403107574071,0.03701654831191903
20,no_volatility,8,2026,16,0.058111236113389704,0.0729311894255837,0.03540120937128877,0.043431243786802076
20,no_volatility,expanding,2018,16,0.047582600377111754,0.04881585007528475,0.02067274966802337,0.0038325827945574573
20,no_volatility,expanding,2019,16,0.03208788436429693,0.03703701567655545,0.02258679247216994,0.00390820333255195
20,no_volatility,expanding,2020,16,0.1136793247911409,0.12017443712178745,0.024276670859243767,0.03457955281988994
20,no_volatility,expanding,2021,16,0.06626811290730565,0.0657397341052949,0.005691069459910765,0.036706484854445026
20,no_volatility,expanding,2022,16,0.06981834835924981,0.06759350858076806,0.009881450922307779,0.016981605316863543
20,no_volatility,expanding,2023,16,0.04394897193484933,0.04654989477123335,0.00971860844734821,0.014161171168640525
20,no_volatility,expanding,2024,16,0.008727770950986806,0.00525431143676955,0.03787989773233886,0.00040474727701345493
20,no_volatility,expanding,2025,16,0.09559545178548219,0.10693698967190175,0.02714004452334968,0.03247050415586457
20,no_volatility,expanding,2026,16,0.07748966189991037,0.0842994555855846,0.025033022408750664,0.05570705693537237
