model,seed,top_k,mean_ic,median_year_ic,mean_spread,positive_alpha_years,years,mean_alpha_vs_0050,mean_alpha_vs_equal_weight,median_alpha_vs_0050,mean_turnover,mean_active_sharpe,mean_best_epoch,mean_valid_ic
mlp_rank,7,3,0.03928391861939849,0.030379068199671996,0.005214287413946441,3,9,-0.06027609117007436,-0.050397555488208505,-0.10548333971702561,0.8315903225387041,-0.15832780241479327,14.222222222222221,0.06631168706755841
mlp_rank,7,5,0.03928391861939849,0.030379068199671996,0.005214287413946441,5,9,-0.03174804693876935,-0.021869511256903493,0.005842299535869122,0.7813668536872271,-0.09119997465725024,14.222222222222221,0.06631168706755841
mlp_rank,7,10,0.03928391861939849,0.030379068199671996,0.005214287413946441,4,9,-0.06604128997294961,-0.05616275429108375,-0.06227106255140957,0.6820712566396159,-0.39497920661277747,14.222222222222221,0.06631168706755841
