model,seed,top_k,mean_ic,median_year_ic,mean_spread,positive_alpha_years,years,mean_alpha_vs_0050,mean_alpha_vs_equal_weight,median_alpha_vs_0050,mean_turnover,mean_active_sharpe,mean_best_epoch,mean_valid_ic
mlp_rank,42,3,0.06676376455739805,0.06676376455739805,0.03321760356250705,1,1,0.41338932679543694,0.4160422097390688,0.41338932679543694,0.7548757054419819,1.0968475466958223,2.0,0.12172846791917233
mlp_rank,42,5,0.06676376455739805,0.06676376455739805,0.03321760356250705,1,1,0.7788855440480889,0.7815384269917207,0.7788855440480889,0.7267181485658588,2.016538838020354,2.0,0.12172846791917233
mlp_rank,42,10,0.06676376455739805,0.06676376455739805,0.03321760356250705,1,1,0.35904377523573916,0.361696658179371,0.35904377523573916,0.536936665443809,1.894691103974592,2.0,0.12172846791917233
