year,horizon,seed,train_rows,valid_rows,refit_rows,test_rows,best_epoch,best_valid_ic,test_ic,test_spread,refit_final_loss,clip_lo,clip_hi
2018,20,7,55678,10878,67585,12226,10,0.04436178458039489,0.052111598750202555,0.016101617013847547,0.6864752552726052,-0.15528085827827454,0.7390825152397156
2019,20,7,67585,11176,79790,12050,25,0.08646572748230233,7.035828556330326e-05,-0.006135843842524271,0.6800322716052716,-0.16279688477516174,0.7242862582206726
2020,20,7,79790,11000,91840,12250,1,0.11351555940400275,0.025305730455447487,0.005312542617908542,0.8352448383967082,-0.15992000699043274,0.6954249143600464
2021,20,7,91840,11200,104090,12150,20,0.10434273709483795,0.054805775831060055,0.032265189898202935,0.6805680148741778,-0.16625314950942993,0.5463051795959473
2022,20,7,104090,11100,116240,12300,5,0.08948903862442871,0.06531044710324609,0.01496369825411226,0.6890132991891158,-0.175417959690094,0.5726451873779297
2023,20,7,116240,11250,128540,11950,25,0.0806232048560127,0.05835500197940435,0.015028178871453447,0.676215668519338,-0.17677102982997894,0.4736236035823822
2024,20,7,128540,10900,140490,12100,1,0.0969816221274945,-0.013525571058082157,0.0043322158912533935,0.7857596744661746,-0.17479631304740906,0.42865636944770813
2025,20,7,140490,11050,152590,12100,30,0.03201118731924148,0.05878106614546645,0.011947589700164818,0.6747081708908081,-0.1791461855173111,0.39914387464523315
2026,20,7,152590,11050,164690,6850,15,0.13208128500268884,0.08783096538651064,0.060422095271148175,0.6855315058319656,-0.18091470003128052,0.38441526889801025
