date,top_k,gross_ret,net_ret,0050_ret,equal_weight_ret,buy_turnover,sell_turnover,turnover,transaction_cost,stocks,gross_equity,net_equity,0050_equity,equal_weight_equity,year
2018-02-21,10,-0.007702488131850425,-0.01297226616569469,-0.007975610027672886,0.004377143004465862,0.9078091471036663,0.9078091471036666,0.9078091471036664,0.00531068351055645,"6669.TW,2412.TW,2892.TW,2330.TW,5876.TW,2886.TW,2880.TW,2881.TW,2883.TW,3045.TW",0.9918089337813479,0.9665699430664094,0.9998217300280663,0.9886019899044522,2018
2018-03-01,5,0.0069628679690277185,0.002196073551044675,0.02535598996917665,0.012736104620989196,0.8092022839830546,0.8092022839830546,0.8092022839830546,0.004733833361300869,"1590.TW,6669.TW,3037.TW,1301.TW,1326.TW",1.0067006103396785,0.9746536459726093,1.0251731997856228,1.0011929282763936,2018
2018-03-01,3,0.005113428647879191,0.0011096050417689352,0.02535598996917665,0.012736104620989196,0.6809323924400023,0.6809323924400023,0.6809323924400023,0.003983454495774014,"1590.TW,6669.TW,3037.TW",1.0098052612472443,0.9804805264773295,1.0251731997856228,1.0011929282763936,2018
2018-03-01,10,0.014110249047419678,0.009331373154939149,0.02535598996917665,0.012736104620989196,0.8055355546695514,0.8055355546695514,0.8055355546695514,0.004712382994816876,"1590.TW,6669.TW,3037.TW,1301.TW,1326.TW,2408.TW,2454.TW,2207.TW,1303.TW,2883.TW",1.0058036048444585,0.9755893678855104,1.0251731997856228,1.0011929282763936,2018
2018-03-08,5,0.00821128614169755,0.0034024738365019402,0.013268757344246485,0.017530983015966655,0.8153243360477647,0.8153243360477647,0.8153243360477647,0.004769647365879423,"1590.TW,2912.TW,2412.TW,1101.TW,2884.TW",1.0149669171101992,0.9779698795026823,1.038775974209403,1.018744824497713,2018
2018-03-08,3,0.0044989755110309195,0.0004346730698694401,0.013268757344246485,0.017530983015966655,0.6916408786691357,0.6916408786691358,0.6916408786691357,0.004046099140214444,"1590.TW,2912.TW,2412.TW",1.014348350388506,0.9809067149577206,1.038775974209403,1.018744824497713,2018
2018-03-08,10,0.019054837913593494,0.01363995673036289,0.013268757344246485,0.017530983015966655,0.9083129588759674,0.9083129588759672,0.9083129588759673,0.005313630809424408,"1590.TW,2912.TW,2412.TW,1101.TW,2884.TW,2891.TW,3231.TW,1216.TW,3034.TW,2880.TW",1.0249690295076777,0.9888963646500709,1.038775974209403,1.018744824497713,2018
2018-03-15,5,-0.04880423609726704,-0.054368731316097985,-0.02559525394992357,-0.018540627276318902,1.0,1.0000000000000002,1.0,0.005850000000000001,"3008.TW,2345.TW,3017.TW,1326.TW,1216.TW",0.9654322320566378,0.9247988978887642,1.012188239352434,0.999856656417022,2018
2018-03-15,10,-0.04312730187424923,-0.04706722696341392,-0.02559525394992357,-0.018540627276318902,0.7038464673017326,0.703846467301733,0.7038464673017328,0.004117501833715138,"3008.TW,2345.TW,3017.TW,1326.TW,1216.TW,2609.TW,2891.TW,3231.TW,9910.TW,2303.TW",0.9807648807603438,0.9423517550117911,1.012188239352434,0.999856656417022,2018
2018-03-15,3,-0.07658325135909153,-0.08198523933864088,-0.02559525394992357,-0.018540627276318902,1.0,0.9999999999999999,1.0,0.005849999999999999,"3008.TW,2345.TW,3017.TW",0.9366662557050233,0.900486843163032,1.012188239352434,0.999856656417022,2018
2018-03-22,10,0.006965635482335442,0.003926360883073965,0.009774233889929818,0.012670941545665702,0.5159402676964432,0.5159402676964431,0.5159402676964431,0.0030182505660241925,"5871.TW,6669.TW,3037.TW,2408.TW,3008.TW,2345.TW,3017.TW,2609.TW,3711.TW,3231.TW",0.9875965314135967,0.9460517680807655,1.0220816039445009,1.0125257816645268,2018
2018-03-22,5,0.019372825910294458,0.01454637163362582,0.009774233889929818,0.012670941545665702,0.8093554174861648,0.8093554174861646,0.8093554174861647,0.004734729192294063,"5871.TW,6669.TW,3037.TW,2408.TW,3008.TW",0.984135382616458,0.9382513663438218,1.0220816039445009,1.0125257816645268,2018
2018-03-22,3,0.02830542248665265,0.02228983576510557,0.009774233889929818,0.012670941545665702,1.0,1.0,1.0,0.00585,"5871.TW,6669.TW,3037.TW",0.9631789898017449,0.9205585470057743,1.0220816039445009,1.0125257816645268,2018
2018-03-29,3,0.025308490638116462,0.021274099113813394,0.003024803331935999,0.008975097086399757,0.6726166642536506,0.6726166642536507,0.6726166642536506,0.003934807485883857,"2327.TW,3008.TW,5871.TW",0.9875555962479728,0.9401426007748432,1.0251731997856226,1.0216132988574487,2018
2018-03-29,10,0.015095125130980023,0.010919673444908184,0.003024803331935999,0.008975097086399757,0.7031384619027393,0.7031384619027393,0.7031384619027393,0.004113360002131025,"2327.TW,3008.TW,5871.TW,2454.TW,3711.TW,2207.TW,1303.TW,2412.TW,1326.TW,2303.TW",1.002504424634207,0.9563823444501854,1.0251731997856226,1.0216132988574487,2018
2018-03-29,5,0.0141407082656269,0.010518878564867329,0.003024803331935999,0.008975097086399757,0.6104835188233728,0.6104835188233728,0.6104835188233728,0.0035713285851167315,"2327.TW,3008.TW,5871.TW,2454.TW,3711.TW",0.9980517539559185,0.9481207185297132,1.0251731997856226,1.0216132988574487,2018
2018-04-10,5,0.02279382147690423,0.01915580219504376,-0.01568144435103569,-0.00014763032906390806,0.6080244374441761,0.6080244374441761,0.6080244374441761,0.0035569429590484305,"2327.TW,1101.TW,2412.TW,2303.TW,2454.TW",1.020801167460301,0.9662827314708912,1.009097003303011,1.0214624777499621,2018
2018-04-10,10,0.007289009394681089,0.0037223849275584975,-0.01568144435103569,-0.00014763032906390806,0.6052675949037765,0.6052675949037764,0.6052675949037765,0.003540815430187092,"2327.TW,1101.TW,2412.TW,2303.TW,2454.TW,2880.TW,5876.TW,5880.TW,3034.TW,3045.TW",1.009811688803575,0.9599423676741499,1.009097003303011,1.0214624777499621,2018
2018-04-10,3,0.020666638439376585,0.016686038549462934,-0.01568144435103569,-0.00014763032906390806,0.6666666666666666,0.6666666666666669,0.6666666666666667,0.0039000000000000007,"2327.TW,1101.TW,2412.TW",1.0079650506944127,0.9558298564533646,1.009097003303011,1.0214624777499621,2018
2018-04-17,10,-0.03594062543079405,-0.0410163980379008,-0.028799450788166925,-0.01947422139501385,0.8999999999999999,0.8999999999999998,0.8999999999999999,0.005264999999999999,"2327.TW,2345.TW,2408.TW,2379.TW,5871.TW,1301.TW,1216.TW,1303.TW,1326.TW,3711.TW",0.9735184251406482,0.920568989428182,0.9800355638158993,1.0015702913115598,2018
2018-04-17,3,-0.06131674238964857,-0.06497760709432898,-0.028799450788166925,-0.01947422139501385,0.6666666666666666,0.6666666666666667,0.6666666666666667,0.0039000000000000003,"2327.TW,2345.TW,2408.TW",0.9461599173432143,0.893722319591709,0.9800355638158993,1.0015702913115598,2018
2018-04-17,5,-0.052887443797190174,-0.057319930560219334,-0.028799450788166925,-0.01947422139501385,0.8,0.8,0.8,0.00468,"2327.TW,2345.TW,2408.TW,2379.TW,5871.TW",0.9668136030881382,0.9108954724014406,0.9800355638158993,1.0015702913115598,2018
2018-04-24,10,0.0292935881820642,0.025549997993743467,-0.0025234752983662734,0.015677874280040503,0.6217176071714882,0.6217176071714882,0.6217176071714882,0.0036370480019532058,"2345.TW,1590.TW,3008.TW,2408.TW,2454.TW,2303.TW,2379.TW,2327.TW,4904.TW,3037.TW",1.0020362729743701,0.9440895252611745,0.9775624682790894,1.017272784421366,2018
2018-04-24,3,0.06968047844891412,0.06523425239184832,-0.0025234752983662734,0.015677874280040503,0.7105286649108395,0.7105286649108395,0.7105286649108395,0.004156592689728411,"2345.TW,1590.TW,3008.TW",1.0120887930728746,0.9520236269561827,0.9775624682790894,1.017272784421366,2018
2018-04-24,5,0.04102207336033392,0.03719840094480542,-0.0025234752983662734,0.015677874280040503,0.627862975296808,0.6278629752968079,0.6278629752968079,0.003672998405486326,"2345.TW,1590.TW,3008.TW,2408.TW,2454.TW",1.0064743016397886,0.9447793274026374,0.9775624682790894,1.017272784421366,2018
2018-05-02,3,0.1082226793773009,0.1039006109277294,0.02087285805706296,0.01426832586054528,0.6666666666666666,0.6666666666666667,0.6666666666666667,0.0039000000000000003,"3711.TW,2327.TW,3008.TW",1.1216197540269597,1.0509394634145628,0.997966990921391,1.0317875639985543,2018
2018-05-02,10,0.03731402073062535,0.0347875132795723,0.02087285805706296,0.01426832586054528,0.4163460696891391,0.4163460696891391,0.4163460696891391,0.0024356245076814637,"3711.TW,2327.TW,3008.TW,1590.TW,2408.TW,2454.TW,4904.TW,2618.TW,2883.TW,2884.TW",1.0394262752369743,0.9769320521583027,0.997966990921391,1.0317875639985543,2018
2018-05-02,5,0.08408590425660566,0.08142755874283192,0.02087285805706296,0.01426832586054528,0.41917161246933243,0.41917161246933243,0.41917161246933243,0.002452153932945595,"3711.TW,2327.TW,3008.TW,1590.TW,2408.TW",1.0911046034042058,1.0217104015837288,0.997966990921391,1.0317875639985543,2018
2018-05-09,3,0.006440188448657421,0.0005525133462327414,0.015489389682795007,0.02436871217746737,1.0,1.0,1.0,0.00585,"2345.TW,2884.TW,2891.TW",1.12884319661063,1.051520121494182,1.0134248905343388,1.0569308981739254,2018
2018-05-09,5,0.0035117789526639695,-0.0023587649542091693,0.015489389682795007,0.02436871217746737,1.0,1.0000000000000002,1.0,0.005850000000000001,"2345.TW,2884.TW,2891.TW,2882.TW,5876.TW",1.0949363215855954,1.0193004268951222,1.0134248905343388,1.0569308981739254,2018
2018-05-09,10,0.012979243250124405,0.0076218444258939755,0.015489389682795007,0.02436871217746737,0.9040606477486186,0.9040606477486186,0.9040606477486186,0.005288754789329419,"2345.TW,2884.TW,2891.TW,2882.TW,5876.TW,5880.TW,2892.TW,2887.TW,2886.TW,1301.TW",1.0529172417038457,0.9843780762745227,1.0134248905343388,1.0569308981739254,2018
2018-05-16,3,0.051323226213407604,0.04715291243429709,-0.007321475246944598,0.0013700848727927982,0.6780732437947437,0.6780732437947437,0.6780732437947437,0.00396672847619925,"2345.TW,3008.TW,2609.TW",1.1867790713497435,1.1011023577058987,1.0060051252836542,1.0583789832091008,2018
2018-05-16,5,0.024670426862689707,0.020998683466682655,-0.007321475246944598,0.0013700848727927982,0.6125368970426939,0.6125368970426938,0.6125368970426939,0.003583340847699759,"2345.TW,3008.TW,2609.TW,2308.TW,5876.TW",1.1219488680265752,1.0407043939169474,1.0060051252836542,1.0583789832091008,2018
2018-05-16,10,0.009338193547594624,0.0057477124385869605,-0.007321475246944598,0.0013700848727927982,0.6080790942568222,0.6080790942568222,0.6080790942568222,0.00355726270140241,"2345.TW,3008.TW,2609.TW,2308.TW,5876.TW,2379.TW,3034.TW,1101.TW,2887.TW,5880.TW",1.0627495866964758,0.9900359983877981,1.0060051252836542,1.0583789832091008,2018
2018-05-23,5,0.041740565252265174,0.03802118320402981,-0.006760837550922938,-0.002096217354176895,0.6103168335037247,0.6103168335037248,0.6103168335037248,0.00357035347599679,"2327.TW,1101.TW,2345.TW,3008.TW,1102.TW",1.1687796479621435,1.0802732063393023,0.9992036880562155,1.056160390817202,2018
2018-05-23,10,0.010840200959778903,0.00780775827752489,-0.006760837550922938,-0.002096217354176895,0.5128073358960334,0.5128073358960337,0.5128073358960336,0.002999922914991797,"2327.TW,1101.TW,2345.TW,3008.TW,1102.TW,2379.TW,2308.TW,2885.TW,2884.TW,2603.TW",1.0742700057861876,0.997765960149258,0.9992036880562155,1.056160390817202,2018
2018-05-23,3,0.056138873828557784,0.052019932220626286,-0.006760837550922938,-0.002096217354176895,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0039,"2327.TW,1101.TW,2345.TW",1.2534035118986198,1.1583816277217314,0.9992036880562155,1.056160390817202,2018
2018-05-30,5,0.05647485502478515,0.052681681200294816,0.03341585976131989,0.035736132282388394,0.613744642269753,0.6137446422697528,0.6137446422697529,0.0035904061572780543,"2327.TW,2345.TW,2408.TW,2883.TW,2886.TW",1.234786309136725,1.1371838150048899,1.0325929383692956,1.0939034782548644,2018
2018-05-30,3,0.0725699227388481,0.07030812204345982,0.03341585976131989,0.035736132282388394,0.36047309299422814,0.3604730929942282,0.36047309299422814,0.0021087675940162347,"2327.TW,2345.TW,2408.TW",1.3443629079177035,1.2398252645764924,1.0325929383692956,1.0939034782548644,2018
2018-05-30,10,0.04557089782454462,0.041253821836436,0.03341585976131989,0.035736132282388394,0.7057978649792382,0.7057978649792382,0.7057978649792382,0.004128917510128544,"2327.TW,2345.TW,2408.TW,2883.TW,2886.TW,5880.TW,3711.TW,2884.TW,2912.TW,1216.TW",1.1232254544558429,1.038927619303716,1.0325929383692956,1.0939034782548644,2018
2018-06-06,5,0.033786480163274214,0.02894835943610996,-0.011976150711731526,-0.010137436747860622,0.8,0.7999999999999998,0.7999999999999999,0.004679999999999999,"2327.TW,6669.TW,2609.TW,3034.TW,2912.TW",1.2765053922762555,1.1701034208265781,1.0202264497155151,1.082814100935791,2018
2018-06-06,10,0.010415519621486425,0.006258199838581779,-0.011976150711731526,-0.010137436747860622,0.7033274336570928,0.7033274336570927,0.7033274336570927,0.0041144654868939924,"2327.TW,6669.TW,2609.TW,3034.TW,2912.TW,2382.TW,5880.TW,2887.TW,2880.TW,5876.TW",1.1349244312160807,1.0454294359631406,1.0202264497155151,1.082814100935791,2018
2018-06-06,3,0.05264691444222029,0.04854159147589576,-0.011976150711731526,-0.010137436747860622,0.6666666666666666,0.6666666666666667,0.6666666666666667,0.0039000000000000003,"2327.TW,6669.TW,2609.TW",1.4151394669101414,1.300008356071059,1.0202264497155151,1.082814100935791,2018
2018-06-13,10,-0.03839094088800387,-0.04238789003158294,-0.02060619192797153,-0.020154172562855913,0.7105165694606891,0.710516569460689,0.710516569460689,0.0041565219313450304,"1590.TW,3008.TW,2327.TW,2408.TW,3017.TW,2382.TW,2454.TW,1216.TW,2912.TW,2884.TW",1.0913536144649127,1.0011158879957553,0.9992034676826842,1.0609908786920375,2018
2018-06-13,3,-0.1242928575858615,-0.12784267861697496,-0.02060619192797153,-0.020154172562855913,0.6929337268995103,0.6929337268995102,0.6929337268995102,0.004053662302362135,"1590.TW,3008.TW,2327.TW",1.239247738685347,1.1338118056064845,0.9992034676826842,1.0609908786920375,2018
2018-06-13,5,-0.07845939677169995,-0.08283904974284328,-0.02060619192797153,-0.020154172562855913,0.8123989598756687,0.8123989598756688,0.8123989598756687,0.004752533915272662,"1590.TW,3008.TW,2327.TW,2408.TW,3017.TW",1.1763515492224381,1.073173165344454,0.9992034676826842,1.0609908786920375,2018
2018-06-21,10,0.0027175233644610064,-0.0015385956650472155,-0.006188046433359795,-0.014438278494320524,0.7255699611239351,0.7255699611239352,0.7255699611239352,0.004244584272575021,"2327.TW,1590.TW,2303.TW,2882.TW,9910.TW,2884.TW,2609.TW,5876.TW,2357.TW,2002.TW",1.0943193934111102,0.9995755754302752,0.9930203502282896,1.045671996905548,2018
2018-06-21,3,0.028494218322492253,0.026318996719506993,-0.006188046433359795,-0.014438278494320524,0.36153120360125574,0.36153120360125585,0.3615312036012558,0.0021149575410673465,"2327.TW,1590.TW,2303.TW",1.2745591343071023,1.16365259479878,0.9930203502282896,1.045671996905548,2018
2018-06-21,5,0.0262233998481779,0.022405403953032366,-0.006188046433359795,-0.014438278494320524,0.6359715351078725,0.6359715351078725,0.6359715351078725,0.0037204334803810544,"2327.TW,1590.TW,2303.TW,2882.TW,9910.TW",1.2071994862597217,1.097218043625551,0.9930203502282896,1.045671996905548,2018
2018-06-28,5,-0.008004621584541918,-0.010454707301947419,0.00996269882086942,-0.0014356478862268718,0.4221976034004785,0.4221976034004784,0.42219760340047846,0.002469855979892799,"6669.TW,1590.TW,2303.TW,1216.TW,2327.TW",1.1975363111951591,1.0857469501330306,1.0029135129006084,1.0441707801135038,2018
2018-06-28,10,0.009006792595696178,0.006011259250076728,0.00996269882086942,-0.0014356478862268718,0.5074861595727058,0.5074861595727057,0.5074861595727058,0.0029687940335003287,"6669.TW,1590.TW,2303.TW,1216.TW,2327.TW,9910.TW,3008.TW,1326.TW,2882.TW,1301.TW",1.1041757012210123,1.0055842833542312,1.0029135129006084,1.0441707801135038,2018
2018-06-28,3,-0.04934051138265964,-0.05140777711574607,0.00996269882086942,-0.0014356478862268718,0.37171959258147663,0.3717195925814766,0.3717195925814766,0.002174559616601638,"6669.TW,1590.TW,2303.TW",1.21167173483295,1.1038318015652047,1.0029135129006084,1.0441707801135038,2018
2018-07-05,3,0.03863827906383244,0.03636297567261715,0.023427751013112452,0.026956144294257935,0.3744718045493759,0.374471804549376,0.37447180454937595,0.0021906600566138495,"6669.TW,1590.TW,2327.TW",1.2584886454571835,1.1439704105121813,1.0264095209685298,1.0723175983300912,2018
2018-07-05,5,0.0248071606851253,0.022192501132024534,0.023427751013112452,0.026956144294257935,0.43613117482371744,0.43613117482371744,0.43613117482371744,0.002551367372718747,"6669.TW,1590.TW,2327.TW,4904.TW,2887.TW",1.2272437868932495,1.10984239055295,1.0264095209685298,1.0723175983300912,2018
2018-07-05,10,0.01637170971241272,0.012084015971117301,0.023427751013112452,0.026956144294257935,0.7211329222096883,0.7211329222096882,0.7211329222096883,0.004218627594926676,"6669.TW,1590.TW,2327.TW,4904.TW,2887.TW,3045.TW,2412.TW,1303.TW,2618.TW,2891.TW",1.1222529452729024,1.0177357798945883,1.0264095209685298,1.0723175983300912,2018
2018-07-12,3,-0.10038580234074246,-0.10222219956589773,0.012048420922980085,0.006575263403873013,0.3489429762212418,0.3489429762212418,0.3489429762212418,0.002041316410894265,"6669.TW,1590.TW,2883.TW",1.13215425304625,1.0270312389113232,1.038776134916513,1.07936836899172,2018
2018-07-12,10,-0.024590410360015767,-0.02803809517993694,0.012048420922980085,0.006575263403873013,0.604205493491887,0.604205493491887,0.604205493491887,0.003534602136927539,"6669.TW,1590.TW,2883.TW,3008.TW,2412.TW,2615.TW,1303.TW,2886.TW,1216.TW,2912.TW",1.0946562848209054,0.9892004072298765,1.038776134916513,1.07936836899172,2018
2018-07-12,5,-0.05885216661038708,-0.0621929954226933,0.012048420922980085,0.006575263403873013,0.6067929266762184,0.6067929266762182,0.6067929266762183,0.0035497386210558766,"6669.TW,1590.TW,2883.TW,3008.TW,2412.TW",1.1550178310754458,1.0408179678373795,1.038776134916513,1.07936836899172,2018
2018-07-19,3,0.03296243567667519,0.028933882177536008,0.021542462357802883,0.015474682076452964,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0039,"1590.TW,2345.TW,2408.TW",1.1694728147883613,1.0567472397706323,1.061153930701136,1.0960712513452462,2018
2018-07-19,5,0.004932446381412572,0.0002073412451821799,0.021542462357802883,0.015474682076452964,0.8037458464058187,0.8037458464058188,0.8037458464058187,0.00470191320147404,"1590.TW,2345.TW,2408.TW,3034.TW,2454.TW",1.1607148945968009,1.041033772330839,1.061153930701136,1.0960712513452462,2018
2018-07-19,10,0.00574391022889973,0.0010057298114816149,0.021542462357802883,0.015474682076452964,0.8053196865139244,0.8053196865139246,0.8053196865139245,0.004711120166106459,"1590.TW,2345.TW,2408.TW,3034.TW,2454.TW,3008.TW,9910.TW,2379.TW,2327.TW,2303.TW",1.1009438922524175,0.9901952755689573,1.061153930701136,1.0960712513452462,2018
2018-07-26,10,0.0034540412706934643,-0.00012719197322452747,0.003525443584061483,-0.0016630396404412108,0.6100694179443765,0.6100694179443767,0.6100694179443766,0.003568906094974604,"1590.TW,2454.TW,2345.TW,2303.TW,2884.TW,2892.TW,2880.TW,2002.TW,5880.TW,2382.TW",1.1047465978929751,0.9900693306779801,1.064894969017828,1.094248441405511,2018
2018-07-26,5,-0.002346846705529782,-0.004765342912893211,0.003525443584061483,-0.0016630396404412108,0.4143906664752856,0.41439066647528566,0.41439066647528566,0.002424185398880421,"1590.TW,2454.TW,2345.TW,2303.TW,2884.TW",1.157990874670357,1.0360728894217797,1.064894969017828,1.094248441405511,2018
2018-07-26,3,-0.00612333349874746,-0.008085899778499717,0.003525443584061483,-0.0016630396404412108,0.3375483363778415,0.33754833637784154,0.33754833637784154,0.001974657767810373,"1590.TW,2454.TW,2345.TW",1.1623117427256933,1.0482024874986409,1.064894969017828,1.094248441405511,2018
2018-08-02,10,-0.01790515424239224,-0.022535423906519525,0.0035126836336154543,0.005991834685753479,0.8059293777012259,0.805929377701226,0.805929377701226,0.004714686859552172,"1590.TW,2345.TW,6669.TW,3008.TW,1102.TW,3711.TW,2408.TW,1326.TW,9910.TW,2912.TW",1.0849659396589433,0.9677576986143077,1.0686356081470163,1.100804997171556,2018
2018-08-02,3,-0.06381652985299421,-0.06571619137513018,0.0035126836336154543,0.005991834685753479,0.3468641304587272,0.3468641304587273,0.34686413045872727,0.0020291551631835547,"1590.TW,2345.TW,6669.TW",1.0881370406975532,0.9793186122302927,1.0686356081470163,1.100804997171556,2018
2018-08-02,5,-0.03482767660395545,-0.03826964623651952,0.0035126836336154543,0.005991834685753479,0.6096018950182323,0.6096018950182323,0.6096018950182323,0.003566171085856659,"1590.TW,2345.TW,6669.TW,3008.TW,1102.TW",1.1176607429770065,0.9964227464683596,1.0686356081470163,1.100804997171556,2018
2018-08-09,10,-0.015689719322396246,-0.018678882447203615,-0.020419977284131585,-0.01766915129986978,0.5191127894863445,0.5191127894863447,0.5191127894863445,0.003036809818495116,"1590.TW,2408.TW,2912.TW,6669.TW,2454.TW,3711.TW,3034.TW,2892.TW,3037.TW,2886.TW",1.0679431285913346,0.9496810663245148,1.04681409330364,1.0813547071248792,2018
