date,ic,top_alpha,bottom_alpha,top_bottom_spread,year
2018-01-02,0.18989795918367341,0.006433293853406099,0.00010239573356540799,0.006330898119840691,2018
2018-01-03,0.07612244897959182,-0.01215818981481086,0.0007915109614400463,-0.012949700776250905,2018
2018-01-04,0.3113265306122449,0.005115886913596139,-0.029755828279334,0.034871715192930135,2018
2018-01-05,0.1101020408163265,-0.0034957162338364756,-0.03448029871743419,0.030984582483597714,2018
2018-01-08,-0.022857142857142854,-0.014971161066581164,-0.011740923314795593,-0.0032302377517855717,2018
2018-01-09,0.00836734693877551,-0.01335218099024471,-0.019198712307931094,0.005846531317686383,2018
2018-01-10,-0.03653434042904247,-0.02090814344605126,0.004091810224692331,-0.02499995367074359,2018
2018-01-11,-0.0596938775510204,-0.03520976930921988,-0.016717987008057305,-0.018491782301162576,2018
2018-01-12,-0.001020408163265306,-0.026939969454454118,-0.016743152507948063,-0.010196816946506055,2018
2018-01-15,0.01989795918367347,-0.013103058176776075,-0.03385557828792271,0.020752520111146637,2018
2018-01-16,0.05928571428571428,-0.02406685709463933,-0.029215437863286325,0.005148580768646993,2018
2018-01-17,0.2171428571428571,-0.01131247815809665,-0.032941418665841805,0.021628940507745158,2018
2018-01-18,0.071734693877551,-0.010807468216749308,-0.01934856567743379,0.008541097460684483,2018
2018-01-19,-0.09204081632653059,-0.004435989555258109,0.0015192562190489516,-0.005955245774307061,2018
2018-01-22,0.10999999999999999,0.014159377122387783,0.008793747548272716,0.0053656295741150665,2018
2018-01-23,0.09377551020408162,-0.0014385100660386538,0.00443174770939551,-0.005870257775434163,2018
2018-01-24,0.3327551020408163,0.030340259628877222,-0.0019719301029372683,0.03231218973181449,2018
2018-01-25,0.3918367346938776,0.024825907846557558,-0.005785542607101957,0.030611450453659515,2018
2018-01-26,0.18438775510204078,-0.006855355498566701,-0.0015047135565091877,-0.005350641942057513,2018
2018-01-29,0.11316326530612243,-0.0003763306190739514,0.001128124353496518,-0.0015044549725704694,2018
2018-01-30,0.0646938775510204,0.010634742430027254,-0.010071306589881708,0.02070604901990896,2018
2018-01-31,-0.00836734693877551,-0.008182252857795181,-0.00419899940132789,-0.003983253456467291,2018
2018-02-01,-0.017653061224489792,-0.029371049353110117,-0.015838506448568226,-0.013532542904541891,2018
2018-02-02,-0.011020408163265305,0.009605705551720072,0.01337908755304889,-0.0037733820013288177,2018
2018-02-05,0.19452581032412963,0.0032797301807225288,-0.020739990006407305,0.024019720187129834,2018
2018-02-06,-0.0910924369747899,0.012116036538560315,0.007204828006556118,0.004911208532004196,2018
2018-02-07,-0.09368547418967586,-0.009447124268010443,0.0006674225026749748,-0.010114546770685419,2018
2018-02-08,0.24667466986794717,0.03111186575095932,-0.006881661132791883,0.037993526883751204,2018
2018-02-09,0.39841536614645856,0.014763854048509283,-0.027340130629753136,0.042103984678262416,2018
2018-02-12,0.0586314525810324,-0.006542433951481674,0.006071861602296047,-0.012614295553777721,2018
2018-02-21,-0.07956782713085234,0.00027312189582245905,0.014708280119111716,-0.014435158223289257,2018
2018-02-22,-0.17704681872749098,0.0018384215690020911,0.014305820582607643,-0.012467399013605551,2018
2018-02-23,0.018487394957983194,0.005033659212536323,0.020735450915923527,-0.015701791703387202,2018
2018-02-26,0.04633853541416567,-0.0012749373970745049,0.011401486189646325,-0.01267642358672083,2018
2018-02-27,0.07322929171668667,-0.0034433021259646646,0.011618898886752337,-0.015062201012717002,2018
2018-03-01,0.1865546218487395,-0.011245740921756975,-0.001629441565054668,-0.009616299356702307,2018
2018-03-02,0.033373349339735896,-0.008727617532219834,-0.009129600409298666,0.0004019828770788318,2018
2018-03-05,0.34002400960384155,-0.0008283493442485468,-0.028588710894342072,0.027760361550093527,2018
2018-03-06,-0.1394957983193277,-0.005927071075089596,0.01143572076559225,-0.017362791840681846,2018
2018-03-07,0.09291716686674668,0.0023471931756982255,-0.006534906908633476,0.008882100084331702,2018
2018-03-08,-0.06132052821128451,0.005786080569347008,0.002432107649638815,0.0033539729197081926,2018
2018-03-09,0.25301320528211285,0.021937385274465548,-0.0023006152762181766,0.024238000550683723,2018
2018-03-12,0.25118847539015604,0.023982028310037828,0.0004177933825862512,0.023564234927451577,2018
2018-03-13,-0.13037214885954382,-0.005453973713122973,0.012220142078394414,-0.017674115791517387,2018
2018-03-14,0.1655222088835534,0.03665071508685917,-0.00405416910843801,0.040704884195297185,2018
2018-03-15,-0.04441776710684273,-0.017532047924325656,0.015744661560651917,-0.033276709484977574,2018
2018-03-16,-0.10165666266506602,-0.012330401858673757,0.010642056368811215,-0.02297245822748497,2018
2018-03-19,-0.22948379351740697,-0.0034927902475208163,0.011433550167941887,-0.014926340415462702,2018
2018-03-20,-0.1171188475390156,-0.009252575657097273,-0.013247477143965758,0.003994901486868485,2018
2018-03-21,-0.23879951980792313,-0.020420552629995127,0.008528064723499141,-0.028948617353494268,2018
2018-03-22,0.11270108043217285,-0.002808598407594376,0.005771441861955018,-0.008580040269549394,2018
2018-03-23,0.05939975990396158,0.01330279044722792,-0.0017921698223157478,0.015094960269543668,2018
2018-03-26,0.10156062424969987,0.006487690393034895,-0.0012247855758636627,0.0077124759688985585,2018
2018-03-27,-0.0041776710684273705,-0.0016181517203836537,0.00662808540743931,-0.008246237127822964,2018
2018-03-28,0.04163265306122449,-0.009708220385925937,0.011611816186707724,-0.021320036572633663,2018
2018-03-29,0.13382953181272508,0.012070321799044026,0.002043926157209097,0.01002639564183493,2018
2018-03-30,0.3671068427370948,0.009706639888764867,-0.022866072967296914,0.03257271285606178,2018
2018-04-02,0.18194477791116445,0.019948227957865827,0.013770156107653175,0.006178071850212652,2018
2018-04-03,0.25599039615846336,0.0157600529055008,0.0008017737125464386,0.01495827919295436,2018
2018-04-09,0.27481392557022805,0.046989159842126836,-0.0031856722242162073,0.050174832066343045,2018
2018-04-10,0.23178871548619448,0.02297045374571678,0.03517795637742015,-0.012207502631703369,2018
2018-04-11,0.3372388955582233,0.034041203803201914,0.009873100838722903,0.02416810296447901,2018
2018-04-12,0.37056422569027603,0.03779238592184434,0.003035806689414,0.03475657923243034,2018
2018-04-13,0.3120768307322929,0.04405039930135103,0.011038483471308846,0.033011915830042184,2018
2018-04-16,0.007827130852340937,0.023081988943586252,0.021955771712858573,0.0011262172307276788,2018
2018-04-17,0.07630985003742884,-0.0071411746426271235,0.0015335981055561443,-0.008674772748183268,2018
2018-04-18,0.22679471788715486,0.0025292017317926296,-0.01847981128461319,0.021009013016405818,2018
2018-04-19,0.2989195678271308,0.010633244690943854,-0.03285868102138741,0.043491925712331264,2018
2018-04-20,-0.010228091236494596,-0.01972924546657112,-0.003380773351453614,-0.01634847211511751,2018
2018-04-23,0.14516206482593036,0.023017022215279348,-0.023951157354269736,0.04696817956954909,2018
2018-04-24,0.10905162064825931,0.03181706348043047,0.015781432147048535,0.016035631333381938,2018
2018-04-25,0.04441776710684273,0.042634691271053085,0.00837597391516195,0.03425871735589114,2018
2018-04-26,0.15111644657863144,0.040809113647759056,0.005628974458061408,0.035180139189697646,2018
2018-04-27,0.06093637454981993,0.0436629425185608,0.016823888884287486,0.026839053634273316,2018
2018-04-30,-0.33656662665066023,-0.007032027757005677,0.026578674519247336,-0.03361070227625301,2018
2018-05-02,-0.09243697478991596,0.01644116267356238,0.003218489829830096,0.013222672843732287,2018
2018-05-03,0.03078031212484994,-0.00033946713357708714,0.02497359370059793,-0.025313060834175016,2018
2018-05-04,-0.2594477791116447,-0.01765432611098795,0.04029855198626893,-0.05795287809725688,2018
2018-05-07,-0.1440096038415366,-0.006649137086558632,0.0480630852092234,-0.054712222295782036,2018
2018-05-08,-0.16715486194477788,0.020958138538128224,0.03944461199336942,-0.018486473455241195,2018
2018-05-09,-0.07966386554621849,-0.002510146432670601,0.046059865031198965,-0.048570011463869564,2018
2018-05-10,0.3274429771908764,0.04571662024115487,-0.0016974603337467364,0.04741408057490161,2018
2018-05-11,0.23995198079231692,0.0414154173913603,-4.515698784581801e-05,0.04146057437920612,2018
2018-05-14,-0.03279711884753902,0.021557546488598665,0.018586864915086477,0.0029706815735121885,2018
2018-05-15,0.0021608643457382954,0.01592977855152141,0.00768440986533524,0.00824536868618617,2018
2018-05-16,-0.05402160864345738,0.016659668794539218,0.007330160177494061,0.009329508617045158,2018
2018-05-17,-0.05920768307322929,0.012958352772062687,0.0026121100991957523,0.010346242672866934,2018
2018-05-18,-0.19001656707918957,0.004505852518672582,0.012691655272049218,-0.008185802753376636,2018
2018-05-21,-0.03587034813925571,0.016681492842599767,-0.003530177252935107,0.020211670095534873,2018
2018-05-22,0.033277310924369745,-0.011864913776506525,0.011890948455721095,-0.02375586223222762,2018
2018-05-23,0.06602641056422569,0.017601038510701838,0.008348746083100655,0.009252292427601182,2018
2018-05-24,-0.0022569027611044415,0.004635531859367203,0.02174698434515159,-0.017111452485784384,2018
2018-05-25,-0.004369747899159664,0.005671351740575326,0.02801795367863068,-0.022346601938055356,2018
2018-05-28,0.007346938775510203,0.022829905075317115,0.018200092404403657,0.004629812670913457,2018
2018-05-29,0.01666266506602641,0.01487642261364488,0.02130675368099988,-0.006430331067354999,2018
2018-05-30,0.16475390156062425,0.012155038063224733,-0.0035967145422999723,0.015751752605524704,2018
2018-05-31,-0.08321728691476589,0.002216439638207146,0.004116197381188092,-0.0018997577429809456,2018
2018-06-01,-0.2067226890756302,0.0074812467895454485,0.03731348590602288,-0.029832239116477435,2018
2018-06-04,0.35481392557022806,0.04718670293613962,0.004979698891652029,0.042207004044487594,2018
2018-06-05,-0.14852340936374547,0.007839449729223357,0.023588010884666954,-0.015748561155443597,2018
2018-06-06,0.2848019207683073,0.02239167033321795,-0.023552583918629945,0.045944254251847894,2018
2018-06-07,-0.25253301320528215,-0.018428826671283628,0.01495383692487524,-0.033382663596158865,2018
2018-06-08,0.09339735894357742,0.018931175592705397,-0.00778053189771114,0.026711707490416535,2018
2018-06-11,-0.04835534213685474,-0.014010782558821433,-0.006922214133818816,-0.007088568425002617,2018
2018-06-12,-0.24125429188927175,-0.0427954954529413,0.005804485084600619,-0.048599980537541915,2018
2018-06-13,0.07159663865546219,-0.017784748960032338,-0.007647135240956726,-0.010137613719075612,2018
2018-06-14,-0.04710684273709483,-0.019887647935889465,-0.01146466414824363,-0.008422983787645834,2018
2018-06-15,-0.17138055222088835,-0.03426686076699118,-0.014929304645738417,-0.019337556121252764,2018
2018-06-19,-0.1630252100840336,-0.029839700798802337,-0.010833293396642085,-0.019006407402160252,2018
2018-06-20,-0.0528704170720717,-0.012057178796435364,0.0019325833128563063,-0.01398976210929167,2018
2018-06-21,0.04691476590636255,0.008905569797820801,-0.02100525316605408,0.029910822963874883,2018
2018-06-22,0.1622607986253681,0.012988001676224426,-0.008430572502133016,0.021418574178357443,2018
2018-06-25,-0.037695983107698706,0.012004606274726293,-0.0039274745336849385,0.01593208080841123,2018
2018-06-26,-0.02357743097238895,-0.015874868690522716,-0.0011472295897227646,-0.01472763910079995,2018
2018-06-27,0.16715486194477788,-0.001964939732131654,-0.014473637601033873,0.012508697868902218,2018
2018-06-28,0.135078031212485,-0.000955906225173242,-0.01498903485457188,0.014033128629398638,2018
2018-06-29,0.10818727490996398,-0.02337359119983572,0.006156486829971863,-0.02953007802980758,2018
2018-07-02,0.07659063625450178,-0.01961580711077937,-0.01018508011013366,-0.00943072700064571,2018
2018-07-03,-0.029819927971188476,-0.004204467309508064,5.972082804179823e-05,-0.0042641881375498625,2018
2018-07-04,0.196734693877551,0.009191807171945265,-0.004266133098394975,0.013457940270340241,2018
2018-07-05,-0.3477070828331333,-0.007056041300699733,0.024721659527752293,-0.03177770082845203,2018
2018-07-06,-0.2693397358943577,-0.008347464178422137,0.024180623698936587,-0.032528087877358725,2018
2018-07-09,-0.09186074429771908,-0.0014130872934525751,0.013545958313970263,-0.014959045607422838,2018
2018-07-10,-0.14487394957983193,-0.010545698337915943,-0.002807131740186619,-0.007738566597729323,2018
