year,horizon,seed,train_rows,valid_rows,refit_rows,test_rows,best_epoch,best_valid_ic,test_ic,test_spread,refit_final_loss,clip_lo,clip_hi
2018,20,42,55678,10878,67585,12226,20,0.04309224643268721,0.05596668537310035,0.019052195526080003,0.6810866269198331,-0.15528085827827454,0.7390825152397156
2019,20,42,67585,11176,79790,12050,20,0.08198244679824891,0.03188421843126226,-0.0016292272392117559,0.6833412372148954,-0.16279688477516174,0.7242862582206726
2020,20,42,79790,11000,91840,12250,20,0.06242200260014011,0.07742675845848544,0.026316752195733872,0.6835801283518473,-0.15992000699043274,0.6954249143600464
2021,20,42,91840,11200,104090,12150,1,0.10897058823529411,0.016743546566336424,0.029143601986019837,0.8191260099411011,-0.16625314950942993,0.5463051795959473
2022,20,42,104090,11100,116240,12300,5,0.08232115560646666,0.07538178006486887,0.015098297081138494,0.689897148232711,-0.175417959690094,0.5726451873779297
2023,20,42,116240,11250,128540,11950,15,0.09599234443392188,0.05459179088117167,0.01821031804932162,0.6819957523118882,-0.17677102982997894,0.4736236035823822
2024,20,42,128540,10900,140490,12100,30,0.09183896281733778,-0.00856747647874685,-0.007258008691838863,0.6718775889147883,-0.17479631304740906,0.42865636944770813
2025,20,42,140490,11050,152590,12100,1,0.05084624484179042,0.05130157848263272,0.01026435944953572,0.7324359345436097,-0.1791461855173111,0.39914387464523315
2026,20,42,152590,11050,164690,6850,5,0.11382920589050098,0.09843796220000108,0.07825413249472955,0.6898981067869399,-0.18091470003128052,0.38441526889801025
