date,ic,top_alpha,bottom_alpha,spread,year,seed
2018-01-02,0.30010204081632647,0.018028732985110638,-0.005254609295967032,0.02328334228107767,2018,123
2018-01-03,0.1922498023534332,0.0014164259894946395,-0.011281365336082915,0.012697791325577554,2018,123
2018-01-04,0.430204081632653,0.008883949965809188,-0.03059994566164712,0.03948389562745631,2018,123
2018-01-05,0.29051761533982184,0.0013883314863399271,-0.03330267833907568,0.034691009825415606,2018,123
2018-01-08,0.1355136611068786,0.007391284145293973,-0.016968046479319893,0.024359330624613866,2018,123
2018-01-09,0.17316326530612242,0.004687046018716538,-0.008755937008353051,0.013442983027069588,2018,123
2018-01-10,-0.23441765599983727,-0.03590205969075776,0.007561759928804836,-0.043463819619562596,2018,123
2018-01-11,-0.20403581730662934,-0.02227050582080132,-0.008090994432801011,-0.014179511388000308,2018,123
2018-01-12,0.1060231128690112,-0.02609171579817467,-0.022952759528004067,-0.003138956270170603,2018,123
2018-01-15,0.12897959183673469,-0.005942793519843306,-0.028231588788983367,0.02228879526914006,2018,123
2018-01-16,-0.04816449400786649,-0.016883343318916735,-0.029888705712728652,0.013005362393811917,2018,123
2018-01-17,0.11428862984917472,-0.013079547249476773,-0.032580627899046,0.019501080649569225,2018,123
2018-01-18,0.01673512079934344,-0.01523178184565784,-0.02012621236761604,0.004894430521958199,2018,123
2018-01-19,0.06260523504245899,0.004725405240373804,-0.009441285404604625,0.01416669064497843,2018,123
2018-01-22,0.238469387755102,0.023741226223812077,-0.00907392830360259,0.03281515452741467,2018,123
2018-01-23,0.35428571428571426,0.015595241833616602,0.0004249491528943223,0.015170292680722279,2018,123
2018-01-24,0.45265306122448973,0.008290478454203843,-0.008378003153948457,0.016668481608152298,2018,123
2018-01-25,0.3421005639012128,0.01576153657449421,-0.004442620122877623,0.02020415669737183,2018,123
2018-01-26,0.43064520370028553,0.01166563022606315,-0.012770241367987878,0.02443587159405103,2018,123
2018-01-29,-0.022653061224489793,0.007168024792563276,0.01234916540764096,-0.005181140615077684,2018,123
2018-01-30,-0.08561224489795917,-0.0072130444433695035,0.0015997977228830143,-0.008812842166252518,2018,123
2018-01-31,0.29765306122448976,0.005483413306043011,-0.019413569705473786,0.024896983011516795,2018,123
2018-02-01,0.26785714285714285,0.010729806676062234,-0.03191154147906938,0.04264134815513162,2018,123
2018-02-02,0.21489795918367346,0.019488031906906858,-0.012391678991447429,0.031879710898354285,2018,123
2018-02-05,0.2326586473335035,0.004190220151403701,-0.015398766195785684,0.019588986347189384,2018,123
2018-02-06,0.05359200928192397,-0.007078312495278727,0.006061108493142553,-0.01313942098842128,2018,123
2018-02-07,0.11366146458583432,0.004715228830902996,-0.008920119429218231,0.013635348260121227,2018,123
2018-02-08,0.36787515006002397,0.02466053574790965,-0.023650121503501244,0.0483106572514109,2018,123
2018-02-09,0.4740570003047155,0.006457290689659112,-0.016842667926864462,0.023299958616523574,2018,123
2018-02-12,0.10713342460289914,0.00026148620271976286,0.0007710519126046589,-0.000509565709884896,2018,123
