year,model,top_k,mean_ic,median_ic,positive_ic_days,mean_top_bottom_spread,gross_return,net_return,0050_return,equal_weight_return,alpha_vs_0050,alpha_vs_equal_weight,cost_drag,mean_turnover,total_transaction_cost,max_drawdown,sharpe,active_sharpe,periods
2022,mlp,3,0.02840411363512268,0.03207683073229292,0.5772357723577236,0.0031682434663688696,-0.21023026923187693,-0.3742028802843038,-0.18344788049490113,-0.07152450292523171,-0.1907549997894027,-0.3026783773590721,0.1639726110524269,0.798730134240445,0.23212856426533016,-0.4762664037620621,-1.3231538343346305,-1.1004476700599979,50
2022,mlp,5,0.02840411363512268,0.03207683073229292,0.5772357723577236,0.0031682434663688696,-0.1765226558836951,-0.3426654360809679,-0.18344788049490113,-0.07152450292523171,-0.15921755558606676,-0.2711409331557362,0.1661427801972728,0.7737053693582525,0.2248088205372889,-0.41427659836779673,-1.4595282719591027,-1.1390856620248102,50
2022,mlp,10,0.02840411363512268,0.03207683073229292,0.5772357723577236,0.0031682434663688696,-0.13116819981616934,-0.29495279278469744,-0.18344788049490113,-0.07152450292523171,-0.11150491228979631,-0.22342828985946572,0.1637845929685281,0.7177090633468576,0.2084299010289559,-0.3363947166146827,-1.4121512260136522,-0.9129476653284704,50
2023,mlp,3,0.017831434499998678,0.018103241296518604,0.5439330543933054,0.0009959340378944417,0.9556567534839648,0.5822804051079982,0.2467194348868127,0.3304531968260205,0.3355609702211855,0.2518272082819777,0.37337634837596667,0.757967815023468,0.2113373624585898,-0.35765527904757477,1.3454326700530255,0.8611404884035786,48
2023,mlp,5,0.017831434499998678,0.018103241296518604,0.5439330543933054,0.0009959340378944417,0.7726481468272404,0.4431891021007186,0.2467194348868127,0.3304531968260205,0.1964696672139059,0.11273590527469812,0.32945904472652177,0.7359317825154509,0.20514964453033857,-0.2957669479075882,1.4092151494738994,0.7192490776589199,48
2023,mlp,10,0.017831434499998678,0.018103241296518604,0.5439330543933054,0.0009959340378944417,0.5465874998435603,0.2736476055206387,0.2467194348868127,0.3304531968260205,0.02692817063382602,-0.056805591305381764,0.27293989432292154,0.6953594869959426,0.1937569439484607,-0.175822196393705,1.328692264024792,0.20672203562511246,48
2024,mlp,3,0.00980352682454956,0.01647058823529412,0.5454545454545454,0.0013391279543647821,-0.026836213400955322,-0.23237354674652022,0.5589771562124362,0.1484945422661479,-0.7913507029589564,-0.3808680890126681,0.2055373333455649,0.8307316480844108,0.23662922692339639,-0.36870442139233683,-0.6744915897282109,-2.5993598848715003,49
2024,mlp,5,0.00980352682454956,0.01647058823529412,0.5454545454545454,0.0013391279543647821,0.0026647402215920213,-0.1988360600595358,0.5589771562124362,0.1484945422661479,-0.757813216271972,-0.3473306023256837,0.20150080028112782,0.7860134406775116,0.22381075277020868,-0.3228464759150389,-0.6788380323589024,-3.1670206678193984,49
2024,mlp,10,0.00980352682454956,0.01647058823529412,0.5454545454545454,0.0013391279543647821,0.10895921405705966,-0.09846025370066713,0.5589771562124362,0.1484945422661479,-0.6574374099131033,-0.24695479596681502,0.2074194677577268,0.7260254963019694,0.20661520851495954,-0.19050424575523472,-0.389841296726915,-3.44072930555183,49
2025,mlp,3,0.002050899867695748,-0.0067707082833133245,0.4793388429752066,0.0019497216003090158,1.6478288138597805,1.126276963254976,0.4512290555641256,0.28262954345920255,0.6750479076908504,0.8436474197957735,0.5215518506048045,0.7686661556898785,0.21883815352850366,-0.20651437732250244,2.521440455183096,1.732148866525648,49
2025,mlp,5,0.002050899867695748,-0.0067707082833133245,0.4793388429752066,0.0019497216003090158,0.9056996724539299,0.5370534688450017,0.4512290555641256,0.28262954345920255,0.08582441328087609,0.25442392538579917,0.3686462036089282,0.7534572716782699,0.21447852692657607,-0.23724324393737528,1.6264239400431901,0.37601510741241995,49
2025,mlp,10,0.002050899867695748,-0.0067707082833133245,0.4793388429752066,0.0019497216003090158,0.5571571455379043,0.27373175207476197,0.4512290555641256,0.28262954345920255,-0.17749730348936366,-0.008897791384440579,0.2834253934631423,0.7046131800693922,0.20047736806689126,-0.23755961063047903,1.0351916066702613,-0.6781869424325654,49
2026,mlp,3,-0.0006495630574271039,-0.004657863145258103,0.47368421052631576,0.00248068802000138,2.2864656066703914,1.8360320133370185,0.5596433461554582,0.5790623148812866,1.2763886671815603,1.256969698455732,0.45043359333337296,0.8189714294452333,0.14702046872989302,-0.1640728908652357,3.2245130473405443,2.9152495577176794,31
2026,mlp,5,-0.0006495630574271039,-0.004657863145258103,0.47368421052631576,0.00248068802000138,1.9019114972127467,1.5432276932640177,0.5596433461554582,0.5790623148812866,0.9835843471085595,0.9641653783827311,0.358683803948729,0.7341299569995003,0.13163446770185935,-0.1781485284502503,3.003508981515681,2.7219537183444404,31
2026,mlp,10,-0.0006495630574271039,-0.004657863145258103,0.47368421052631576,0.00248068802000138,0.9628635733472146,0.7426132302978308,0.5596433461554582,0.5790623148812866,0.18296988414237259,0.1635509154165442,0.22025034304938385,0.6632449582071619,0.11877947317086879,-0.165080624697598,2.254691452551625,1.0415499283211396,31
