date,ic,top_alpha,bottom_alpha,top_bottom_spread,year
2018-03-14,0.31418967587034813,0.03723079633334488,-0.010086990424983932,0.04731778675832882,2018
2018-03-15,0.09723889555822329,0.013515492817648522,-0.02157620911174236,0.03509170192939089,2018
2018-03-16,0.3243697478991596,0.020731845030251484,-0.017768468588575937,0.03850031361882742,2018
2018-03-19,-0.07476590636254501,-0.009909724870778458,0.005420574327194916,-0.015330299197973374,2018
2018-03-20,-0.3061224489795918,-0.016665904375360297,-0.007503615961684851,-0.009162288413675446,2018
2018-03-21,-0.031164465786314523,-0.009336331206493987,-0.0173401840424523,0.008003852835958314,2018
2018-03-22,-0.13402160864345739,-0.002009870625599297,0.014873856438434151,-0.01688372706403345,2018
2018-03-23,-0.08974789915966387,0.016292877795711702,0.0021740207625122188,0.014118857033199483,2018
2018-03-26,-0.16129651860744296,-0.012925867297269977,0.004450365987206784,-0.01737623328447676,2018
2018-03-27,-0.23255702280912363,-0.009237238868317954,0.006334078355449057,-0.015571317223767011,2018
2018-03-28,0.05186198949848995,-0.006006246058701837,0.006210266071052961,-0.012216512129754798,2018
2018-03-29,0.22208883553421366,0.009313142767083383,-0.00023431777449586244,0.009547460541579246,2018
2018-03-30,0.33062018305287344,0.02738606853700155,-0.01270813981189527,0.04009420834889682,2018
2018-04-02,0.025210084033613446,0.006015023425605326,0.015653564311111156,-0.00963854088550583,2018
2018-04-03,0.18665066026410562,0.020193774978242096,0.025679125603205333,-0.005485350624963237,2018
2018-04-09,0.032845926682376965,0.022180707452479576,0.026898597839983253,-0.004717890387503677,2018
2018-04-10,0.28,0.05307690414373935,0.013837248026923621,0.03923965611681573,2018
2018-04-11,0.17685474189675868,0.06995548172225058,0.011875613790087957,0.05807986793216262,2018
2018-04-12,-0.18684273709483792,0.011484823410856803,0.07076777037089506,-0.05928294696003825,2018
2018-04-13,-0.007250900360144057,0.01692997339395049,0.02973713602336695,-0.01280716262941646,2018
2018-04-16,0.1483313325330132,0.03144210958896789,0.011200289102485772,0.02024182048648212,2018
