date,portfolio_ret,benchmark_ret,realized_alpha,top_k,stocks,test_year,strategy_equity,benchmark_equity
2018-09-20,-0.02961544736824595,0.0075364095497256756,-0.037151856917971626,5,"6669.TW,2327.TW,2880.TW,2345.TW,2408.TW",2018,0.7604990319358147,1.0835992065505573
2018-09-28,-0.10560290450676613,-0.0454546798130675,-0.060148224693698626,5,"2327.TW,2886.TW,3008.TW,2880.TW,6669.TW",2018,0.6801881252888088,1.0343445515711078
2018-10-05,0.0220996562928093,-0.04761894078594453,0.06971859707875383,5,"1590.TW,6669.TW,2327.TW,3008.TW,2408.TW",2018,0.6952200490721417,0.9850901596175788
2018-10-15,-0.0005784586500272582,-0.011392295694622412,0.010813837044595154,5,"1590.TW,2327.TW,2345.TW,1102.TW,3037.TW",2018,0.6948178930210835,0.9738677212333526
2018-10-22,-0.0888908033560536,-0.02944938403487951,-0.05944141932117408,5,"6669.TW,2327.TW,3037.TW,5876.TW,2408.TW",2018,0.6330549723242789,0.9451879167115786
2018-10-29,0.12673017369219353,0.03496045079428556,0.09176972289790797,5,"2327.TW,6669.TW,3037.TW,2408.TW,2345.TW",2018,0.7132821389236415,0.9782321123651271
2018-11-05,-0.031982989874906664,-0.029318049262365475,-0.002664940612541189,5,"6669.TW,9910.TW,2303.TW,2327.TW,2408.TW",2018,0.6904692434964949,0.9495522551047785
2018-11-12,0.025188567854718125,0.0032827946487887782,0.021905773205929346,5,"2327.TW,2609.TW,3008.TW,5876.TW,9910.TW",2018,0.7078611748879022,0.9526694401665817
2018-11-19,-0.013209612953602012,-0.00588995515780788,-0.007319657795794132,5,"2327.TW,9910.TW,2885.TW,2881.TW,3034.TW",2018,0.698510602742751,0.9470582598837867
2018-11-26,0.1457538416382005,0.033574581103954504,0.11217926053424598,5,"2379.TW,2327.TW,2408.TW,2454.TW,6669.TW",2018,0.8003212065175219,0.9788553442404249
2018-12-03,-0.03419808629407051,-0.05095510145134252,0.016757015157272015,5,"2885.TW,2618.TW,5880.TW,2382.TW,3231.TW",2018,0.772951752834061,0.9289776708684652
2018-12-10,0.010125413613721435,0.013422647731220927,-0.0032972341174994924,5,"2327.TW,2408.TW,3008.TW,2345.TW,2618.TW",2018,0.7807782090349569,0.9414470108947026
2018-12-17,-0.012498018780207842,-0.017880767953997845,0.005382749173790002,5,"2327.TW,2408.TW,3008.TW,3034.TW,3711.TW",2018,0.771020028315261,0.9246132153519095
2018-12-24,-0.02735734213488017,-0.004720362482877882,-0.022636979652002287,5,"2327.TW,3008.TW,3711.TW,2379.TW,3034.TW",2018,0.7499269696077954,0.9202487058189893
2019-01-02,0.026517156388409235,0.013550365878841841,0.012966790509567394,5,"5876.TW,2207.TW,2382.TW,2912.TW,2603.TW",2019,0.7698129003407711,0.9327184124823673
2019-01-09,0.018356025515031682,0.01069481307627096,0.007661212438760723,5,"2382.TW,2345.TW,3037.TW,2002.TW,2412.TW",2019,0.7839436055812269,0.9426936615566625
2019-01-16,-0.0018139192404569293,0.008495616397286021,-0.01030953563774295,5,"2382.TW,2002.TW,3017.TW,3037.TW,5876.TW",2019,0.7825215951916299,0.9507024252854008
2019-01-23,0.012603164480476048,0.018931744700523723,-0.006328580220047675,5,"2308.TW,2885.TW,5876.TW,9910.TW,2002.TW",2019,0.7923838435653545,0.9687008808870727
2019-01-30,0.002420827426759642,0.0019907666098819554,0.0004300608168776865,5,"3008.TW,2885.TW,2002.TW,2308.TW,5871.TW",2019,0.7943020681063787,0.970629338255706
2019-02-15,0.03020196617938975,0.024503168744120174,0.005698797435269576,5,"5876.TW,3008.TW,6669.TW,2345.TW,2308.TW",2019,0.8182915523035469,0.9944128327189792
2019-02-22,-0.008509322935209784,-0.006464050927713183,-0.0020452720074966013,5,"5880.TW,1590.TW,3034.TW,3231.TW,2408.TW",2019,0.8113284452298419,0.9879848975251122
2019-03-05,-0.02422178212798276,0.0026026707295023765,-0.026824452857485137,5,"2327.TW,2379.TW,3034.TW,1590.TW,3231.TW",2019,0.7916766243952497,0.9905562968990912
2019-03-12,0.036935376937749176,0.016871895776870982,0.020063481160878194,5,"3017.TW,2327.TW,2884.TW,3008.TW,3037.TW",2019,0.8209174989300931,1.007268859501496
2019-03-19,0.012543384862548024,0.0012763047360380142,0.01126708012651001,5,"2880.TW,2884.TW,2454.TW,3017.TW,5880.TW",2019,0.8312145830595736,1.0085544415173413
2019-03-26,0.026476331283411092,0.02485677777716422,0.0016195535062468736,5,"2884.TW,3037.TW,2207.TW,2395.TW,6669.TW",2019,0.8532220957282614,1.0336238551463097
2019-04-02,0.02423854069817355,0.00932841308814325,0.0149101276100303,5,"2884.TW,1101.TW,2207.TW,9910.TW,3231.TW",2019,0.8739029542201517,1.0432659254448737
2019-04-11,0.013493005005952297,0.025877759190972904,-0.012384754185020608,5,"2317.TW,2884.TW,2345.TW,3231.TW,1101.TW",2019,0.8856945311561607,1.0702633098356837
2019-04-18,-0.021905490863795674,-0.0054052958978864085,-0.016500194965909265,5,"3037.TW,2317.TW,3231.TW,1102.TW,5880.TW",2019,0.8662929576958056,1.0644782199573706
2019-04-25,-0.028402945005082558,-0.0024155062594409804,-0.025987438745641578,5,"2317.TW,3037.TW,2884.TW,2330.TW,3231.TW",2019,0.8416876864600813,1.061906966154025
2019-05-03,-0.014046254962154836,-0.01815972430486812,0.004113469342713283,5,"5880.TW,2886.TW,2892.TW,2880.TW,2884.TW",2019,0.8298651266175567,1.042623028411249
2019-05-10,-0.03440324026502706,-0.03205913691520357,-0.0023441033498234898,5,"9910.TW,3017.TW,2884.TW,2880.TW,3711.TW",2019,0.8013150772789658,1.0091974339924685
2019-05-17,-0.07459710697092359,-0.012738972547207461,-0.06185813442371613,5,"2303.TW,3017.TW,3037.TW,3034.TW,1590.TW",2019,0.7415392907417728,0.9963412955861263
2019-05-24,0.017585918910052678,0.009032261893369364,0.008553657016683314,5,"3017.TW,3037.TW,2884.TW,2886.TW,1102.TW",2019,0.7545799405773757,1.0053405111030391
2019-05-31,0.018490089421370648,0.012787718543652238,0.00570237087771841,5,"6669.TW,2615.TW,2884.TW,2880.TW,2892.TW",2019,0.7685321911542239,1.0181965225995562
2019-06-10,-0.034217911498647946,-0.005050462771551634,-0.029167448727096312,5,"2880.TW,1102.TW,5876.TW,2884.TW,2412.TW",2019,0.7422346246534467,1.0130541589680437
2019-06-17,0.019811812624783043,0.029822198309273906,-0.010010385684490863,5,"6669.TW,2207.TW,5876.TW,2615.TW,3045.TW",2019,0.756939637960707,1.0432656609948234
2019-06-24,-0.0026347614377714157,0.01848439718232653,-0.021119158620097944,5,"1101.TW,3045.TW,2885.TW,2454.TW,2382.TW",2019,0.7549452825918874,1.0625497978393341
2019-07-01,-0.012644343998250318,-0.010889250179416665,-0.001755093818833653,5,"1101.TW,1301.TW,6669.TW,2881.TW,3231.TW",2019,0.7453994947389393,1.050979427262573
2019-07-08,0.016337289325440763,0.01773673750112792,-0.0013994481756871568,5,"3037.TW,1590.TW,1101.TW,3017.TW,3034.TW",2019,0.7575773019475267,1.069620373483015
2019-07-15,0.01987061981644267,0.013385570053038087,0.006485049763404582,5,"1590.TW,3017.TW,2603.TW,2345.TW,2887.TW",2019,0.7726308324960924,1.0839378519224285
2019-07-22,0.016030162256789993,1.1462414084562056e-07,0.016030047632649147,5,"2609.TW,2887.TW,2615.TW,5871.TW,2880.TW",2019,0.7850162301056035,1.0839379761678736
2019-07-29,-0.04621825032295679,-0.059210548072917146,0.012992297749960358,5,"2880.TW,2609.TW,2886.TW,2884.TW,2892.TW",2019,0.7487341534749988,1.0197574145219253
2019-08-05,0.10053140377982661,0.02606479580659493,0.07446660797323168,5,"2408.TW,3037.TW,3034.TW,3711.TW,6669.TW",2019,0.8240054489817407,1.0463371833037005
2019-08-13,-0.0366401185985783,0.0030978676036637065,-0.039737986202242004,5,"3008.TW,3037.TW,2615.TW,2603.TW,3711.TW",2019,0.793813791605175,1.0495785973663658
2019-08-20,0.0044746857744955015,-0.010500502043819693,0.014975187818315194,5,"2615.TW,3017.TW,2345.TW,6669.TW,2408.TW",2019,0.7973658588860689,1.0385574951595709
2019-08-27,0.020705507971669812,0.01685423993797408,0.0038512680336957317,5,"2454.TW,2345.TW,3231.TW,2885.TW,6669.TW",2019,0.8138757240335718,1.0560615923723715
2019-09-03,0.06887817400608043,0.03253517237328318,0.036343001632797245,5,"2345.TW,3017.TW,1590.TW,2454.TW,3037.TW",2019,0.8699339977728808,1.0904207383170106
2019-09-11,-0.0025024799621917726,0.006539957252906126,-0.009042437215097898,5,"2454.TW,5880.TW,3231.TW,2412.TW,1101.TW",2019,0.8677570053750248,1.0975520433332862
2019-09-19,-0.018003456597715517,0.0029531201610204505,-0.020956576758735967,5,"2880.TW,2412.TW,3045.TW,5880.TW,2892.TW",2019,0.852134379791392,1.1007932464002228
2019-09-26,0.017901411387861277,0.005889487413270222,0.012011923974591054,5,"2880.TW,3037.TW,2327.TW,2454.TW,2408.TW",2019,0.8673887878817776,1.1072763543695099
2019-10-04,0.02440426628388659,0.030444909947539456,-0.006040643663652867,5,"1590.TW,3008.TW,3037.TW,2330.TW,2408.TW",2019,0.8885567748329022,1.1409872832653294
2019-10-15,0.0030383443384831565,0.007954394565785616,-0.00491605022730246,5,"3008.TW,2408.TW,2379.TW,3231.TW,2207.TW",2019,0.8912565162791366,1.1500631463109656
2019-10-22,0.009741854940842343,0.008455348415917774,0.0012865065249245689,5,"2327.TW,3711.TW,2207.TW,3231.TW,2618.TW",2019,0.8999390079758084,1.1597873309133315
2019-10-29,-0.004569223583309245,0.0391280698190446,-0.04369729340235384,5,"2327.TW,2330.TW,2345.TW,3711.TW,3037.TW",2019,0.8958269854370254,1.2051675705725517
2019-11-05,-0.00578134385177731,-0.015061878483840108,0.009280534632062798,5,"2327.TW,2880.TW,6669.TW,2887.TW,2884.TW",2019,0.8906479016025128,1.1870154830719233
2019-11-12,0.004050478436214755,0.02239227839035096,-0.018341799954136206,5,"2892.TW,5871.TW,2395.TW,2885.TW,3045.TW",2019,0.8942554517222138,1.2135954642225266
2019-11-19,0.005701775686888677,-0.008012727504374761,0.013714503191263439,5,"6669.TW,3034.TW,2207.TW,2886.TW,3231.TW",2019,0.8993542957147111,1.2038712544671664
2019-11-26,-0.010320345860331592,-0.010770241077134424,0.0004498952168028314,5,"2317.TW,2357.TW,2382.TW,1102.TW,2330.TW",2019,0.8900726483319604,1.1909052708307228
2019-12-03,0.024295050731776513,0.012520514883283207,0.011774535848493306,5,"3034.TW,2357.TW,6669.TW,2892.TW,1102.TW",2019,0.911697008478152,1.2058160179987394
2019-12-10,0.019616158671186712,0.053763476673574395,-0.03414731800238768,5,"2327.TW,2357.TW,1102.TW,3231.TW,2207.TW",2019,0.9295810016565057,1.270644879355037
2019-12-17,-0.00808652450193692,-0.008163473621204398,7.69491192674776e-05,5,"1101.TW,2327.TW,1102.TW,2892.TW,3034.TW",2019,0.9220639221100753,1.2602720034005037
2019-12-24,-0.00037184573066539883,-0.0015429509719342427,0.0011711052412688439,5,"2303.TW,3008.TW,1101.TW,2892.TW,3711.TW",2019,0.921721056577238,1.2583274654879555
2019-12-31,-0.03452581222608497,-0.007728073077277853,-0.02679773914880712,5,"2408.TW,3008.TW,1101.TW,2303.TW,3711.TW",2019,0.8898978884530236,1.2486030188795187
2020-01-02,-0.03418413261965492,-0.008138374695277228,-0.026045757924377688,5,"3008.TW,1101.TW,3711.TW,2408.TW,2454.TW",2020,0.8594775010161946,1.238441419666223
2020-01-09,0.015503672666429713,0.0020512507512020495,0.013452421915227664,5,"2408.TW,2207.TW,2327.TW,1102.TW,1101.TW",2020,0.8728025588561107,1.240981773558633
2020-01-16,-0.08378458033283132,0.024566978588761446,-0.10835155892159276,5,"2884.TW,1101.TW,6669.TW,2886.TW,2327.TW",2020,0.7996751627489301,1.2714689462186912
2020-02-03,0.009101473790862347,-0.057761664336213214,0.06686313812707556,5,"3037.TW,3017.TW,1590.TW,6669.TW,2379.TW",2020,0.8069533852838932,1.1980267837332885
2020-02-10,0.0431139485292964,0.000547230357264672,0.042566718172031726,5,"1590.TW,6669.TW,2327.TW,3034.TW,2395.TW",2020,0.8417443320025644,1.1986823803581634
2020-02-17,-0.028191478578649565,-0.020787728706913255,-0.007403749871736309,5,"1590.TW,3037.TW,2886.TW,2379.TW,2891.TW",2020,0.8180143146982144,1.1737644962295208
2020-02-24,-0.03419268625434191,-0.007821052321966837,-0.02637163393237507,5,"1590.TW,2345.TW,2379.TW,3037.TW,2207.TW",2020,0.7900442078841778,1.1645844226908426
2020-03-03,-0.034574396330673496,-0.026464082340088235,-0.00811031399058526,5,"6669.TW,2327.TW,1590.TW,2207.TW,3037.TW",2020,0.7627289063220373,1.1337647646367681
2020-03-10,-0.2728775453497252,-0.13302484062360942,-0.13985270472611577,5,"3037.TW,2207.TW,2327.TW,2395.TW,2609.TW",2020,0.5545973145975992,0.982945887516298
2020-03-17,0.042635897462879324,0.024682944339053048,0.017952953123826276,5,"2327.TW,3037.TW,2207.TW,3017.TW,2408.TW",2020,0.5782430688359707,1.0072078861461637
2020-03-24,0.02208883146248497,-0.0039060580801997258,0.025994889542684696,5,"2345.TW,3017.TW,2609.TW,2912.TW,2603.TW",2020,0.5910157825278385,1.0032736736440417
2020-03-31,0.1261268723024478,0.03267968600694271,0.09344718629550508,5,"2327.TW,2454.TW,2408.TW,5871.TW,2618.TW",2020,0.6655587546594585,1.036060342277761
2020-04-09,0.018091634756211006,0.0506327619276965,-0.032541127171485495,5,"3008.TW,6669.TW,3231.TW,2454.TW,2382.TW",2020,0.6775998005575561,1.0885189389310386
2020-04-16,-0.015132949666546769,-0.026505792168460718,0.011372842501913949,5,"2207.TW,1590.TW,3231.TW,2379.TW,2327.TW",2020,0.6673457168816564,1.0596668821642992
2020-04-23,0.06851650255522856,0.019802029149352807,0.04871447340587576,5,"2207.TW,1590.TW,2379.TW,2408.TW,2618.TW",2020,0.7130699113975993,1.0806504366535203
2020-04-30,0.026284399783964796,0.03155311231244973,-0.005268712528484931,5,"2408.TW,2615.TW,3017.TW,2327.TW,2308.TW",2020,0.7318125260226902,1.1147483212517466
2020-05-08,-0.05745783424411777,-0.022941063079014334,-0.03451677116510343,5,"3017.TW,9910.TW,2345.TW,2609.TW,2327.TW",2020,0.6897641632047093,1.089174809696685
2020-05-15,0.04999912401405693,0.0012041569401726182,0.04879496707388431,5,"3017.TW,9910.TW,2327.TW,2345.TW,2609.TW",2020,0.7242517671412338,1.0904863471028423
2020-05-22,0.003420685791235556,0.01563424605617869,-0.012213560264943135,5,"6669.TW,5871.TW,2609.TW,2454.TW,2327.TW",2020,0.7267292048703711,1.1075352789743516
2020-05-29,0.006472862598368767,0.05269397989852864,-0.046221117300159875,5,"6669.TW,1590.TW,3034.TW,3037.TW,2382.TW",2020,0.7314332231597188,1.1658957207015372
2020-06-05,-0.008476157854306554,-0.008998967233475041,0.0005228093791684874,5,"1590.TW,6669.TW,2382.TW,9910.TW,5880.TW",2020,0.7252334797003328,1.1554038633132953
2020-06-12,0.028576166333674324,0.008513222129581832,0.020062944204092492,5,"2454.TW,9910.TW,2618.TW,2609.TW,2379.TW",2020,0.7459578722469989,1.1652400730510584
2020-06-19,0.009852172568087791,0.012380312111929692,-0.0025281395438419008,5,"2207.TW,3008.TW,3037.TW,9910.TW,2885.TW",2020,0.7533071779328999,1.1796661088407583
2020-06-30,0.03602874082244689,0.05058372940673439,-0.014554988584287498,5,"2308.TW,2207.TW,3231.TW,3711.TW,2327.TW",2020,0.7804478870063333,1.2393380200806545
2020-07-07,-0.008750544347653322,0.029629492461824114,-0.038380036809477436,5,"3231.TW,5871.TW,2207.TW,2317.TW,2885.TW",2020,0.7736185431600521,1.2760589766042862
2020-07-14,0.006867751131842237,0.02020546295992176,-0.013337711828079524,5,"3037.TW,3045.TW,2379.TW,2382.TW,3034.TW",2020,0.7789315627854536,1.3018423389907399
2020-07-21,-0.018441307108060134,0.04312536485139118,-0.06156667195945131,5,"3034.TW,2884.TW,2382.TW,2317.TW,2207.TW",2020,0.7645670466199659,1.357984764838704
2020-07-28,0.07463358636348594,0.012645869099293439,0.0619877172641925,5,"3034.TW,2379.TW,2345.TW,2395.TW,3017.TW",2020,0.8216294273245525,1.375157662413689
2020-08-04,-0.020627379133769885,-0.0009605354174948566,-0.01966684371627503,5,"3017.TW,2884.TW,2330.TW,3034.TW,2308.TW",2020,0.8046813656196667,1.3738367747743012
2020-08-11,0.004930268254675463,0.009615208747784543,-0.00468494049310908,5,"2303.TW,2330.TW,2454.TW,2345.TW,3231.TW",2020,0.8086486606117103,1.3870465021491392
2020-08-18,-0.03411261379179786,-0.009523701167479803,-0.02458891262431806,5,"2303.TW,2454.TW,3034.TW,2330.TW,1590.TW",2020,0.7810635411590083,1.3738366857572726
2020-08-25,-0.0281774731237604,-0.0033654800218725356,-0.024811993101887864,5,"3037.TW,2357.TW,3034.TW,1101.TW,2395.TW",2020,0.7590551442200513,1.3692130658380408
2020-09-01,-0.03694233961934834,-0.018330740250406263,-0.018611599368942078,5,"2603.TW,2615.TW,3037.TW,3017.TW,9910.TW",2020,0.7310138712924606,1.3441143767807013
2020-09-08,-0.01382266297503032,0.04717429489765457,-0.06099695787268489,5,"3017.TW,2603.TW,2345.TW,3037.TW,2609.TW",2020,0.7209093129195128,1.4075220247671314
2020-09-15,-0.016109105575469074,-0.0286251333259816,0.012516027750512526,5,"2609.TW,3017.TW,2603.TW,2002.TW,2615.TW",2020,0.7092961086873535,1.3672315191489166
2020-09-22,-0.023240174673847536,-0.007246353916538939,-0.015993820757308597,5,"2609.TW,2303.TW,2603.TW,6669.TW,1590.TW",2020,0.692811943225979,1.3573240756753164
2020-09-29,0.049350394953421306,0.03844299442804866,0.010907400525372646,5,"1590.TW,3008.TW,2603.TW,2002.TW,2303.TW",2020,0.7270024862526284,1.409503677553559
2020-10-08,-0.020580027575637483,-0.009840790639664143,-0.01073923693597334,5,"3017.TW,2207.TW,2379.TW,2327.TW,2308.TW",2020,0.7120407550379924,1.3956330469569178
2020-10-16,0.02179899524829554,0.004259317699892851,0.017539677548402688,5,"2303.TW,3037.TW,3034.TW,6669.TW,2408.TW",2020,0.7275625280736583,1.4015774914963768
2020-10-23,-0.04997156671192016,-0.02780390924891174,-0.022167657463008417,5,"2303.TW,2454.TW,2615.TW,3037.TW,2408.TW",2020,0.6912050886649322,1.3626081581174943
2020-10-30,0.04590530771897039,0.04459538738202662,0.0013099203369437706,5,"3037.TW,2303.TW,6669.TW,2454.TW,2615.TW",2020,0.7229350709570141,1.4233741967786537
2020-11-06,0.03782017892713019,0.024593721814098357,0.013226457113031831,5,"2603.TW,2615.TW,3017.TW,5871.TW,1590.TW",2020,0.7502766046933059,1.4583802658115936
2020-11-13,0.017915810219150563,0.03849641824394068,-0.020580608024790115,5,"3711.TW,2609.TW,6669.TW,5871.TW,1590.TW",2020,0.7637184179548598,1.514522682482986
2020-11-20,0.0211565613126119,0.0013084628591841785,0.01984809845342772,5,"2609.TW,1326.TW,2002.TW,1301.TW,2327.TW",2020,0.7798760734898927,1.516504379162407
2020-11-27,-0.01377314572404098,0.03222988706753438,-0.04600303279157536,5,"2002.TW,2609.TW,3017.TW,1326.TW,2618.TW",2020,0.7691347266830235,1.5653811440402328
2020-12-04,0.029098288647479986,0.001265940359533868,0.027832348287946118,5,"2615.TW,3017.TW,3037.TW,2603.TW,2002.TW",2020,0.7915152309688468,1.5673628232085266
2020-12-11,0.030450453199917016,-0.0033714720599301584,0.033821925259847174,5,"2615.TW,2303.TW,2408.TW,3037.TW,2002.TW",2020,0.8156172284664852,1.562078503242306
2020-12-18,-0.007431204983761486,0.006765402022796296,-0.014196607006557782,5,"2303.TW,2408.TW,3037.TW,2002.TW,2308.TW",2020,0.8095562096534633,1.572646592307908
2020-12-25,0.031251562701899216,0.04325926456261464,-0.012007701860715425,5,"2303.TW,2408.TW,2345.TW,2317.TW,2327.TW",2020,0.8348561063001604,1.6406781273080502
2021-01-04,0.04856227651001066,0.06521722879637837,-0.016654952286367708,5,"2345.TW,2303.TW,2327.TW,2395.TW,1301.TW",2021,0.8753986193803797,1.747678608117913
2021-01-11,-0.04978732753296389,0.021919918005930406,-0.0717072455388943,5,"2609.TW,2615.TW,2345.TW,2317.TW,2603.TW",2021,0.8318148615953843,1.7859875799085763
2021-01-18,-0.020599633507821014,0.0244386819556226,-0.04503831546344361,5,"2609.TW,2603.TW,2615.TW,2308.TW,2454.TW",2021,0.8146797803001605,1.8296347623506541
2021-01-25,-0.09976579258533025,-0.022500860818704504,-0.07726493176662574,5,"2609.TW,1590.TW,2603.TW,3711.TW,2308.TW",2021,0.7334026063152723,1.7884664052139385
2021-02-01,0.09285096317007047,0.060754530887575875,0.03209643228249459,5,"2609.TW,1590.TW,3037.TW,2317.TW,2603.TW",2021,0.8014997447030854,1.8971238426709005
2021-02-17,-0.028350072628460232,-0.01921023263374877,-0.009139839994711463,5,"1590.TW,6669.TW,2317.TW,2454.TW,3017.TW",2021,0.7787771687290606,1.860679652318161
2021-02-24,-0.09510691931155091,-0.0565829651776284,-0.03852395413392251,5,"2303.TW,2379.TW,3711.TW,3034.TW,2603.TW",2021,0.7047100713810677,1.7553968803443207
2021-03-04,0.06615984070612635,0.03998440115631108,0.02617543954981527,5,"3034.TW,2303.TW,2609.TW,2618.TW,3711.TW",2021,0.7513335774476421,1.825585373396545
