year,model,seed,top_k,best_epoch,best_valid_ic,clip_lo,clip_hi,mean_ic,median_ic,positive_ic_days,mean_top_bottom_spread,gross_return,net_return,0050_return,equal_weight_return,alpha_vs_0050,alpha_vs_equal_weight,mean_turnover,total_cost,max_drawdown,sharpe,active_sharpe,periods
2018,mlp_reg,3407,3,50,0.057564289123476546,-0.0901692733168602,0.12218410521745682,0.06158631458410135,0.06631452581032413,0.6612244897959184,0.004214816021860863,0.04438481061377808,-0.13495304082158133,-0.07975129418101068,0.014311323285618016,-0.05520174664057065,-0.14926436410719934,0.6610394337951933,0.18798695369739213,-0.3805974232632191,-0.2077976753917286,-0.015570536622038151,49
2018,mlp_reg,3407,5,50,0.057564289123476546,-0.0901692733168602,0.12218410521745682,0.06158631458410135,0.06631452581032413,0.6612244897959184,0.004214816021860863,0.0664104750290242,-0.11444254334885473,-0.07975129418101068,0.014311323285618016,-0.03469124916784405,-0.12875386663447275,0.65213473910056,0.1854344229631755,-0.3276227991536349,-0.22972918190030514,-0.0011165800274108688,49
2018,mlp_reg,3407,10,50,0.057564289123476546,-0.0901692733168602,0.12218410521745682,0.06158631458410135,0.06631452581032413,0.6612244897959184,0.004214816021860863,0.04658625237842351,-0.12121697752503513,-0.07975129418101068,0.014311323285618016,-0.04146568334402445,-0.13552830081065315,0.6137150054393148,0.1744214063091796,-0.26583491831668693,-0.42822146503638037,-0.17402838070763707,49
2019,mlp_reg,3407,3,130,0.07458383733231533,-0.08685477823019028,0.11706120520830154,0.028091679042148033,0.031164465786314523,0.5726141078838174,0.001013351970501847,1.3171049091826341,0.8354934114584154,0.3568104046050311,0.36463254446228577,0.4786830068533843,0.4708608669961296,0.8160507813430278,0.23242095647197888,-0.13391582595757534,2.3506797199496012,1.5980845440694416,49
2019,mlp_reg,3407,5,130,0.07458383733231533,-0.08685477823019028,0.11706120520830154,0.028091679042148033,0.031164465786314523,0.5726141078838174,0.001013351970501847,0.9936677285142015,0.5896245577183588,0.3568104046050311,0.36463254446228577,0.23281415311332765,0.224992013256073,0.7934063424146741,0.22592992805316633,-0.14104514967587822,2.032531622295421,1.0556981798789133,49
2019,mlp_reg,3407,10,130,0.07458383733231533,-0.08685477823019028,0.11706120520830154,0.028091679042148033,0.031164465786314523,0.5726141078838174,0.001013351970501847,0.46721322906890506,0.18639941724858367,0.3568104046050311,0.36463254446228577,-0.17041098735644744,-0.1782331272137021,0.7446878527250638,0.21196477298363953,-0.12646879045331494,0.9962961579757177,-1.0202430722720675,49
2020,mlp_reg,3407,3,10,0.031279766210200975,-0.09084537625312805,0.11951235681772232,0.037872216857914,0.04533122045053196,0.5591836734693878,0.002825597886476756,1.082872490270221,0.6461897213932883,0.3140110207168767,0.2948164337637449,0.33217870067641164,0.35137328762954345,0.8239252900716745,0.2346781843990455,-0.34981000128473727,1.3738271309197088,0.8321642809063251,49
2020,mlp_reg,3407,5,10,0.031279766210200975,-0.09084537625312805,0.11951235681772232,0.037872216857914,0.04533122045053196,0.5591836734693878,0.002825597886476756,0.6893343380920145,0.35534824767901263,0.3140110207168767,0.2948164337637449,0.04133722696213593,0.06053181391526774,0.771818000129442,0.21974162973710457,-0.3268821269675313,1.0349511515588066,0.27372104629874455,49
2020,mlp_reg,3407,10,10,0.031279766210200975,-0.09084537625312805,0.11951235681772232,0.037872216857914,0.04533122045053196,0.5591836734693878,0.002825597886476756,0.5257132487336029,0.25703527453840325,0.3140110207168767,0.2948164337637449,-0.05697574617847345,-0.03778115922534164,0.6795731287725157,0.1932996373626417,-0.26385258114645627,0.9344714183490945,-0.11271728805979062,49
2021,mlp_reg,3407,3,10,0.05130139019045939,-0.08901359885931015,0.11716481298208237,0.030252057767500274,0.03241296518607443,0.5473251028806584,-0.00010208259284750927,0.38564194806824426,0.10802783369308444,0.22318424658314662,0.4155932728921081,-0.11515641289006218,-0.3075654391990237,0.783194051491808,0.22300257486012678,-0.28285333982136374,0.46224916206248595,-0.15765415748339898,49
