model,seed,top_k,mean_ic,median_year_ic,mean_spread,positive_alpha_years,years,mean_alpha_vs_0050,mean_alpha_vs_equal_weight,median_alpha_vs_0050,mean_turnover,mean_active_sharpe,mean_best_epoch,mean_valid_ic
mlp_reg,3407,3,0.027904261730726427,0.028091679042148033,0.003138273672609762,4,9,0.055307047554229695,0.06518558323609557,-0.05520174664057065,0.7787638011114935,-0.2658842668083679,37.333333333333336,0.05461163806610487
mlp_reg,3407,5,0.027904261730726427,0.028091679042148033,0.003138273672609762,4,9,-0.08816920212846693,-0.07829066644660106,-0.03469124916784405,0.7333026552009405,-0.49766708184579894,37.333333333333336,0.05461163806610487
mlp_reg,3407,10,0.027904261730726427,0.028091679042148033,0.003138273672609762,1,9,-0.15178350605396193,-0.14190497037209607,-0.05697574617847345,0.658214103840764,-0.8314148566154383,37.333333333333336,0.05461163806610487
