date,ic,top_alpha,bottom_alpha,spread,year,seed
2018-01-02,0.19857142857142854,0.006339081193903275,-0.005064721342964133,0.01140380253686741,2018,42
2018-01-03,0.09551020408163266,0.0009359355665898973,-0.00421395524419531,0.005149890810785207,2018,42
2018-01-04,0.40806122448979587,0.009768403012757844,-0.02533848266225891,0.035106885675016755,2018,42
2018-01-05,0.3071428571428571,0.013216648019319913,-0.04057955844104184,0.05379620646036175,2018,42
2018-01-08,0.18938775510204078,-0.00035184039260941863,-0.02157046809276655,0.02121862770015713,2018,42
2018-01-09,0.12428571428571428,-0.017681527188235013,-0.010706335020555045,-0.006975192167679969,2018,42
2018-01-10,-0.3158485576197945,-0.028444689419297405,0.0014704954919499598,-0.029915184911247363,2018,42
2018-01-11,-0.2343877551020408,-0.033845281573314456,-0.012014210690091799,-0.021831070883222656,2018,42
2018-01-12,0.17168805332253254,-0.018437868218060125,-0.02492849179723951,0.006490623579179386,2018,42
2018-01-15,0.21683673469387751,-0.010461733896111344,-0.041258012107893136,0.03079627821178179,2018,42
2018-01-16,-0.0360204081632653,-0.026833818846069786,-0.029045649230070063,0.0022118303840002775,2018,42
2018-01-17,0.1310204081632653,-0.01292160425088287,-0.03149328081613499,0.01857167656525212,2018,42
2018-01-18,0.10826530612244896,-0.01247753202311281,-0.018282128375397347,0.005804596352284537,2018,42
2018-01-19,0.12081632653061222,0.012016541238360205,-0.006547982925381896,0.018564524163742102,2018,42
2018-01-22,0.011122448979591835,0.017340600359289353,-0.0019395978723835386,0.01928019823167289,2018,42
2018-01-23,-0.06030612244897959,-0.015438475789195993,0.011885913426132691,-0.027324389215328683,2018,42
2018-01-24,0.3284777673968691,0.03372185514169487,-0.014831288610489398,0.04855314375218427,2018,42
2018-01-25,0.31183673469387757,0.024981661983823678,-0.0005891921584623397,0.025570854142286017,2018,42
2018-01-26,0.27724489795918367,-0.0001245331293788294,-0.016903358980588996,0.016778825851210166,2018,42
2018-01-29,0.00846938775510204,0.0019395339961653965,0.006261760103657483,-0.004322226107492087,2018,42
2018-01-30,-0.1279591836734694,0.0007446997210617874,0.008310707854836107,-0.00756600813377432,2018,42
2018-01-31,0.08989795918367345,-0.0009081086295915765,-0.0057245953806896515,0.004816486751098075,2018,42
2018-02-01,-0.08719610196974982,-0.008643689944719658,0.0025941611833153713,-0.011237851128035029,2018,42
2018-02-02,-0.001020408163265306,0.005442922834087637,0.003675027417108493,0.0017678954169791437,2018,42
2018-02-05,0.2637758410325975,0.01640888537669243,-0.012798242263405691,0.02920712764009812,2018,42
2018-02-06,0.13061538095915987,0.004046204894496741,0.004282760277144337,-0.00023655538264759617,2018,42
2018-02-07,0.017430972388955582,0.01328518271548269,0.002579588204316208,0.010705594511166483,2018,42
2018-02-08,0.26991596638655463,0.03633350463479863,-0.007913839705398463,0.044247344340197094,2018,42
2018-02-09,0.3131332533013205,0.005880460293624134,-0.010553756822408666,0.016434217116032802,2018,42
2018-02-12,0.059305145398736187,-0.00409932048578524,0.0069169158202037175,-0.011016236305988959,2018,42
2018-02-21,0.07529592549410392,0.01183068558047815,0.01067760956003011,0.0011530760204480402,2018,42
2018-02-22,-0.09627851140456183,0.016978829347031554,0.007740899600386475,0.009237929746645078,2018,42
2018-02-23,0.10184873949579833,0.01605685804226171,-0.0061539222133488725,0.022210780255610584,2018,42
2018-02-26,0.19903961584633853,0.015126228386425411,-0.01300658682226551,0.02813281520869092,2018,42
2018-02-27,-0.07707082833133252,-0.0013399111228567183,0.024598823746675914,-0.02593873486953263,2018,42
2018-03-01,0.09253301320528211,-0.010983476801616631,-0.008917968813283172,-0.0020655079883334596,2018,42
2018-03-02,-0.08158463385354141,-0.00847006916886145,-0.006647922374720383,-0.0018221467941410665,2018,42
2018-03-05,0.04057623049219687,-0.00048324581067615835,0.008589242008926645,-0.009072487819602803,2018,42
2018-03-06,-0.17128862642695705,0.008810820210834725,0.01771738300762602,-0.008906562796791296,2018,42
2018-03-07,-0.1173109243697479,-0.0039845015398687345,0.004664274662996215,-0.00864877620286495,2018,42
2018-03-08,-0.10213685474189677,0.009950717725357416,0.007423393211294626,0.00252732451406279,2018,42
2018-03-09,-0.037791116446578635,0.004688955893338597,0.023332937643766948,-0.01864398175042835,2018,42
2018-03-12,0.06036014405762304,0.028894001088305032,0.007456145129655733,0.021437855958649298,2018,42
2018-03-13,0.026170468187274906,0.011734494633787274,0.021748234015417776,-0.010013739381630502,2018,42
2018-03-14,0.11548619447779111,0.03708046004337717,0.012039693443135557,0.025040766600241616,2018,42
2018-03-15,0.0024490383929842473,-0.01450199498238205,-0.008639721101171394,-0.005862273881210656,2018,42
2018-03-16,0.1289315726290516,-0.0013833069692983702,-0.008227150656866323,0.006843843687567953,2018,42
2018-03-19,0.05939975990396158,-0.002127330160460572,-0.004742078639274616,0.002614748478814044,2018,42
2018-03-20,0.0385594237695078,-0.011989671089985065,-0.015620308613725242,0.003630637523740177,2018,42
2018-03-21,0.14055222088835534,-0.0029934144816636922,-0.004037568785167344,0.0010441543035036522,2018,42
2018-03-22,-0.1373829531812725,0.0023887163568657053,0.019766169868804938,-0.01737745351193923,2018,42
2018-03-23,0.17915966386554621,0.004095512615996322,-0.001458715031643032,0.005554227647639354,2018,42
2018-03-26,0.08917166866746698,-0.008010705789663874,0.0014600853074201114,-0.009470791097083986,2018,42
2018-03-27,0.002929171668667467,0.0014199568119716232,0.012377786697332915,-0.010957829885361292,2018,42
2018-03-28,0.051045643367495196,-0.018030975088177026,-0.0005455568910617936,-0.017485418197115233,2018,42
2018-03-29,0.07822328931572628,0.008063440287523071,0.008682048516228603,-0.0006186082287055316,2018,42
2018-03-30,0.3397358943577431,0.007764484950956341,-0.012975309846354787,0.02073979479731113,2018,42
2018-04-02,-0.0009123649459783913,0.01603735802247731,0.02003713380107842,-0.003999775778601111,2018,42
2018-04-03,0.06669867947178872,0.011279722907389444,0.00879176260279515,0.0024879603045942934,2018,42
2018-04-09,0.01935174069627851,0.02343789149027988,0.031039352201443382,-0.0076014607111635005,2018,42
2018-04-10,0.09061442054041716,0.010085294216621321,0.04476725504563213,-0.03468196082901081,2018,42
2018-04-11,0.20873949579831932,0.04080377088448918,0.019643883118934023,0.021159887765555156,2018,42
2018-04-12,0.11135654261704682,0.02203788592374183,0.05148919095539657,-0.029451305031654742,2018,42
2018-04-13,0.20375039022416006,0.03162876885562886,0.05208058926932694,-0.02045182041369808,2018,42
2018-04-16,0.04086434573829532,0.010266778930673282,0.03782881822058685,-0.027562039289913565,2018,42
2018-04-17,0.0011045478608312546,-0.012095049310142148,0.001221893917727135,-0.013316943227869284,2018,42
2018-04-18,0.2837454981992797,0.0007616951075778311,-0.018815406415780646,0.019577101523358478,2018,42
2018-04-19,0.3794957983193277,0.005372004454051993,-0.025300374618870802,0.030672379072922796,2018,42
2018-04-20,0.08254699995176315,-0.01670994962586867,-0.012206068298891015,-0.004503881326977656,2018,42
2018-04-23,0.34232893157262906,0.006099699422299587,-0.03370598915889732,0.0398056885811969,2018,42
2018-04-24,0.30324129651860743,0.03558618935628292,0.006992575253258771,0.028593614103024148,2018,42
2018-04-25,-0.12201680672268907,0.011335029850627587,0.010499054265844132,0.0008359755847834553,2018,42
2018-04-26,0.14285714285714285,0.026036273748063155,0.0007555025213356048,0.02528077122672755,2018,42
2018-04-27,0.11183673469387755,0.059176653019953986,0.008696107471351022,0.05048054554860296,2018,42
2018-04-30,-0.15409363745498197,-0.0023533411938891358,0.029012649051246085,-0.03136599024513522,2018,42
2018-05-02,-0.4028331332533013,-0.0186834090157059,0.022839474176322018,-0.04152288319202792,2018,42
2018-05-03,0.14675022213646785,0.009971411230351123,0.017591005314368503,-0.00761959408401738,2018,42
2018-05-04,-0.13210084033613445,-0.007349072942779589,0.025630547088674828,-0.03297962003145442,2018,42
2018-05-07,0.04912364945978391,0.0018045774632710065,0.022413716199611154,-0.020609138736340148,2018,42
2018-05-08,-0.04729891956782713,-0.0007850948170026406,0.0399128599807122,-0.04069795479771484,2018,42
2018-05-09,0.003889555822328931,0.031114567869235787,0.0181445008543209,0.012970067014914887,2018,42
2018-05-10,0.12960384153661464,0.008375489022146165,0.0011989604363090267,0.007176528585837138,2018,42
2018-05-11,0.21949579831932772,0.04086562635851394,-0.004122154466487882,0.04498778082500182,2018,42
2018-05-14,0.12816326530612243,0.015269730852668884,0.005915664442800339,0.009354066409868545,2018,42
2018-05-15,0.030396158463385354,0.013822879807287702,0.006649053291332019,0.007173826515955683,2018,42
2018-05-16,0.1673469387755102,0.02379980656040671,-0.006595442814934849,0.03039524937534156,2018,42
2018-05-17,0.20422569027611043,0.018233931374261582,-0.007208241307266483,0.025442172681528066,2018,42
2018-05-18,0.21671588759878252,0.015334157483966836,-0.015537820489177756,0.030871977973144595,2018,42
2018-05-21,0.041056422569027605,0.0015933847050744964,-0.013167880182197722,0.014761264887272219,2018,42
2018-05-22,0.05767106842737095,0.014275769460477917,-0.0068975992809446555,0.021173368741422574,2018,42
2018-05-23,0.1251860744297719,0.03466556092321328,-0.0076110292646720205,0.0422765901878853,2018,42
2018-05-24,0.05402160864345738,0.013805404460284188,-0.006524101118247893,0.02032950557853208,2018,42
2018-05-25,-0.07025378762619518,0.017889484601239892,0.015363740621115807,0.0025257439801240848,2018,42
2018-05-28,-0.08273709483793518,0.01745637530045262,0.014033378291869836,0.0034229970085827843,2018,42
2018-05-29,-0.029531812725090034,0.0064321972996802534,0.02988992729486244,-0.023457729995182187,2018,42
2018-05-30,0.08201877598464892,0.023211362082482378,0.01409503967520569,0.009116322407276688,2018,42
2018-05-31,0.05133253301320528,0.02847490808479971,0.0015357814581501428,0.026939126626649566,2018,42
2018-06-01,-0.09733493397358943,0.022481693939541237,0.018242144867324693,0.004239549072216544,2018,42
2018-06-04,0.057190876350540217,0.028103273715633526,0.02006264339362902,0.008040630322004506,2018,42
2018-06-05,-0.005522341474376244,0.01653477227904824,0.006064196660689869,0.01047057561835837,2018,42
2018-06-06,0.09080432172869149,0.004822366526363575,-0.013888440773561616,0.018710807299925192,2018,42
2018-06-07,0.004850056425321745,0.01940805556698838,-0.008084057883329965,0.027492113450318344,2018,42
2018-06-08,0.05824729891956783,0.011878302607909818,-0.018774775207938733,0.03065307781584855,2018,42
2018-06-11,0.10770708283313324,-0.004641893768666516,-0.02980998811853495,0.02516809434986843,2018,42
2018-06-12,-0.03039688828939272,-0.017548831763136652,-0.023650752649215602,0.00610192088607895,2018,42
2018-06-13,0.14986794717887153,-0.013583522721410057,-0.016060632083846928,0.0024771093624368704,2018,42
2018-06-14,-0.029581252435183843,-0.03706325144911361,-0.019675343202239393,-0.01738790824687422,2018,42
2018-06-15,0.07332533013205282,-0.014874261670740675,-0.05618373624534585,0.04130947457460518,2018,42
2018-06-19,-0.01109296966319394,-0.02015722556211109,-0.028311013120397,0.00815378755828591,2018,42
2018-06-20,-0.09935412617812565,-0.017189567106912072,-0.003915426712828063,-0.013274140394084009,2018,42
2018-06-21,0.05786453457933369,-0.008734142800257916,-0.00937699918590521,0.0006428563856472943,2018,42
2018-06-22,0.0499891954332667,0.007877231461304424,0.0042902594079847756,0.003586972053319648,2018,42
2018-06-25,-0.1800763524253123,0.02502063640637332,0.014158515926575344,0.010862120479797975,2018,42
2018-06-26,-0.16945978391356542,-0.028640442841827606,0.00575524601296411,-0.03439568885479172,2018,42
2018-06-27,0.05733768735001543,-0.017009699031677927,0.0026240386920745595,-0.019633737723752487,2018,42
2018-06-28,0.15414905895607164,-0.014890708974086352,-0.013958260791105815,-0.0009324481829805376,2018,42
2018-06-29,0.03490996398559423,-0.021198255362507988,0.007831695215860746,-0.029029950578368734,2018,42
2018-07-02,0.07193450024883143,-0.02209828656380891,-0.011076324116589842,-0.011021962447219069,2018,42
2018-07-03,-0.0385594237695078,-0.00680626161145933,-0.002169448896903059,-0.0046368127145562715,2018,42
2018-07-04,-0.03923169267707083,-0.0008361541682374574,0.005879892761784233,-0.0067160469300216906,2018,42
2018-07-05,-0.2824969987995198,-0.00013003177386871067,0.02333868478513419,-0.0234687165590029,2018,42
2018-07-06,-0.4010084033613445,-0.003052027200008911,0.028925561184968106,-0.03197758838497702,2018,42
2018-07-09,0.0017767106842737094,0.006103481735845506,0.004940090549187481,0.0011633911866580247,2018,42
2018-07-10,-0.13536939666318812,-0.01717502323981268,-0.007017133309393764,-0.010157889930418917,2018,42
2018-07-11,-0.43999999999999995,-0.03890576795756549,0.013925756354779639,-0.052831524312345134,2018,42
2018-07-12,-0.1079043411448329,-0.028725227248706263,-0.0188374038346387,-0.009887823414067562,2018,42
2018-07-13,0.15131215639790913,-0.027540080852634687,-0.059543365791053904,0.03200328493841922,2018,42
2018-07-16,-0.23975990396158461,-0.0596850570351526,-0.01691293719327134,-0.04277211984188126,2018,42
2018-07-17,0.10674926171772513,-0.0031162996889499083,-0.0195613739943868,0.01644507430543689,2018,42
2018-07-18,0.25479603359165526,0.00634495686827864,-0.04284113046572006,0.0491860873339987,2018,42
