date,gross_ret,net_ret,0050_ret,equal_weight_ret,buy_turnover,sell_turnover,turnover,transaction_cost,stocks,year,seed,top_k
2018-01-02,-0.019101325468935317,-0.02049910608014205,0.013863965563603031,0.015995608302274398,1.0,0.0,0.5,0.001425,"2618.TW,1590.TW,3231.TW",2018,42,3
2018-01-02,0.023114246975943623,0.02165630917400274,0.013863965563603031,0.015995608302274398,0.9999999999999999,0.0,0.49999999999999994,0.0014249999999999998,"2618.TW,1590.TW,3231.TW,2883.TW,1102.TW,2408.TW,2886.TW,4904.TW,2887.TW,1101.TW",2018,42,10
2018-01-02,0.012007678672910282,0.010565567730801195,0.013863965563603031,0.015995608302274398,1.0,0.0,0.5,0.001425,"2618.TW,1590.TW,3231.TW,2883.TW,1102.TW",2018,42,5
2018-01-09,0.010066990621552141,0.00605960067116551,0.006539668161630541,0.004547027648275283,0.6781965250853904,0.6781965250853905,0.6781965250853905,0.003967449671749535,"3008.TW,1590.TW,3017.TW",2018,42,3
2018-01-09,-0.009428859167826776,-0.013528375620977084,0.006539668161630541,0.004547027648275283,0.7074424182041559,0.7074424182041559,0.7074424182041559,0.004138538146494312,"3008.TW,1590.TW,3017.TW,2345.TW,2327.TW,2357.TW,2886.TW,4904.TW,1216.TW,2002.TW",2018,42,10
2018-01-09,-0.03463351812215794,-0.03922402054977936,0.006539668161630541,0.004547027648275283,0.8128532369929256,0.8128532369929254,0.8128532369929256,0.004755191436408614,"3008.TW,1590.TW,3017.TW,2345.TW,2327.TW",2018,42,5
2018-01-16,0.0205835102597699,0.016603234569756653,0.03957472980937049,0.007712087258277363,0.6666666666666666,0.6666666666666667,0.6666666666666667,0.0039000000000000003,"2345.TW,3008.TW,2886.TW",2018,42,3
2018-01-16,0.011466836088799448,0.00843248057134649,0.03957472980937049,0.007712087258277363,0.5128129092718253,0.5128129092718254,0.5128129092718254,0.0029999555192401785,"2345.TW,3008.TW,2886.TW,2884.TW,1590.TW,2454.TW,4904.TW,2880.TW,2412.TW,2892.TW",2018,42,10
2018-01-16,0.015744903110509398,0.013275070823140389,0.03957472980937049,0.007712087258277363,0.4156491970607457,0.41564919706074566,0.41564919706074566,0.002431547802805362,"2345.TW,3008.TW,2886.TW,2884.TW,1590.TW",2018,42,5
2018-01-23,0.0012995603246624223,-0.002666410110109485,-0.01617277867250766,-0.013470273157685802,0.6770637788393283,0.6770637788393283,0.6770637788393283,0.003960823106210071,"3008.TW,2603.TW,2891.TW",2018,42,3
2018-01-23,-0.028879306152024446,-0.032868804564681886,-0.01617277867250766,-0.013470273157685802,0.7022459154103451,0.7022459154103451,0.7022459154103451,0.004108138605150519,"3008.TW,2603.TW,2891.TW,2615.TW,2454.TW,2379.TW,1590.TW,2327.TW,2308.TW,2609.TW",2018,42,10
2018-01-23,-0.017126992118428233,-0.021757399532296162,-0.01617277867250766,-0.013470273157685802,0.8053152630116662,0.8053152630116661,0.8053152630116662,0.004711094288618247,"3008.TW,2603.TW,2891.TW,2615.TW,2454.TW",2018,42,5
2018-01-30,-0.020881639308374535,-0.02660948171842048,-0.03613751857873937,-0.034971424779102984,1.0,1.0,1.0,0.00585,"2327.TW,1590.TW,9910.TW",2018,42,3
2018-01-30,-0.04220266791396243,-0.0456486406814518,-0.03613751857873937,-0.034971424779102984,0.6150102471541269,0.6150102471541269,0.6150102471541269,0.0035978099458516427,"2327.TW,1590.TW,9910.TW,2454.TW,2395.TW,2330.TW,1326.TW,2207.TW,3017.TW,3008.TW",2018,42,10
2018-01-30,-0.023958390527830553,-0.02858013530808612,-0.03613751857873937,-0.034971424779102984,0.8094345928612403,0.8094345928612403,0.8094345928612403,0.004735192368238256,"2327.TW,1590.TW,9910.TW,2454.TW,2395.TW",2018,42,5
2018-02-06,0.005890003072274207,0.0034489736177365504,0.001843798177777467,0.005253834693744314,0.41482666191549966,0.41482666191549955,0.4148266619154996,0.0024267359722056725,"3008.TW,1590.TW,2327.TW,3017.TW,2345.TW,2408.TW,3037.TW,2207.TW,9910.TW,2603.TW",2018,42,10
2018-02-06,0.008375641696247936,0.004836243193894196,0.001843798177777467,0.005253834693744314,0.6000000000000001,0.6,0.6000000000000001,0.00351,"3008.TW,1590.TW,2327.TW,3017.TW,2345.TW",2018,42,5
2018-02-06,0.022167075478777054,0.020173849681593525,0.001843798177777467,0.005253834693744314,0.3333333333333333,0.33333333333333337,0.33333333333333337,0.0019500000000000001,"3008.TW,1590.TW,2327.TW",2018,42,3
2018-02-21,-0.00444707307917842,-0.009265789388203105,-0.007975610027672886,0.004377143004465862,0.8273916607573382,0.8273916607573382,0.8273916607573382,0.004840241215430428,"2327.TW,6669.TW,2207.TW,2330.TW,2357.TW",2018,42,5
2018-02-21,-0.0056786753672577435,-0.00984465838003179,-0.007975610027672886,0.004377143004465862,0.7162009208647602,0.7162009208647602,0.7162009208647602,0.004189775387058847,"2327.TW,6669.TW,2207.TW",2018,42,3
2018-02-21,0.003855075552805266,-0.00036980888190196737,-0.007975610027672886,0.004377143004465862,0.7194290142664588,0.7194290142664587,0.7194290142664588,0.004208659733458783,"2327.TW,6669.TW,2207.TW,2330.TW,2357.TW,3017.TW,5880.TW,2892.TW,2317.TW,3045.TW",2018,42,10
2018-03-01,0.02203761332275234,0.01718459030205488,0.02535598996917665,0.012736104620989196,0.8116888986478483,0.8116888986478485,0.8116888986478484,0.0047483800570899135,"6669.TW,1326.TW,1301.TW,2883.TW,2884.TW",2018,42,5
2018-03-01,0.03500221958600055,0.03085010885647077,0.02535598996917665,0.012736104620989196,0.6857594161993485,0.6857594161993487,0.6857594161993485,0.004011692584766189,"6669.TW,1326.TW,1301.TW",2018,42,3
2018-03-01,0.014372513167560021,0.009573978102454417,0.02535598996917665,0.012736104620989196,0.8086402121939943,0.8086402121939941,0.8086402121939942,0.004730545241334866,"6669.TW,1326.TW,1301.TW,2883.TW,2884.TW,1101.TW,2891.TW,2881.TW,2330.TW,3037.TW",2018,42,10
2018-03-08,0.03411605597133298,0.02806647704390053,0.013268757344246485,0.017530983015966655,1.0,1.0000000000000002,1.0,0.005850000000000001,"1590.TW,3008.TW,3231.TW,5871.TW,2912.TW",2018,42,5
