model,seed,top_k,mean_ic,median_year_ic,mean_spread,positive_alpha_years,years,mean_alpha_vs_0050,mean_alpha_vs_equal_weight,median_alpha_vs_0050,mean_turnover,mean_active_sharpe,mean_best_epoch,mean_valid_ic
mlp_reg,42,3,0.03227312156128706,0.027701148948289487,0.005326496896418598,3,9,-0.03598641832872983,-0.02610788264686397,-0.08251895705690815,0.7689790690886569,-0.04143461279206383,20.0,0.05539326720453898
mlp_reg,42,5,0.03227312156128706,0.027701148948289487,0.005326496896418598,3,9,-0.037529948770585686,-0.02765141308871983,-0.11043383307385746,0.7205648474475856,-0.16771894674752105,20.0,0.05539326720453898
mlp_reg,42,10,0.03227312156128706,0.027701148948289487,0.005326496896418598,3,9,-0.05896610782651306,-0.04908757214464721,-0.05154296910526068,0.6305864612102208,-0.26041545735368854,20.0,0.05539326720453898
