year,model,seed,top_k,best_epoch,best_valid_ic,clip_lo,clip_hi,mean_ic,median_ic,positive_ic_days,mean_top_bottom_spread,gross_return,net_return,0050_return,equal_weight_return,alpha_vs_0050,alpha_vs_equal_weight,mean_turnover,total_cost,max_drawdown,sharpe,active_sharpe,periods
2018,mlp_reg,7,3,45,0.05927109360127982,-0.0901692733168602,0.12218410521745682,0.06751160069817765,0.06986794717887154,0.6530612244897959,0.006263432956007567,0.18213227149396394,-0.006391505528188235,-0.07975129418101068,0.014311323285618016,0.07335978865282244,-0.02070282881380625,0.6100475993323661,0.17337014434862275,-0.3800655908928646,0.18975687925684698,0.439117146352668,49
2018,mlp_reg,7,5,45,0.05927109360127982,-0.0901692733168602,0.12218410521745682,0.06751160069817765,0.06986794717887154,0.6530612244897959,0.006263432956007567,0.12299424059767561,-0.06541740669606877,-0.07975129418101068,0.014311323285618016,0.01433388748494191,-0.07972872998168679,0.6445499073019276,0.18326023092809754,-0.3539381278942543,-0.03939584239138905,0.2324649969746332,49
2018,mlp_reg,7,10,45,0.05927109360127982,-0.0901692733168602,0.12218410521745682,0.06751160069817765,0.06986794717887154,0.6530612244897959,0.006263432956007567,0.12151084567655901,-0.054846698786916726,-0.07975129418101068,0.014311323285618016,0.024904595394093954,-0.06915802207253474,0.6009557968533848,0.17076397916802277,-0.23848003129571338,-0.12064379759360964,0.2737087794409125,49
2019,mlp_reg,7,3,5,0.08629353016879569,-0.08685477823019028,0.11706120520830154,-0.03249371332825138,-0.03318206920690422,0.43983402489626555,-0.004672886996218493,0.14781544790791235,-0.05567347474213713,0.3568104046050311,0.36463254446228577,-0.41248387934716824,-0.4203060192044229,0.6844767000106284,0.19470524605804668,-0.12153484021015959,-0.43296983775054443,-3.0280703177288752,49
2019,mlp_reg,7,5,5,0.08629353016879569,-0.08685477823019028,0.11706120520830154,-0.03249371332825138,-0.03318206920690422,0.43983402489626555,-0.004672886996218493,0.204206615146183,0.016595502813803398,0.3568104046050311,0.36463254446228577,-0.3402149017912277,-0.34803704164848237,0.5949099164643943,0.16903092755451862,-0.06986644806888831,0.2102947053253813,-2.5260284780646725,49
2019,mlp_reg,7,10,5,0.08629353016879569,-0.08685477823019028,0.11706120520830154,-0.03249371332825138,-0.03318206920690422,0.43983402489626555,-0.004672886996218493,0.25922042219777963,0.1112176654205912,0.3568104046050311,0.36463254446228577,-0.2455927391844399,-0.2534148790416946,0.4407839817108941,0.12485072835742783,-0.06208762791213407,1.0422042086656287,-1.9315020304493502,49
2020,mlp_reg,7,3,30,0.021376580158723325,-0.09084537625312805,0.11951235681772232,0.028803554352012605,0.039711884753901555,0.5836734693877551,0.0007026576168521374,0.448369051082675,0.1489379521823313,0.3140110207168767,0.2948164337637449,-0.1650730685345454,-0.1458784815814136,0.8111355117683937,0.23101199444841003,-0.33229737466367715,0.5755858315730161,-0.2952072600274376,49
2020,mlp_reg,7,5,30,0.021376580158723325,-0.09084537625312805,0.11951235681772232,0.028803554352012605,0.039711884753901555,0.5836734693877551,0.0007026576168521374,0.520523535333701,0.2187398439678161,0.3140110207168767,0.2948164337637449,-0.0952711767490606,-0.0760765897959288,0.7751481462720652,0.22069621612888743,-0.33247393269751224,0.755234067375009,-0.13016114093082365,49
2020,mlp_reg,7,10,30,0.021376580158723325,-0.09084537625312805,0.11951235681772232,0.028803554352012605,0.039711884753901555,0.5836734693877551,0.0007026576168521374,0.44898406947593394,0.18769288125477557,0.3140110207168767,0.2948164337637449,-0.12631813946210113,-0.10712355250896932,0.6974287663734853,0.1984179558809596,-0.2968870625146012,0.7339212423388758,-0.3877419854950127,49
2021,mlp_reg,7,3,15,0.059720968031029414,-0.08901359885931015,0.11716481298208237,0.03463525794918264,0.05152460984393757,0.588477366255144,0.00011938100427758356,0.25928325706044375,0.0009924933810538938,0.22318424658314662,0.4155932728921081,-0.22219175320209272,-0.41460077951105423,0.8039814188159533,0.22896127370359304,-0.23839738049066372,0.1947751160248415,-0.5419381726464675,49
2021,mlp_reg,7,5,15,0.059720968031029414,-0.08901359885931015,0.11716481298208237,0.03463525794918264,0.05152460984393757,0.588477366255144,0.00011938100427758356,0.48134287657083985,0.18851540817133694,0.22318424658314662,0.4155932728921081,-0.03466883841180968,-0.22707786472077118,0.7717096962515968,0.21971058443052024,-0.2557430631907054,0.6679271214994684,0.06590722709842631,49
2021,mlp_reg,7,10,15,0.059720968031029414,-0.08901359885931015,0.11716481298208237,0.03463525794918264,0.05152460984393757,0.588477366255144,0.00011938100427758356,0.5012937082290014,0.2295941277280269,0.22318424658314662,0.4155932728921081,0.006409881144880281,-0.18599914516408123,0.700200609166949,0.199212504617706,-0.17317461731557304,0.86869169689012,0.1677176315813718,49
2022,mlp_reg,7,3,10,0.05651610776806343,-0.09243196994066238,0.12190169095993042,0.0022635582877290608,-0.012100840336134455,0.4715447154471545,0.00030723229155855925,-0.18499562280327853,-0.3323190203866324,-0.18344788049490113,-0.07152450292523171,-0.14887113989173129,-0.2607945174614007,0.685261555456603,0.19893900497105638,-0.3907091608656612,-0.9399689940959661,-0.6129990470808534,50
2022,mlp_reg,7,5,10,0.05651610776806343,-0.09243196994066238,0.12190169095993042,0.0022635582877290608,-0.012100840336134455,0.4715447154471545,0.00030723229155855925,-0.13751792098909432,-0.29277963871020973,-0.18344788049490113,-0.07152450292523171,-0.1093317582153086,-0.22125513578497802,0.6822278540811759,0.19805164731874395,-0.3503636329427373,-0.8736330388871613,-0.4796144489573999,50
2022,mlp_reg,7,10,10,0.05651610776806343,-0.09243196994066238,0.12190169095993042,0.0022635582877290608,-0.012100840336134455,0.4715447154471545,0.00030723229155855925,-0.06623636382102527,-0.22039042447371604,-0.18344788049490113,-0.07152450292523171,-0.03694254397881491,-0.14886592154848433,0.620800768167047,0.18008422468886126,-0.28476625871867267,-0.7436017527947988,-0.1764638138284084,50
2023,mlp_reg,7,3,5,0.02982045916478114,-0.09512177854776382,0.1293548047542572,0.03940396783526816,0.03150135658426797,0.5857740585774058,0.009078531608865145,1.023169993123581,0.6271449068107107,0.2467194348868127,0.3304531968260205,0.380425471923898,0.2966917099846902,0.7792127906842384,0.21730295162413416,-0.17303937809745396,1.5535887619148108,0.9497066173708105,48
2023,mlp_reg,7,5,5,0.02982045916478114,-0.09512177854776382,0.1293548047542572,0.03940396783526816,0.03150135658426797,0.5857740585774058,0.009078531608865145,0.9040370095549866,0.5671777469866286,0.2467194348868127,0.3304531968260205,0.3204583120998159,0.23672455016060812,0.697193928869075,0.1942720552264363,-0.19032462749607626,1.5591915874340798,0.9183357073770971,48
2023,mlp_reg,7,10,5,0.02982045916478114,-0.09512177854776382,0.1293548047542572,0.03940396783526816,0.03150135658426797,0.5857740585774058,0.009078531608865145,0.797841469000157,0.49526756536342353,0.2467194348868127,0.3304531968260205,0.24854813047661084,0.16481436853740306,0.6602847349614109,0.18390795357716422,-0.08865899334820515,1.9430144733968011,0.9716566118297926,48
2024,mlp_reg,7,3,60,0.047469067570232205,-0.09676767140626907,0.12653805315494537,-0.005193614304991764,-0.021464585834333735,0.47520661157024796,-0.00045847713391821223,-0.14111811682226494,-0.30109554786211634,0.5589771562124362,0.1484945422661479,-0.8600727040745525,-0.44959009012826423,0.7225661890106052,0.20562359807988997,-0.45344314016720066,-0.8980099987211769,-2.504824672009357,49
2024,mlp_reg,7,5,60,0.047469067570232205,-0.09676767140626907,0.12653805315494537,-0.005193614304991764,-0.021464585834333735,0.47520661157024796,-0.00045847713391821223,-0.03778215027125631,-0.2143507912817043,0.5589771562124362,0.1484945422661479,-0.7733279474941405,-0.3628453335478522,0.7108685431542204,0.20227046789515726,-0.3293999807577912,-0.7981886478654863,-2.8829818402375897,49
2024,mlp_reg,7,10,60,0.047469067570232205,-0.09676767140626907,0.12653805315494537,-0.005193614304991764,-0.021464585834333735,0.47520661157024796,-0.00045847713391821223,0.11908427579373915,-0.06854627783876854,0.5589771562124362,0.1484945422661479,-0.6275234340512047,-0.21704082010491643,0.6441769554130024,0.18315332426913714,-0.17910041055632042,-0.25575700000162377,-2.9762918425148484,49
2025,mlp_reg,7,3,1,0.023764025083539597,-0.09575442969799042,0.12703581154346466,0.021599062734229676,0.024441776710684274,0.5702479338842975,0.0017801444136692076,1.1285889489146186,0.7442742072726689,0.4512290555641256,0.28262954345920255,0.2930451517085433,0.46164466381346636,0.698311169234465,0.19867089666105942,-0.13474949398055136,1.864520430980959,0.7455693705361,49
