date,ic,top_alpha,bottom_alpha,spread,year,seed
2018-01-02,0.19387755102040816,0.0079371477003197,0.00661555873752373,0.00132158896279597,2018,1
2018-01-03,0.05270542617598102,-0.0037011377893729647,-0.002349841308707338,-0.0013512964806656268,2018,1
2018-01-04,0.41051020408163263,0.012044282917151613,-0.029828439234297614,0.04187272215144923,2018,1
2018-01-05,0.31999999999999995,0.011082694095260895,-0.03388837267775709,0.04497106677301799,2018,1
2018-01-08,0.23530612244897955,0.009384504644695523,-0.012243441424921335,0.021627946069616856,2018,1
2018-01-09,0.11693877551020407,0.005962352574992225,-0.0032718890465652426,0.009234241621557468,2018,1
2018-01-10,-0.28717948802069754,-0.031989946426547365,0.0029354903486611527,-0.03492543677520852,2018,1
2018-01-11,-0.1801576571417125,-0.027711479541717637,-0.012014210690091799,-0.01569726885162584,2018,1
2018-01-12,0.09689022682302804,-0.021301303182613918,-0.03230783516240718,0.01100653197979326,2018,1
2018-01-15,0.2403061224489796,-0.010461733896111344,-0.044869787440915854,0.03440805354480451,2018,1
2018-01-16,0.08316326530612243,-0.016595407155534068,-0.04215794554819431,0.025562538392660244,2018,1
2018-01-17,0.2514285714285714,-0.01021777090271081,-0.03514180898953397,0.024924038086823162,2018,1
2018-01-18,0.07510204081632653,-0.015174652250283286,-0.016334038442541776,0.0011593861922584905,2018,1
2018-01-19,0.037654021798522744,0.0038018271471429565,-0.009683792706533448,0.013485619853676405,2018,1
2018-01-22,0.06908163265306122,0.022874804691089365,-0.004372983937140695,0.02724778862823006,2018,1
2018-01-23,0.22826530612244894,0.0069479884834643775,0.005819811557822481,0.0011281769256418963,2018,1
2018-01-24,0.3483673469387755,0.014990070035970218,-0.011075252183679711,0.02606532221964993,2018,1
2018-01-25,0.4004081632653061,0.026074808142197203,-0.00636741203476332,0.03244222017696052,2018,1
2018-01-26,0.38479591836734695,0.009818068597358318,-0.009908265547642668,0.01972633414500099,2018,1
2018-01-29,0.02887755102040816,0.0016310512162901346,0.005617822569454484,-0.003986771353164349,2018,1
2018-01-30,-0.07806321592376667,-0.0045656274396574815,0.00012822503940113084,-0.004693852479058612,2018,1
