model,seed,top_k,mean_ic,median_year_ic,mean_spread,positive_alpha_years,years,mean_alpha_vs_0050,mean_alpha_vs_equal_weight,median_alpha_vs_0050,mean_turnover,mean_active_sharpe,mean_best_epoch,mean_valid_ic
mlp_rank,8765,3,0.036412938574267716,0.03223035155822971,0.0039942569275254235,3,9,-0.11213501570708627,-0.1022564800252204,-0.1418146713037831,0.8391991318836722,-0.34443714346240367,20.0,0.05929969388277791
mlp_rank,8765,5,0.036412938574267716,0.03223035155822971,0.0039942569275254235,3,9,-0.07218710311949869,-0.062308567437632835,-0.05006114193272149,0.8032227219135387,-0.27786936804497697,20.0,0.05929969388277791
mlp_rank,8765,10,0.036412938574267716,0.03223035155822971,0.0039942569275254235,2,9,-0.11275008122830325,-0.10287154554643739,-0.04654860210135059,0.7063909291621503,-0.5811420796524625,20.0,0.05929969388277791
mlp_rank,8765,15,0.036412938574267716,0.03223035155822971,0.0039942569275254235,3,9,-0.104772044642225,-0.09489350896035914,-0.06749326204616013,0.6115895801383966,-0.5891039794861057,20.0,0.05929969388277791
mlp_rank,8765,20,0.036412938574267716,0.03223035155822971,0.0039942569275254235,3,9,-0.11679965471462087,-0.10692111903275499,-0.09524342545875131,0.5283055946119933,-0.7266123822531624,20.0,0.05929969388277791
