year,model,seed,top_k,best_epoch,best_valid_ic,clip_lo,clip_hi,mean_ic,median_ic,positive_ic_days,mean_top_bottom_spread,gross_return,net_return,0050_return,equal_weight_return,alpha_vs_0050,alpha_vs_equal_weight,mean_turnover,total_cost,max_drawdown,sharpe,active_sharpe,periods
2018,mlp_rank,3407,3,10,0.0656128033143746,-0.0901692733168602,0.12218410521745682,0.08404348178373641,0.09186515558970419,0.6857142857142857,0.007881808694409662,0.2454768076394751,-0.0009000576190979492,-0.07975129418101068,0.014311323285618016,0.07885123656191273,-0.015211380904715965,0.7722951817021776,0.2198784138349292,-0.2768046071923662,0.14426435010911084,0.4955180927625163,49
2018,mlp_rank,3407,5,10,0.0656128033143746,-0.0901692733168602,0.12218410521745682,0.08404348178373641,0.09186515558970419,0.6857142857142857,0.007881808694409662,0.16150429614326,-0.07141751561345555,-0.07975129418101068,0.014311323285618016,0.008333778567555128,-0.08572883889907357,0.7841183957353604,0.22326753813754108,-0.27436285884579925,-0.14312951376301047,0.16916139454618487,49
2018,mlp_rank,3407,10,10,0.0656128033143746,-0.0901692733168602,0.12218410521745682,0.08404348178373641,0.09186515558970419,0.6857142857142857,0.007881808694409662,0.3412951361619012,0.09879762813774584,-0.07975129418101068,0.014311323285618016,0.17854892231875652,0.08448630485212782,0.699425398416344,0.198990290456045,-0.177005669736096,0.564015612705407,1.4827955851953714,49
2019,mlp_rank,3407,3,40,0.085661029239729,-0.08685477823019028,0.11706120520830154,0.03237136124980566,0.044225690276110445,0.5892116182572614,0.0021781442420573207,0.428121801477507,0.11191699405054667,0.3568104046050311,0.36463254446228577,-0.24489341055448444,-0.2527155504117391,0.8760010045318366,0.24960568794905097,-0.21306624125420504,0.5277033167429235,-0.8009476267346332,49
2019,mlp_rank,3407,5,40,0.085661029239729,-0.08685477823019028,0.11706120520830154,0.03237136124980566,0.044225690276110445,0.5892116182572614,0.0021781442420573207,0.4542845994379714,0.14500242277499553,0.3568104046050311,0.36463254446228577,-0.21180798183003557,-0.21963012168729024,0.8372636038062817,0.23850161203107068,-0.1823513250154405,0.7535847553489369,-1.0772023374291901,49
2019,mlp_rank,3407,10,40,0.085661029239729,-0.08685477823019028,0.11706120520830154,0.03237136124980566,0.044225690276110445,0.5892116182572614,0.0021781442420573207,0.4437676995628914,0.17900651107263132,0.3568104046050311,0.36463254446228577,-0.17780389353239978,-0.18562603338965444,0.7104410488203291,0.20214792664434733,-0.09228141419038516,1.1527026739619697,-1.3061303683213794,49
2020,mlp_rank,3407,3,1,0.0475932025972335,-0.09084537625312805,0.11951235681772232,0.030252281433749577,0.031405315862974466,0.5346938775510204,-0.0006388455373934585,0.5263743056455199,0.17943426799647377,0.3140110207168767,0.2948164337637449,-0.13457675272040293,-0.11538216576727112,0.9023210267502606,0.2571503223179623,-0.2675595141490805,0.7048243971240042,-0.38242539561694816,49
2020,mlp_rank,3407,5,1,0.0475932025972335,-0.09084537625312805,0.11951235681772232,0.030252281433749577,0.031405315862974466,0.5346938775510204,-0.0006388455373934585,0.24950541339562626,-0.012814924626943447,0.3140110207168767,0.2948164337637449,-0.32682594534382015,-0.30763135839068834,0.8252227242148706,0.23505009389619266,-0.2750012733092557,0.11698273358627824,-1.4546399523135403,49
2020,mlp_rank,3407,10,1,0.0475932025972335,-0.09084537625312805,0.11951235681772232,0.030252281433749577,0.031405315862974466,0.5346938775510204,-0.0006388455373934585,0.20820167484367902,-0.019147184387201976,0.3140110207168767,0.2948164337637449,-0.3331582051040787,-0.31396361815094687,0.730850279912958,0.20799823273704943,-0.272070611360997,0.06844713068451379,-1.747239403215671,49
2021,mlp_rank,3407,3,1,0.07308424802772621,-0.08901359885931015,0.11716481298208237,0.02485460480377561,0.04845138055222088,0.5555555555555556,0.004699728797455466,0.030074081055721402,-0.19502605555556163,0.22318424658314662,0.4155932728921081,-0.41821030213870825,-0.6106193284476698,0.8631617279147319,0.24592530930675785,-0.39115562147502714,-0.44782611700703634,-1.6336843278031772,49
2021,mlp_rank,3407,5,1,0.07308424802772621,-0.08901359885931015,0.11716481298208237,0.02485460480377561,0.04845138055222088,0.5555555555555556,0.004699728797455466,0.24205083067468913,-0.005701269414812193,0.22318424658314662,0.4155932728921081,-0.2288855159979588,-0.4212945423069203,0.77948415677625,0.22193913353991213,-0.2907376927021865,0.16415779050326731,-0.653915122126756,49
2021,mlp_rank,3407,10,1,0.07308424802772621,-0.08901359885931015,0.11716481298208237,0.02485460480377561,0.04845138055222088,0.5555555555555556,0.004699728797455466,0.3575929561738691,0.1432108220356525,0.22318424658314662,0.4155932728921081,-0.07997342454749412,-0.2723824508564556,0.6036877336422534,0.17154708884855197,-0.25545683081602744,0.5825390643157666,-0.15641546174947632,49
2022,mlp_rank,3407,3,30,0.06473261239510433,-0.09243196994066238,0.12190169095993042,0.01261899025815505,0.02300120048019208,0.5528455284552846,0.0020661221539564974,-0.058704089539810766,-0.260151081061634,-0.18344788049490113,-0.07152450292523171,-0.07670320056673285,-0.18862657813640227,0.8262498531386666,0.24017808204306,-0.3606406054828366,-0.8018264483783583,-0.335920995730022,50
2022,mlp_rank,3407,5,30,0.06473261239510433,-0.09243196994066238,0.12190169095993042,0.01261899025815505,0.02300120048019208,0.5528455284552846,0.0020661221539564974,-0.04801421810830753,-0.23502902458515018,-0.18344788049490113,-0.07152450292523171,-0.051581144090249054,-0.16350452165991847,0.7510386508096982,0.2181788053618367,-0.2767858510964477,-0.8151670460017101,-0.2875510804642893,50
