model,seed,top_k,mean_ic,median_year_ic,mean_spread,positive_alpha_years,years,mean_alpha_vs_0050,mean_alpha_vs_equal_weight,median_alpha_vs_0050,mean_turnover,mean_active_sharpe,mean_best_epoch,mean_valid_ic
mlp_rank,3407,3,0.04054041616552403,0.03237136124980566,0.004733187605840652,4,9,-0.06895183157008168,-0.059073295888215825,-0.07670320056673285,0.8425360428618021,-0.2626324794183129,19.666666666666668,0.06296966272675251
mlp_rank,3407,5,0.04054041616552403,0.03237136124980566,0.004733187605840652,4,9,-0.10141401642831455,-0.0915354807464487,-0.051581144090249054,0.7916883396078717,-0.34842096419372537,19.666666666666668,0.06296966272675251
mlp_rank,3407,10,0.04054041616552403,0.03237136124980566,0.004733187605840652,3,9,-0.10378824231807356,-0.09390970663620771,-0.07997342454749412,0.6890116097170077,-0.5049116224207486,19.666666666666668,0.06296966272675251
