model,seed,top_k,mean_ic,median_year_ic,mean_spread,positive_alpha_years,years,mean_alpha_vs_0050,mean_alpha_vs_equal_weight,median_alpha_vs_0050,mean_turnover,mean_active_sharpe,mean_best_epoch,mean_valid_ic
mlp_rank,1,3,0.05048538640445981,0.05099389345655845,0.006149166093692106,3,9,-0.04191396565935282,-0.03203542997748696,-0.1336311343739951,0.8014725402605981,-0.33657642916832253,14.0,0.06438087327683922
mlp_rank,1,5,0.05048538640445981,0.05099389345655845,0.006149166093692106,3,9,-0.031148420204926277,-0.02126988452306042,-0.10269979588965061,0.7524347227428523,-0.29933258459198,14.0,0.06438087327683922
mlp_rank,1,10,0.05048538640445981,0.05099389345655845,0.006149166093692106,3,9,-0.06497162052362745,-0.0550930848417616,-0.10944491231653464,0.6468410246836955,-0.4588439378921128,14.0,0.06438087327683922
