date,gross_ret,net_ret,0050_ret,equal_weight_ret,buy_turnover,sell_turnover,turnover,transaction_cost,stocks,year,seed,top_k
2018-01-02,0.0329344276942003,0.03146249613473606,0.013863965563603031,0.015995608302274398,1.0,0.0,0.5,0.001425,"2886.TW,5880.TW,2880.TW",2018,1,3
2018-01-02,0.032897913144283183,0.03142603361805274,0.013863965563603031,0.015995608302274398,0.9999999999999999,0.0,0.49999999999999994,0.0014249999999999998,"2886.TW,5880.TW,2880.TW,2887.TW,2884.TW,4904.TW,2002.TW,1303.TW,2618.TW,2883.TW",2018,1,10
2018-01-02,0.033763719330447195,0.03229060603040135,0.013863965563603031,0.015995608302274398,1.0,0.0,0.5,0.001425,"2886.TW,5880.TW,2880.TW,2887.TW,2884.TW",2018,1,5
2018-01-09,0.026092659181864986,0.02009001712565084,0.006539668161630541,0.004547027648275283,1.0,1.0,1.0,0.00585,"1590.TW,3008.TW,2357.TW",2018,1,3
2018-01-09,0.005168164887263948,-0.0001347072955263373,0.006539668161630541,0.004547027648275283,0.901813158300446,0.9018131583004458,0.9018131583004458,0.005275606976057608,"1590.TW,3008.TW,2357.TW,2892.TW,1216.TW,2327.TW,2412.TW,2002.TW,2885.TW,2881.TW",2018,1,10
2018-01-09,0.019033532946382593,0.0130721867786463,0.006539668161630541,0.004547027648275283,1.0,0.9999999999999998,0.9999999999999999,0.005849999999999999,"1590.TW,3008.TW,2357.TW,2892.TW,1216.TW",2018,1,5
2018-01-16,0.0671267685149206,0.060884076919108354,0.03957472980937049,0.007712087258277363,1.0,1.0,1.0,0.00585,"2345.TW,2327.TW,2884.TW",2018,1,3
2018-01-16,0.020207632447899738,0.01713955592026406,0.03957472980937049,0.007712087258277363,0.5140694005916844,0.5140694005916844,0.5140694005916844,0.003007305993461354,"2345.TW,2327.TW,2884.TW,4904.TW,2412.TW,2892.TW,2880.TW,2618.TW,3008.TW,1590.TW",2018,1,10
2018-01-16,0.042919386246062084,0.036818307836522735,0.03957472980937049,0.007712087258277363,1.0,1.0,1.0,0.00585,"2345.TW,2327.TW,2884.TW,4904.TW,2412.TW",2018,1,5
2018-01-23,0.0012995603246624223,-0.004558042103236959,-0.01617277867250766,-0.013470273157685802,1.0,1.0,1.0,0.00585,"3008.TW,2603.TW,2891.TW",2018,1,3
2018-01-23,-0.00594192833631445,-0.008920207271240321,-0.01617277867250766,-0.013470273157685802,0.5121506728391376,0.5121506728391373,0.5121506728391374,0.002996081436108954,"3008.TW,2603.TW,2891.TW,2615.TW,2892.TW,2618.TW,2886.TW,5880.TW,2880.TW,4904.TW",2018,1,10
2018-01-23,-0.003927343256111127,-0.009754368298062865,-0.01617277867250766,-0.013470273157685802,1.0,1.0,1.0,0.00585,"3008.TW,2603.TW,2891.TW,2615.TW,2892.TW",2018,1,5
2018-01-30,-0.023336551405301182,-0.029050032579580276,-0.03613751857873937,-0.034971424779102984,1.0,1.0,1.0,0.00585,"2327.TW,9910.TW,2454.TW",2018,1,3
2018-01-30,-0.026585939295024272,-0.03228041155014838,-0.03613751857873937,-0.034971424779102984,0.9999999999999999,1.0,1.0,0.00585,"2327.TW,9910.TW,2454.TW,2395.TW,1590.TW,3034.TW,2207.TW,1326.TW,2330.TW,2412.TW",2018,1,10
2018-01-30,-0.023958390527830553,-0.029668233943242805,-0.03613751857873937,-0.034971424779102984,1.0,1.0,1.0,0.00585,"2327.TW,9910.TW,2454.TW,2395.TW,1590.TW",2018,1,5
2018-02-06,0.00531718221957802,0.001193939682202716,0.001843798177777467,0.005253834693744314,0.7010999082006855,0.7010999082006856,0.7010999082006855,0.004101434462974011,"3008.TW,2327.TW,5871.TW,2330.TW,2345.TW,1326.TW,3017.TW,2379.TW,2408.TW,1102.TW",2018,1,10
2018-02-06,-0.0058214027786551055,-0.010474158613650975,0.001843798177777467,0.005253834693744314,0.8,0.7999999999999999,0.8,0.00468,"3008.TW,2327.TW,5871.TW,2330.TW,2345.TW",2018,1,5
2018-02-06,-0.0007314760078364398,-0.0046286232514058945,0.001843798177777467,0.005253834693744314,0.6666666666666666,0.6666666666666667,0.6666666666666667,0.0039000000000000003,"3008.TW,2327.TW,5871.TW",2018,1,3
2018-02-21,0.0038121556179296465,-0.0010320628484626893,-0.007975610027672886,0.004377143004465862,0.8249267834447342,0.8249267834447345,0.8249267834447344,0.004825821683151697,"6669.TW,2317.TW,2327.TW,2357.TW,5880.TW",2018,1,5
2018-02-21,-0.0003808170773358724,-0.004530966846930995,-0.007975610027672886,0.004377143004465862,0.7096975759985882,0.7096975759985882,0.7096975759985882,0.004151730819591741,"6669.TW,2317.TW,2327.TW",2018,1,3
2018-02-21,0.005286683435450256,0.0010690700935245268,-0.007975610027672886,0.004377143004465862,0.7171681048878251,0.7171681048878253,0.7171681048878252,0.004195433413593778,"6669.TW,2317.TW,2327.TW,2357.TW,5880.TW,4904.TW,2892.TW,2345.TW,2330.TW,2382.TW",2018,1,10
2018-03-01,0.03673679455417616,0.03180457727522312,0.02535598996917665,0.012736104620989196,0.8132382965541871,0.8132382965541872,0.8132382965541871,0.004757444034841995,"6669.TW,1326.TW,1301.TW,2408.TW,5876.TW",2018,1,5
2018-03-01,0.03500221958600055,0.03084002503435679,0.02535598996917665,0.012736104620989196,0.6874248525078541,0.6874248525078543,0.6874248525078542,0.004021435387170948,"6669.TW,1326.TW,1301.TW",2018,1,3
2018-03-01,0.025193006419534696,0.020346560130009683,0.02535598996917665,0.012736104620989196,0.8080940388747875,0.8080940388747875,0.8080940388747875,0.004727350127417507,"6669.TW,1326.TW,1301.TW,2408.TW,5876.TW,1303.TW,2412.TW,2884.TW,2883.TW,4904.TW",2018,1,10
2018-03-08,0.014758677784368924,0.008822339519330313,0.013268757344246485,0.017530983015966655,1.0,1.0,1.0,0.00585,"1590.TW,2308.TW,2884.TW,2912.TW,1102.TW",2018,1,5
2018-03-08,-0.004840277828639864,-0.010661962203342257,0.013268757344246485,0.017530983015966655,1.0,1.0,1.0,0.00585,"1590.TW,2308.TW,2884.TW",2018,1,3
2018-03-08,0.024462949420735902,0.020249052830984438,0.013268757344246485,0.017530983015966655,0.7031237232967862,0.7031237232967862,0.7031237232967862,0.0041132737812861996,"1590.TW,2308.TW,2884.TW,2912.TW,1102.TW,3231.TW,1303.TW,2395.TW,2412.TW,2379.TW",2018,1,10
2018-03-15,-0.04639665168931718,-0.05197523127693471,-0.02559525394992357,-0.018540627276318902,1.0,1.0,1.0,0.00585,"3231.TW,3008.TW,5876.TW,2615.TW,9910.TW",2018,1,5
2018-03-15,-0.02745834689154963,-0.03147204326602149,-0.02559525394992357,-0.018540627276318902,0.7054730685942852,0.7054730685942852,0.7054730685942852,0.004127017451276568,"3231.TW,3008.TW,5876.TW,2615.TW,9910.TW,2412.TW,3045.TW,2207.TW,2880.TW,2884.TW",2018,1,10
2018-03-15,-0.061709146140684235,-0.06719814763576126,-0.02559525394992357,-0.018540627276318902,1.0,1.0,1.0,0.00585,"3231.TW,3008.TW,5876.TW",2018,1,3
2018-03-22,0.0053817103504184335,4.85586182714659e-05,0.009774233889929818,0.012670941545665702,0.9067698958093142,0.9067698958093144,0.9067698958093143,0.00530460389048449,"3037.TW,5871.TW,6669.TW,2345.TW,3008.TW,2887.TW,2408.TW,1216.TW,2330.TW,1101.TW",2018,1,10
2018-03-22,-0.00282353493997838,-0.007547703258576455,0.009774233889929818,0.012670941545665702,0.8098367422687733,0.8098367422687733,0.8098367422687733,0.004737544942272324,"3037.TW,5871.TW,6669.TW,2345.TW,3008.TW",2018,1,5
2018-03-22,0.02830542248665265,0.02228983576510557,0.009774233889929818,0.012670941545665702,1.0,1.0,1.0,0.00585,"3037.TW,5871.TW,6669.TW",2018,1,3
