model,seed,top_k,mean_ic,median_year_ic,mean_spread,positive_alpha_years,years,mean_alpha_vs_0050,mean_alpha_vs_equal_weight,median_alpha_vs_0050,mean_turnover,mean_active_sharpe,mean_best_epoch,mean_valid_ic
mlp_rank,7,3,0.04137153343030588,0.05654872992417839,0.013150126561150617,5,9,0.174444866441491,0.20534423049616202,0.2068131608298016,0.7515071179897878,0.25596131571172626,17.333333333333332,0.08126270298741403
mlp_rank,7,5,0.04137153343030588,0.05654872992417839,0.013150126561150617,6,9,0.1283642050762304,0.15926356913090142,0.2202120136151413,0.7429270231281899,0.2563313049596599,17.333333333333332,0.08126270298741403
mlp_rank,7,10,0.04137153343030588,0.05654872992417839,0.013150126561150617,6,9,0.09472641639181031,0.12562578044648137,0.11589111200272695,0.6496837601674913,0.11143907144554659,17.333333333333332,0.08126270298741403
mlp_rank,7,15,0.04137153343030588,0.05654872992417839,0.013150126561150617,6,9,0.040953533295473216,0.07185289735014427,0.06574550926886502,0.5898960779505829,0.05115037119189699,17.333333333333332,0.08126270298741403
mlp_rank,7,20,0.04137153343030588,0.05654872992417839,0.013150126561150617,5,9,0.0001317048940404137,0.031031068948711462,0.06189781663627092,0.5115805853098625,-0.14894330193618643,17.333333333333332,0.08126270298741403
