year,model,seed,top_k,best_epoch,best_valid_ic,clip_lo,clip_hi,mean_ic,median_ic,positive_ic_days,mean_top_bottom_spread,gross_return,net_return,0050_return,equal_weight_return,alpha_vs_0050,alpha_vs_equal_weight,mean_turnover,total_cost,max_drawdown,sharpe,active_sharpe,periods
2018,mlp_rank,7,3,25,0.09536039183864922,-0.04482661932706833,0.051682572811841965,0.06983275718544282,0.07006002400960383,0.6693877551020408,0.0025646328800177894,0.8588358149293092,-0.24769337666324576,-0.07975129418101101,0.016684008180404275,-0.16794208248223474,-0.26437738484365003,0.630823037647902,0.9026271187088555,-0.43876473958029927,-0.6110944766946776,-0.4651795288818535,245
2018,mlp_rank,7,5,25,0.09536039183864922,-0.04482661932706833,0.051682572811841965,0.06983275718544282,0.07006002400960383,0.6693877551020408,0.0025646328800177894,0.5319144078070612,-0.3674158932179452,-0.07975129418101101,0.016684008180404275,-0.2876645990369342,-0.3840999013983495,0.6169246426471252,0.882707244073992,-0.44304948618924467,-1.5060222405236967,-1.5490832234759377,245
2018,mlp_rank,7,10,25,0.09536039183864922,-0.04482661932706833,0.051682572811841965,0.06983275718544282,0.07006002400960383,0.6693877551020408,0.0025646328800177894,0.31457964437595054,-0.3964567086058026,-0.07975129418101101,0.016684008180404275,-0.3167054144247916,-0.4131407167862069,0.5432687886692851,0.7771399913602528,-0.40944677961455667,-2.1694577199773075,-2.6575629404137002,245
2018,mlp_rank,7,15,25,0.09536039183864922,-0.04482661932706833,0.051682572811841965,0.06983275718544282,0.07006002400960383,0.6693877551020408,0.0025646328800177894,0.29265900993454985,-0.3506154800260527,-0.07975129418101101,0.016684008180404275,-0.2708641858450417,-0.36729948820645697,0.4806686797139945,0.6874183852000825,-0.36519327399220824,-2.1463733066025465,-2.6785162129116147,245
2018,mlp_rank,7,20,25,0.09536039183864922,-0.04482661932706833,0.051682572811841965,0.06983275718544282,0.07006002400960383,0.6693877551020408,0.0025646328800177894,0.24800565062400093,-0.30894636988156055,-0.07975129418101101,0.016684008180404275,-0.22919507570054953,-0.3256303780619648,0.4129335887120252,0.5903370660215103,-0.3129727184191292,-2.082651771229055,-2.6180867001121007,245
2019,mlp_rank,7,3,25,0.07669013950456344,-0.04274982213973999,0.05014215037226677,0.050893662449803416,0.0520553208437326,0.6141078838174274,0.0014595818814592892,1.323906058686119,-0.18546166258336738,0.3849893651699876,0.398932570387611,-0.570451027753355,-0.5843942329709784,0.7428805598976397,1.0458501573716874,-0.3164728112358268,-0.9184993159081017,-2.948008921817376,241
2019,mlp_rank,7,5,25,0.07669013950456344,-0.04274982213973999,0.05014215037226677,0.050893662449803416,0.0520553208437326,0.6141078838174274,0.0014595818814592892,1.1453891177022522,-0.20546344085698565,0.3849893651699876,0.398932570387611,-0.5904528060269733,-0.6043960112445966,0.7040530264229067,0.9911091593023349,-0.26540787267908694,-1.2813802716195022,-3.7826803343435444,241
2019,mlp_rank,7,10,25,0.07669013950456344,-0.04274982213973999,0.05014215037226677,0.050893662449803416,0.0520553208437326,0.6141078838174274,0.0014595818814592892,0.7381979041043198,-0.2520798216350765,0.3849893651699876,0.398932570387611,-0.6370691868050641,-0.6510123920226875,0.5981092801367797,0.8417443686008386,-0.2800376355692764,-2.0969696182712037,-5.5200119586802465,241
2019,mlp_rank,7,15,25,0.07669013950456344,-0.04274982213973999,0.05014215037226677,0.050893662449803416,0.0520553208437326,0.6141078838174274,0.0014595818814592892,0.5266874529044214,-0.2301765123951076,0.3849893651699876,0.398932570387611,-0.6151658775650952,-0.6291090827827186,0.4859852166018597,0.683666257626132,-0.2694843520726399,-2.224273668448523,-6.315868129512915,241
2019,mlp_rank,7,20,25,0.07669013950456344,-0.04274982213973999,0.05014215037226677,0.050893662449803416,0.0520553208437326,0.6141078838174274,0.0014595818814592892,0.44634484938811125,-0.17145159668210452,0.3849893651699876,0.398932570387611,-0.5564409618520921,-0.5703841670697155,0.3957409985949407,0.5564354468690772,-0.21097213834688122,-1.774496034994572,-6.314642073716796,241
2020,mlp_rank,7,3,35,0.0635779599205847,-0.044815707951784134,0.05223456025123596,0.04677138479059032,0.05642256902761104,0.6,0.0009210684254161108,0.5260735365847737,-0.4485300688881044,0.3140110207168787,0.29891929610913004,-0.7625410896049831,-0.7474493649972345,0.7095567334638002,1.0154721882369917,-0.5360091467249216,-1.1623795951321665,-2.967675842551707,245
2020,mlp_rank,7,5,35,0.0635779599205847,-0.044815707951784134,0.05223456025123596,0.04677138479059032,0.05642256902761104,0.6,0.0009210684254161108,0.5342254341861032,-0.40128285635221583,0.3140110207168787,0.29891929610913004,-0.7152938770690945,-0.7002021524613459,0.6561908486702429,0.9389855338566255,-0.4955877500590611,-1.121242677285352,-3.133448904980908,245
2020,mlp_rank,7,10,35,0.0635779599205847,-0.044815707951784134,0.05223456025123596,0.04677138479059032,0.05642256902761104,0.6,0.0009210684254161108,0.4382726932113188,-0.3557256033009333,0.3140110207168787,0.29891929610913004,-0.669736624017812,-0.6546448994100633,0.5603641997870784,0.8016419893448303,-0.43522976785565115,-1.2342239697908306,-3.8749530491694197,245
2020,mlp_rank,7,15,35,0.0635779599205847,-0.044815707951784134,0.05223456025123596,0.04677138479059032,0.05642256902761104,0.6,0.0009210684254161108,0.4746384718290484,-0.2721707607292134,0.3140110207168787,0.29891929610913004,-0.5861817814460921,-0.5710900568383435,0.49294239815996804,0.7050096921627742,-0.39444423324726896,-1.0003429708270486,-3.740740348740722,245
2020,mlp_rank,7,20,35,0.0635779599205847,-0.044815707951784134,0.05223456025123596,0.04677138479059032,0.05642256902761104,0.6,0.0009210684254161108,0.43293482886538404,-0.2165140367201951,0.3140110207168787,0.29891929610913004,-0.5305250574370738,-0.5154333328293251,0.42171095101488176,0.6029172205420794,-0.3798749745798191,-0.7811014942943457,-3.399336581227717,245
2021,mlp_rank,7,3,20,0.06404932915339284,-0.0440509207546711,0.05161425843834877,0.0587220012756246,0.050756302521008406,0.6008230452674898,0.0024790009970441173,2.070961144997995,0.10160698440557536,0.21823575157782948,0.42320604174494836,-0.11662876717225412,-0.321599057339373,0.7205390956810337,1.0227823514653736,-0.3771885402425065,0.4478734008766436,-0.016565948816301405,243
2021,mlp_rank,7,5,20,0.06404932915339284,-0.0440509207546711,0.05161425843834877,0.0587220012756246,0.050756302521008406,0.6008230452674898,0.0024790009970441173,1.4277347414385884,-0.02512059144115608,0.21823575157782948,0.42320604174494836,-0.24335634301898557,-0.44832663318610444,0.6415670456018653,0.9105196336753314,-0.3686511920741363,0.13582772453891875,-0.48405485314366853,243
2021,mlp_rank,7,10,20,0.06404932915339284,-0.0440509207546711,0.05161425843834877,0.0587220012756246,0.050756302521008406,0.6008230452674898,0.0024790009970441173,0.9286707287019604,-0.13135518020729642,0.21823575157782948,0.42320604174494836,-0.3495909317851259,-0.5545612219522448,0.5611713179122148,0.7962330869781091,-0.32691426179270333,-0.33078910842076664,-1.3469308192033957,243
2021,mlp_rank,7,15,20,0.06404932915339284,-0.0440509207546711,0.05161425843834877,0.0587220012756246,0.050756302521008406,0.6008230452674898,0.0024790009970441173,0.815433918758373,-0.1070397825861743,0.21823575157782948,0.42320604174494836,-0.3252755341640038,-0.5302458243311227,0.4994022776960315,0.7084253078587937,-0.2574376005334853,-0.33739424148793806,-1.7021153138595186,243
2021,mlp_rank,7,20,20,0.06404932915339284,-0.0440509207546711,0.05161425843834877,0.0587220012756246,0.050756302521008406,0.6008230452674898,0.0024790009970441173,0.6856324351053471,-0.09852405480372273,0.21823575157782948,0.42320604174494836,-0.3167598063815522,-0.5217300965486711,0.44071921358115607,0.6250043980662925,-0.20664741457014602,-0.38098439503200415,-2.036571294655913,243
2022,mlp_rank,7,3,40,0.06964743602926134,-0.045739639550447464,0.05378635972738266,0.012126786443232564,0.012436974789915966,0.516260162601626,0.0006614186550431395,0.03478746604037397,-0.6741380698386872,-0.2232366407309273,-0.10217511778601251,-0.4509014291077599,-0.5719629520526747,0.8019041395487232,1.1525202472245677,-0.6855136242041181,-3.8571608842966367,-3.718220801630324,246
2022,mlp_rank,7,5,40,0.06964743602926134,-0.045739639550447464,0.05378635972738266,0.012126786443232564,0.012436974789915966,0.516260162601626,0.0006614186550431395,0.06663267181062205,-0.6357960355544404,-0.2232366407309273,-0.10217511778601251,-0.4125593948235131,-0.5336209177684279,0.7459548878331398,1.0720036790806717,-0.6412927012489036,-3.944440573384365,-3.7900590381672337,246
2022,mlp_rank,7,10,40,0.06964743602926134,-0.045739639550447464,0.05378635972738266,0.012126786443232564,0.012436974789915966,0.516260162601626,0.0006614186550431395,-0.061824159822057245,-0.6313720915843727,-0.2232366407309273,-0.10217511778601251,-0.4081354508534454,-0.5291969737983602,0.6488436764980087,0.9322509348482844,-0.6355422232616925,-4.648058274558934,-4.683732721437545,246
2022,mlp_rank,7,15,40,0.06964743602926134,-0.045739639550447464,0.05378635972738266,0.012126786443232564,0.012436974789915966,0.516260162601626,0.0006614186550431395,-0.11813508792466665,-0.6114249087386083,-0.2232366407309273,-0.10217511778601251,-0.388188268007681,-0.5092497909525958,0.5695150481605219,0.8180891058078069,-0.6152936825057552,-4.88063714641501,-4.963023098454776,246
