model,seed,top_k,mean_ic,median_year_ic,mean_spread,positive_alpha_years,years,mean_alpha_vs_0050,mean_alpha_vs_equal_weight,median_alpha_vs_0050,mean_turnover,mean_active_sharpe,mean_best_epoch,mean_valid_ic
mlp_reg,9999,3,0.024755637759153584,0.025157958270945375,0.003980782472954377,1,9,-0.2004693845673848,-0.19059084888551894,-0.21641107598919263,0.7968338598393182,-0.729599295835728,23.0,0.052963536071414956
mlp_reg,9999,5,0.024755637759153584,0.025157958270945375,0.003980782472954377,2,9,-0.11771698607538535,-0.10783845039351952,-0.1466980760235257,0.7614434090925032,-0.6152425476467159,23.0,0.052963536071414956
mlp_reg,9999,10,0.024755637759153584,0.025157958270945375,0.003980782472954377,4,9,-0.09979118284492584,-0.08991264716305998,-0.0458046730903241,0.6744697806170529,-0.6629481406037914,23.0,0.052963536071414956
