year,model,seed,top_k,best_epoch,best_valid_ic,clip_lo,clip_hi,mean_ic,median_ic,positive_ic_days,mean_top_bottom_spread,gross_return,net_return,0050_return,equal_weight_return,alpha_vs_0050,alpha_vs_equal_weight,mean_turnover,total_cost,max_drawdown,sharpe,active_sharpe,periods
2018,mlp_rank,2026,3,20,0.06555938826088274,-0.0901692733168602,0.12218410521745682,0.07956438389532543,0.07697478991596637,0.6816326530612244,0.007669783103401173,0.3367499504630256,0.10524678016977873,-0.07975129418101068,0.014311323285618016,0.1849980743507894,0.09093545688416071,0.6671235562576188,0.18973096740124648,-0.41460112612613664,0.44897439695393426,0.7441132715523556,49
2018,mlp_rank,2026,5,20,0.06555938826088274,-0.0901692733168602,0.12218410521745682,0.07956438389532543,0.07697478991596637,0.6816326530612244,0.007669783103401173,0.32189802844647497,0.09760380490205245,-0.07975129418101068,0.014311323285618016,0.17735509908306313,0.08329248161643443,0.652512011360231,0.1855425680564102,-0.2994544229162438,0.45483696881617486,0.8845214701936113,49
2018,mlp_rank,2026,10,20,0.06555938826088274,-0.0901692733168602,0.12218410521745682,0.07956438389532543,0.07697478991596637,0.6816326530612244,0.007669783103401173,0.24649928764213525,0.030042695234693495,-0.07975129418101068,0.014311323285618016,0.10979398941570417,0.01573137194907548,0.6692521576500436,0.19034113099038508,-0.21109607299287647,0.2427596382584326,0.760228596669507,49
2019,mlp_rank,2026,3,20,0.09220807129053286,-0.08685477823019028,0.11706120520830154,0.01288268600329229,0.01027635717840449,0.5311203319502075,-0.00016099472126395584,0.3930780199805015,0.07637633589923953,0.3568104046050311,0.36463254446228577,-0.2804340687057916,-0.28825620856304623,0.9025258427511388,0.25720903282461394,-0.15043365398934294,0.5216291610482723,-1.6042322055646052,49
2019,mlp_rank,2026,5,20,0.09220807129053286,-0.08685477823019028,0.11706120520830154,0.01288268600329229,0.01027635717840449,0.5311203319502075,-0.00016099472126395584,0.3507804492167057,0.061240553984988066,0.3568104046050311,0.36463254446228577,-0.29556985062004304,-0.3033919904772977,0.8446719921827394,0.24062522655918228,-0.12321629516207178,0.4815702370554057,-1.9635521739358939,49
2019,mlp_rank,2026,10,20,0.09220807129053286,-0.08685477823019028,0.11706120520830154,0.01288268600329229,0.01027635717840449,0.5311203319502075,-0.00016099472126395584,0.43683516549440893,0.1736677769015782,0.3568104046050311,0.36463254446228577,-0.1831426277034529,-0.19096476756070757,0.709497826129913,0.20187755186013956,-0.0862896344998868,1.3359326561327964,-1.491968209153642,49
2020,mlp_rank,2026,3,10,0.027251767969435254,-0.09084537625312805,0.11951235681772232,0.02465059598078493,0.038463385354141656,0.5714285714285714,-0.0005476600379180328,0.34717026195765466,0.04037642185289214,0.3140110207168767,0.2948164337637449,-0.27363459886398456,-0.25444001191085275,0.9042799407376891,0.2577118450124586,-0.33272127270351004,0.3261375028567157,-0.6459223226406675,49
2020,mlp_rank,2026,5,10,0.027251767969435254,-0.09084537625312805,0.11951235681772232,0.02465059598078493,0.038463385354141656,0.5714285714285714,-0.0005476600379180328,0.5288885019439153,0.21138761302986375,0.3140110207168767,0.2948164337637449,-0.10262340768701295,-0.08342882073388114,0.8152430464080869,0.23218941925287812,-0.3205615356070539,0.7557675593520673,-0.18805860951097775,49
2020,mlp_rank,2026,10,10,0.027251767969435254,-0.09084537625312805,0.11951235681772232,0.02465059598078493,0.038463385354141656,0.5714285714285714,-0.0005476600379180328,0.4224758516580811,0.15421222272950041,0.3140110207168767,0.2948164337637449,-0.15979879798737628,-0.14060421103424448,0.7326347014565542,0.2085097371725213,-0.29821041712564156,0.6540794144542714,-0.5866172777035665,49
2021,mlp_rank,2026,3,1,0.05766102366881479,-0.08901359885931015,0.11716481298208237,0.0476003102296436,0.06420322218470469,0.6090534979423868,0.0026570398807399137,0.32001903631811346,0.019533891748658494,0.22318424658314662,0.4155932728921081,-0.20365035483448812,-0.39605938114344963,0.9038770381332144,0.2575963529808859,-0.3534205982731544,0.2557247844662124,-0.3816585429165443,49
