date,gross_ret,net_ret,0050_ret,equal_weight_ret,buy_turnover,sell_turnover,turnover,transaction_cost,stocks,year,seed,top_k
2018-01-02,-0.002398649741922571,-0.0038202316660403968,0.013863965563603031,0.015995608302274398,1.0,0.0,0.5,0.001425,"2883.TW,2618.TW,1590.TW",2018,2026,3
2018-01-02,0.02156750910994061,0.020111775409458854,0.013863965563603031,0.015995608302274398,0.9999999999999999,0.0,0.49999999999999994,0.0014249999999999998,"2883.TW,2618.TW,1590.TW,3231.TW,1303.TW,2327.TW,2308.TW,2887.TW,2886.TW,2880.TW",2018,2026,10
2018-01-02,0.009154271873775422,0.007716227036355328,0.013863965563603031,0.015995608302274398,1.0,0.0,0.5,0.001425,"2883.TW,2618.TW,1590.TW,3231.TW,1303.TW",2018,2026,5
2018-01-09,0.026092659181864986,0.021989346546181565,0.006539668161630541,0.004547027648275283,0.68358442786633,0.6835844278663301,0.6835844278663301,0.003998968903018031,"1590.TW,3008.TW,2357.TW",2018,2026,3
2018-01-09,0.0031079101148509198,-0.001629485997588609,0.006539668161630541,0.004547027648275283,0.8073022783550782,0.8073022783550781,0.8073022783550781,0.004722718328377206,"1590.TW,3008.TW,2357.TW,3017.TW,2327.TW,2345.TW,1216.TW,2885.TW,2382.TW,3034.TW",2018,2026,10
2018-01-09,-0.0029842147910756033,-0.007722129356520169,0.006539668161630541,0.004547027648275283,0.8123240752374994,0.8123240752374994,0.8123240752374994,0.004752095840139372,"1590.TW,3008.TW,2357.TW,3017.TW,2327.TW",2018,2026,5
2018-01-16,0.06251990423711636,0.05837607661059141,0.03957472980937049,0.007712087258277363,0.6666666666666666,0.6666666666666667,0.6666666666666667,0.0039000000000000003,"2345.TW,2327.TW,3008.TW",2018,2026,3
2018-01-16,0.01824684846034188,0.015125546400089007,0.03957472980937049,0.007712087258277363,0.5239946566417713,0.5239946566417714,0.5239946566417713,0.003065368741354362,"2345.TW,2327.TW,3008.TW,1590.TW,4904.TW,2884.TW,2618.TW,3034.TW,2412.TW,2892.TW",2018,2026,10
2018-01-16,0.04119257615801093,0.03861539203235198,0.03957472980937049,0.007712087258277363,0.4231150942413158,0.4231150942413159,0.4231150942413159,0.0024752233013116977,"2345.TW,2327.TW,3008.TW,1590.TW,4904.TW",2018,2026,5
2018-01-23,0.0012995603246624223,-0.0027410705698408533,-0.01617277867250766,-0.013470273157685802,0.6898096865123455,0.6898096865123456,0.6898096865123455,0.004035386666097222,"3008.TW,2891.TW,2603.TW",2018,2026,3
2018-01-23,-0.0024412379021902524,-0.006573043973830628,-0.01617277867250766,-0.013470273157685802,0.7080200816366303,0.7080200816366302,0.7080200816366302,0.004141917477574287,"3008.TW,2891.TW,2603.TW,2615.TW,2618.TW,2886.TW,1301.TW,1101.TW,2883.TW,2892.TW",2018,2026,10
2018-01-23,-0.008250230855198049,-0.012950063745029716,-0.01617277867250766,-0.013470273157685802,0.8100735312203191,0.8100735312203189,0.810073531220319,0.004738930157638866,"3008.TW,2891.TW,2603.TW,2615.TW,2618.TW",2018,2026,5
2018-01-30,-0.020881639308374535,-0.02660948171842048,-0.03613751857873937,-0.034971424779102984,1.0,1.0,1.0,0.00585,"2327.TW,9910.TW,1590.TW",2018,2026,3
2018-01-30,-0.029888727098023746,-0.03556387804450034,-0.03613751857873937,-0.034971424779102984,0.9999999999999999,1.0,1.0,0.00585,"2327.TW,9910.TW,1590.TW,2454.TW,2395.TW,2345.TW,2330.TW,3034.TW,3017.TW,2207.TW",2018,2026,10
2018-01-30,-0.023958390527830553,-0.029668233943242805,-0.03613751857873937,-0.034971424779102984,1.0,0.9999999999999999,1.0,0.005849999999999999,"2327.TW,9910.TW,1590.TW,2454.TW,2395.TW",2018,2026,5
2018-02-06,0.002442930339042371,5.0776970840882285e-05,0.001843798177777467,0.005253834693744314,0.4079185889785939,0.40791858897859384,0.4079185889785939,0.002386323745524774,"2327.TW,2345.TW,3008.TW,1590.TW,2207.TW,3017.TW,2330.TW,3037.TW,2408.TW,1102.TW",2018,2026,10
2018-02-06,-0.0005144598420892647,-0.004022654088043587,0.001843798177777467,0.005253834693744314,0.6000000000000001,0.6,0.6000000000000001,0.00351,"2327.TW,2345.TW,3008.TW,1590.TW,2207.TW",2018,2026,5
2018-02-06,-0.022109897295978377,-0.02592366869652407,0.001843798177777467,0.005253834693744314,0.6666666666666666,0.6666666666666667,0.6666666666666667,0.0039000000000000003,"2327.TW,2345.TW,3008.TW",2018,2026,3
2018-02-21,0.03433836951445361,0.03167917565313738,-0.007975610027672886,0.004377143004465862,0.43947229128690163,0.43947229128690146,0.4394722912869016,0.0025709129040283737,"2327.TW,2207.TW,2345.TW,3017.TW,2317.TW",2018,2026,5
2018-02-21,0.03856294248870325,0.036313372172105174,-0.007975610027672886,0.004377143004465862,0.3702634849840967,0.3702634849840967,0.3702634849840967,0.002166041387156966,"2327.TW,2207.TW,2345.TW",2018,2026,3
2018-02-21,0.010572698289772217,0.007488862474320124,-0.007975610027672886,0.004377143004465862,0.5216363180372368,0.5216363180372366,0.5216363180372368,0.0030515724605178346,"2327.TW,2207.TW,2345.TW,3017.TW,2317.TW,2357.TW,6669.TW,2330.TW,2303.TW,5880.TW",2018,2026,10
2018-03-01,0.0387187427063537,0.03264223806152167,0.02535598996917665,0.012736104620989196,1.0,1.0,1.0,0.00585,"6669.TW,1326.TW,1301.TW,2408.TW,1303.TW",2018,2026,5
2018-03-01,0.03500221958600055,0.028947456601422283,0.02535598996917665,0.012736104620989196,1.0,1.0,1.0,0.00585,"6669.TW,1326.TW,1301.TW",2018,2026,3
2018-03-01,0.019353164953030782,0.014523483275626248,0.02535598996917665,0.012736104620989196,0.8099122462234928,0.8099122462234929,0.8099122462234929,0.004737986640407433,"6669.TW,1326.TW,1301.TW,2408.TW,1303.TW,2883.TW,2412.TW,1590.TW,5876.TW,2330.TW",2018,2026,10
2018-03-08,0.03411605597133298,0.02806647704390053,0.013268757344246485,0.017530983015966655,1.0,1.0,1.0,0.00585,"1590.TW,3231.TW,5871.TW,3008.TW,2912.TW",2018,2026,5
2018-03-08,0.04917503729075061,0.043037363322599775,0.013268757344246485,0.017530983015966655,1.0,1.0,1.0,0.00585,"1590.TW,3231.TW,5871.TW",2018,2026,3
2018-03-08,0.023392585652654473,0.018550516659696203,0.013268757344246485,0.017530983015966655,0.8087845397399653,0.8087845397399653,0.8087845397399653,0.004731389557478797,"1590.TW,3231.TW,5871.TW,3008.TW,2912.TW,9910.TW,2308.TW,2379.TW,1303.TW,1216.TW",2018,2026,10
2018-03-15,-0.04459117758648661,-0.0479772620811586,-0.02559525394992357,-0.018540627276318902,0.605832653789951,0.6058326537899508,0.6058326537899509,0.003544121024671212,"3231.TW,3008.TW,3711.TW,2615.TW,9910.TW",2018,2026,5
2018-03-15,-0.03015454486126916,-0.03416407240264974,-0.02559525394992357,-0.018540627276318902,0.7066995258691764,0.7066995258691762,0.7066995258691763,0.004134192226334681,"3231.TW,3008.TW,3711.TW,2615.TW,9910.TW,2207.TW,5876.TW,2891.TW,3045.TW,2412.TW",2018,2026,10
2018-03-15,-0.05870002263596663,-0.06237109254768636,-0.02559525394992357,-0.018540627276318902,0.6666666666666666,0.6666666666666667,0.6666666666666667,0.0039000000000000003,"3231.TW,3008.TW,3711.TW",2018,2026,3
2018-03-22,0.009815652952431876,0.004460512010473039,0.009774233889929818,0.012670941545665702,0.9065107134660823,0.9065107134660823,0.9065107134660823,0.005303087673776581,"3037.TW,3008.TW,2345.TW,2408.TW,6669.TW,1216.TW,2330.TW,2308.TW,2912.TW,3017.TW",2018,2026,10
2018-03-22,0.002503521322672021,-0.0022479916780380194,0.009774233889929818,0.012670941545665702,0.8101961013505499,0.8101961013505496,0.8101961013505498,0.004739647192900716,"3037.TW,3008.TW,2345.TW,2408.TW,6669.TW",2018,2026,5
2018-03-22,-0.018439302702248174,-0.02233774191587723,0.009774233889929818,0.012670941545665702,0.6789186521141735,0.6789186521141735,0.6789186521141735,0.003971674114867915,"3037.TW,3008.TW,2345.TW",2018,2026,3
2018-03-29,0.00464158709215164,0.0007234849024921886,0.003024803331935999,0.008975097086399757,0.6666666666666666,0.6666666666666667,0.6666666666666667,0.0039000000000000003,"5871.TW,3711.TW,3037.TW",2018,2026,3
2018-03-29,0.0031123203327421576,-0.001044361614547351,0.003024803331935999,0.008975097086399757,0.7083393436717991,0.7083393436717993,0.7083393436717992,0.004143785160480026,"5871.TW,3711.TW,3037.TW,1303.TW,2886.TW,2345.TW,2330.TW,1301.TW,2887.TW,1101.TW",2018,2026,10
2018-03-29,0.012461033194755555,0.007722715559403959,0.003024803331935999,0.008975097086399757,0.8,0.8,0.8,0.00468,"5871.TW,3711.TW,3037.TW,1303.TW,2886.TW",2018,2026,5
2018-04-10,-0.009276707478589552,-0.015072438739839877,-0.01568144435103569,-0.00014763032906390806,1.0,1.0,1.0,0.00585,"2345.TW,2303.TW,5880.TW,5876.TW,3034.TW",2018,2026,5
2018-04-10,-0.006706390476302692,-0.011992909139063146,-0.01568144435103569,-0.00014763032906390806,0.9097797420885536,0.9097797420885536,0.9097797420885536,0.005322211491218039,"2345.TW,2303.TW,5880.TW,5876.TW,3034.TW,3008.TW,2892.TW,2880.TW,2382.TW,2912.TW",2018,2026,10
2018-04-10,-0.010524710775011308,-0.016313141216977467,-0.01568144435103569,-0.00014763032906390806,1.0,1.0,1.0,0.00585,"2345.TW,2303.TW,5880.TW",2018,2026,3
2018-04-17,-0.03174049493652935,-0.036849684631905744,-0.028799450788166925,-0.01947422139501385,0.901995544919707,0.901995544919707,0.901995544919707,0.0052766739377802865,"2408.TW,2379.TW,5871.TW,1303.TW,1326.TW,2327.TW,2357.TW,2345.TW,1216.TW,4904.TW",2018,2026,10
2018-04-17,-0.04088306668490793,-0.0464939007448012,-0.028799450788166925,-0.01947422139501385,1.0,1.0,1.0,0.00585,"2408.TW,2379.TW,5871.TW",2018,2026,3
2018-04-17,-0.034216734681726785,-0.03986656678383871,-0.028799450788166925,-0.01947422139501385,1.0,1.0,1.0,0.00585,"2408.TW,2379.TW,5871.TW,1303.TW,1326.TW",2018,2026,5
2018-04-24,0.014719932039895101,0.010428570075328825,-0.0025234752983662734,0.015677874280040503,0.722924744677522,0.7229247446775223,0.7229247446775222,0.004229109756363505,"1590.TW,3037.TW,2408.TW,2379.TW,2454.TW,2345.TW,9910.TW,2303.TW,3017.TW,2912.TW",2018,2026,10
2018-04-24,0.005162119168207597,0.001239372830079466,-0.0025234752983662734,0.015677874280040503,0.6671112219683124,0.6671112219683126,0.6671112219683125,0.0039026006485146287,"1590.TW,3037.TW,2408.TW",2018,2026,3
2018-04-24,-0.01000308941756245,-0.013554645645232122,-0.0025234752983662734,0.015677874280040503,0.6132379022317478,0.6132379022317478,0.6132379022317478,0.003587441728055725,"1590.TW,3037.TW,2408.TW,2379.TW,2454.TW",2018,2026,5
2018-05-02,0.023746597275855482,0.019654690025696864,0.02087285805706296,0.01426832586054528,0.6832465442861408,0.6832465442861407,0.6832465442861408,0.003996992284073924,"3711.TW,1590.TW,2454.TW",2018,2026,3
2018-05-02,0.002758883366708641,-0.0008501150429315318,0.02087285805706296,0.01426832586054528,0.6152254697514368,0.6152254697514367,0.6152254697514368,0.0035990689980459046,"3711.TW,1590.TW,2454.TW,2345.TW,2379.TW,1216.TW,2880.TW,2891.TW,4904.TW,2357.TW",2018,2026,10
2018-05-02,0.016057807614699392,0.013583775962272338,0.02087285805706296,0.01426832586054528,0.41622768941670796,0.41622768941670785,0.4162276894167079,0.002434931983087741,"3711.TW,1590.TW,2454.TW,2345.TW,2379.TW",2018,2026,5
2018-05-09,0.10699127697839146,0.10051537800806787,0.015489389682795007,0.02436871217746737,1.0,1.0,1.0,0.00585,"2345.TW,6669.TW,5876.TW",2018,2026,3
2018-05-09,0.06933982798559009,0.06558331228347059,0.015489389682795007,0.02436871217746737,0.6005008131693721,0.6005008131693719,0.600500813169372,0.003512929757040826,"2345.TW,6669.TW,5876.TW,3711.TW,4904.TW",2018,2026,5
2018-05-09,0.039600321676880344,0.03591896700550068,0.015489389682795007,0.02436871217746737,0.6053205099070835,0.6053205099070835,0.6053205099070835,0.0035411249829564386,"2345.TW,6669.TW,5876.TW,3711.TW,4904.TW,3045.TW,1216.TW,2887.TW,2885.TW,2412.TW",2018,2026,10
2018-05-16,0.059170836000202676,0.056601951378951965,-0.007321475246944598,0.0013700848727927982,0.41459371931016653,0.41459371931016664,0.4145937193101666,0.0024253732579644746,"2345.TW,5876.TW,2609.TW",2018,2026,3
2018-05-16,0.02608744878189886,0.022267453160696116,-0.007321475246944598,0.0013700848727927982,0.6363889405862052,0.6363889405862051,0.6363889405862051,0.0037228753024293,"2345.TW,5876.TW,2609.TW,2327.TW,3008.TW",2018,2026,5
2018-05-16,0.010642996112553527,0.006972558874804857,-0.007321475246944598,0.0013700848727927982,0.6208178073358492,0.6208178073358493,0.6208178073358492,0.0036317841729147184,"2345.TW,5876.TW,2609.TW,2327.TW,3008.TW,2317.TW,3231.TW,2308.TW,2885.TW,2412.TW",2018,2026,10
2018-05-23,0.06982810715078812,0.06476644604134085,-0.006760837550922938,-0.002096217354176895,0.808766576150684,0.8087665761506841,0.8087665761506841,0.004731284470481502,"2327.TW,1101.TW,6669.TW,2885.TW,1590.TW",2018,2026,5
2018-05-23,0.030987665148257005,0.026734744676441657,-0.006760837550922938,-0.002096217354176895,0.7051441806944652,0.705144180694465,0.7051441806944652,0.004125093457062621,"2327.TW,1101.TW,6669.TW,2885.TW,1590.TW,2882.TW,1102.TW,5876.TW,2884.TW,2880.TW",2018,2026,10
2018-05-23,0.13166157939224846,0.12504135915280368,-0.006760837550922938,-0.002096217354176895,1.0,1.0,1.0,0.00585,"2327.TW,1101.TW,6669.TW",2018,2026,3
2018-05-30,0.05623853033570536,0.0512056835429362,0.03341585976131989,0.035736132282388394,0.8145089071861666,0.8145089071861666,0.8145089071861666,0.0047648771070390745,"2408.TW,1590.TW,1102.TW,2881.TW,2883.TW",2018,2026,5
2018-05-30,0.07386277969871739,0.06758068243747983,0.03341585976131989,0.035736132282388394,1.0,1.0,1.0,0.00585,"2408.TW,1590.TW,1102.TW",2018,2026,3
2018-05-30,0.05138434483428267,0.0464064124394723,0.03341585976131989,0.035736132282388394,0.8093411497691659,0.809341149769166,0.809341149769166,0.004734645726149621,"2408.TW,1590.TW,1102.TW,2881.TW,2883.TW,2345.TW,1301.TW,2891.TW,3711.TW,5871.TW",2018,2026,10
